uniprot,pathway
O00459,hsa04152
O00459,hsa05207
O00459,hsa05222
O00459,hsa04810
O00459,hsa05170
O00459,hsa04935
O00459,hsa05418
Q9UBF8,hsa00562
Q9UBF8,hsa01100
Q9UBF8,hsa04070
P30613,hsa00620
P30613,hsa04930
P30613,hsa01200
P30613,hsa01100
P30613,hsa01230
P30613,hsa04950
P30613,hsa04910
P30613,hsa04932
P30613,hsa00010
P14618,hsa01230
P14618,hsa04922
P14618,hsa05230
P14618,hsa00620
P14618,hsa01200
P14618,hsa01100
P14618,hsa00010
P14618,hsa05203
P14618,hsa05165
P14618,hsa04930
P04054,hsa00564
P04054,hsa00592
P04054,hsa04972
P04054,hsa04975
P04054,hsa01100
P04054,hsa00591
P04054,hsa04270
P04054,hsa00565
P04054,hsa04014
P04054,hsa00590
P14555,hsa00592
P14555,hsa04972
P14555,hsa00590
P14555,hsa04975
P14555,hsa00565
P14555,hsa04270
P14555,hsa00591
P14555,hsa00564
P14555,hsa04014
P14555,hsa01100
P47712,hsa00590
P47712,hsa04730
P47712,hsa04611
P47712,hsa04921
P47712,hsa04010
P47712,hsa00592
P47712,hsa04724
P47712,hsa05231
P47712,hsa04217
P47712,hsa00565
P47712,hsa00564
P47712,hsa04912
P47712,hsa01100
P47712,hsa04913
P47712,hsa04370
P47712,hsa04270
P47712,hsa00591
P47712,hsa04750
P47712,hsa04664
P47712,hsa04726
P47712,hsa04666
P47712,hsa04014
P47712,hsa04072
P00750,hsa05202
P00750,hsa04371
P00750,hsa05418
P00750,hsa04610
P00750,hsa05215
P00749,hsa05202
P00749,hsa04610
P00749,hsa05215
P00749,hsa05206
P00749,hsa04064
P00749,hsa05205
Q99437,hsa05120
Q99437,hsa05152
Q99437,hsa04142
Q99437,hsa05165
Q99437,hsa04145
Q99437,hsa05110
Q99437,hsa01100
Q99437,hsa05323
Q99437,hsa04721
Q99437,hsa00190
Q13393,hsa05200
Q13393,hsa04014
Q13393,hsa05208
Q13393,hsa04928
Q13393,hsa05212
Q13393,hsa04024
Q13393,hsa01100
Q13393,hsa04072
Q13393,hsa05231
Q13393,hsa04912
Q13393,hsa04666
Q13393,hsa04724
Q13393,hsa00565
Q13393,hsa04071
Q13393,hsa04144
Q13393,hsa00564
O14939,hsa01100
O14939,hsa00565
O14939,hsa04928
O14939,hsa04666
O14939,hsa00564
O14939,hsa04912
O14939,hsa05208
O14939,hsa05212
O14939,hsa04724
O14939,hsa05231
O14939,hsa04071
O14939,hsa04072
O14939,hsa04014
O14939,hsa05200
O14939,hsa04144
O14939,hsa04024
O95670,hsa04966
O95670,hsa05120
O95670,hsa04145
O95670,hsa05110
O95670,hsa05165
O95670,hsa00190
O95670,hsa01100
O95670,hsa04150
O95670,hsa04721
O95670,hsa05323
P00747,hsa05164
P00747,hsa04610
P00747,hsa05150
P00747,hsa04080
P08697,hsa04610
P53350,hsa04110
P53350,hsa04068
P53350,hsa04114
P53350,hsa04914
Q93050,hsa05120
Q93050,hsa05152
Q93050,hsa05110
Q93050,hsa00190
Q93050,hsa04966
Q93050,hsa04721
Q93050,hsa04142
Q93050,hsa05323
Q93050,hsa05165
Q93050,hsa01100
Q93050,hsa04145
Q02809,hsa00310
Q02809,hsa01100
O00469,hsa01100
O00469,hsa00310
Q9UGI9,hsa04530
Q9UGI9,hsa04213
Q9UGI9,hsa04152
Q9UGI9,hsa04068
Q9UGI9,hsa04920
Q9UGI9,hsa04921
Q9UGI9,hsa04931
Q9UGI9,hsa04932
Q9UGI9,hsa04371
Q9UGI9,hsa04910
Q9UGI9,hsa04922
Q9UGI9,hsa05410
Q9UGI9,hsa04710
Q9UGI9,hsa04714
Q9UGI9,hsa04211
Q9UGI9,hsa04936
Q9H228,hsa04071
Q9H228,hsa04080
Q15904,hsa05120
Q15904,hsa05152
Q15904,hsa05165
Q15904,hsa05110
Q15904,hsa05161
Q15904,hsa05323
Q15904,hsa04145
Q15904,hsa00190
Q15904,hsa04142
Q15904,hsa01100
P29590,hsa05168
P29590,hsa05164
P29590,hsa05200
P29590,hsa05221
P29590,hsa05202
P29590,hsa04120
P29590,hsa04144
Q9BPV8,hsa04080
Q8NEV4,hsa04814
P16233,hsa04975
P16233,hsa04977
P16233,hsa01100
P16233,hsa04972
P16233,hsa00561
Q9NR96,hsa04620
Q9NR96,hsa05142
Q9NR96,hsa05144
Q9NR96,hsa05162
Q9NR96,hsa05132
Q9NR96,hsa05152
Q9NR96,hsa05235
Q9NR96,hsa05143
Q9NR96,hsa05168
Q9NRF9,hsa03082
Q9NRF9,hsa03030
Q9NRF9,hsa03420
Q9NRF9,hsa03410
P99999,hsa04210
P99999,hsa04115
P99999,hsa05020
P99999,hsa05210
P99999,hsa05012
P99999,hsa05010
P99999,hsa05168
P99999,hsa05200
P99999,hsa05169
P99999,hsa05131
P99999,hsa05162
P99999,hsa05145
P99999,hsa05134
P99999,hsa05417
P99999,hsa05170
P99999,hsa01524
P99999,hsa05016
P99999,hsa05416
P99999,hsa05163
P99999,hsa05132
P99999,hsa05167
P99999,hsa05164
P99999,hsa04215
P99999,hsa04932
P99999,hsa01100
P99999,hsa00190
P99999,hsa05130
P99999,hsa05014
P99999,hsa05161
P99999,hsa05022
P99999,hsa05017
P99999,hsa05152
P99999,hsa05160
P99999,hsa05222
P09884,hsa03030
P06746,hsa03410
P06746,hsa05166
P06746,hsa05203
Q07864,hsa03420
Q07864,hsa03030
Q07864,hsa03410
P56282,hsa03420
P56282,hsa03030
P56282,hsa03410
P59768,hsa04724
P59768,hsa04727
P59768,hsa04728
P59768,hsa04151
P59768,hsa04726
P59768,hsa04926
P59768,hsa05170
P59768,hsa05200
P59768,hsa05032
P59768,hsa04014
P59768,hsa04371
P59768,hsa04723
P59768,hsa05034
P59768,hsa04713
P59768,hsa04062
P59768,hsa04725
P59768,hsa05163
P59768,hsa05167
P01189,hsa04024
P01189,hsa04915
P01189,hsa04920
P01189,hsa04080
P01189,hsa04916
P01189,hsa04925
P01189,hsa04934
P01189,hsa04927
Q9GZT9,hsa05200
Q9GZT9,hsa04066
Q9GZT9,hsa05211
O60656,hsa00860
O60656,hsa00830
O60656,hsa05207
O60656,hsa01240
O60656,hsa04976
O60656,hsa05204
O60656,hsa00980
O60656,hsa00040
O60656,hsa00053
O60656,hsa01100
O60656,hsa00140
O60656,hsa00982
O60656,hsa00983
Q07869,hsa04024
Q07869,hsa04922
Q07869,hsa04920
Q07869,hsa05207
Q07869,hsa04932
Q07869,hsa04931
Q07869,hsa04936
Q07869,hsa05415
Q07869,hsa03320
Q07869,hsa05160
P22309,hsa00040
P22309,hsa01100
P22309,hsa00140
P22309,hsa00980
P22309,hsa05204
P22309,hsa00830
P22309,hsa00983
P22309,hsa00982
P22309,hsa04976
P22309,hsa00860
P22309,hsa05207
P22309,hsa00053
P22309,hsa01240
Q03181,hsa03320
Q03181,hsa05200
Q03181,hsa05221
Q03181,hsa04310
Q9UKG9,hsa04146
P37231,hsa05417
P37231,hsa05016
P37231,hsa04152
P37231,hsa04380
P37231,hsa03320
P37231,hsa05202
P37231,hsa05200
P37231,hsa04211
P37231,hsa04714
P37231,hsa04932
P37231,hsa05216
Q06203,hsa00250
Q06203,hsa00230
Q06203,hsa01100
P02775,hsa04061
P02775,hsa04062
P02775,hsa04060
P62937,hsa04217
P62937,hsa03250
Q8TD43,hsa04911
Q6NUM9,hsa00830
Q9NXB9,hsa01100
Q9NXB9,hsa01212
Q9NXB9,hsa00062
Q9NXB9,hsa01040
Q96EN8,hsa01100
Q96EN8,hsa00790
P67775,hsa04660
P67775,hsa05165
P67775,hsa04390
P67775,hsa04136
P67775,hsa04140
P67775,hsa04261
P67775,hsa04152
P67775,hsa04110
P67775,hsa05160
P67775,hsa05142
P67775,hsa04350
P67775,hsa04728
P67775,hsa04071
P67775,hsa03015
P67775,hsa04114
P67775,hsa04151
P67775,hsa04530
P67775,hsa04730
P62714,hsa03015
P62714,hsa04730
P62714,hsa04261
P62714,hsa05142
P62714,hsa04390
P62714,hsa04728
P62714,hsa04110
P62714,hsa05165
P62714,hsa04071
P62714,hsa04152
P62714,hsa04114
P62714,hsa04660
P62714,hsa04530
P62714,hsa04140
P62714,hsa04350
P62714,hsa04151
P62714,hsa04136
P62714,hsa05160
Q9NVS9,hsa01100
Q9NVS9,hsa00750
Q9NVS9,hsa01240
Q6IA69,hsa01240
Q6IA69,hsa01100
Q6IA69,hsa00760
P37288,hsa04072
P37288,hsa04080
P37288,hsa04020
P37288,hsa04270
Q9NVH6,hsa01100
Q9NVH6,hsa00310
P47901,hsa04270
P47901,hsa04080
P47901,hsa04020
P47901,hsa04072
Q9NUV7,hsa00600
Q9NUV7,hsa01100
Q9NUV7,hsa04071
Q969G6,hsa00740
Q969G6,hsa01240
Q969G6,hsa01100
Q96LZ3,hsa05166
Q96LZ3,hsa04658
Q96LZ3,hsa05010
Q96LZ3,hsa05022
Q96LZ3,hsa04370
Q96LZ3,hsa05031
Q96LZ3,hsa05167
Q96LZ3,hsa04360
Q96LZ3,hsa04650
Q96LZ3,hsa04022
Q96LZ3,hsa04662
Q96LZ3,hsa04921
Q96LZ3,hsa04010
Q96LZ3,hsa05170
Q96LZ3,hsa05235
Q96LZ3,hsa05020
Q96LZ3,hsa04720
Q96LZ3,hsa04922
Q96LZ3,hsa04724
Q96LZ3,hsa04625
Q96LZ3,hsa05417
Q96LZ3,hsa04114
Q96LZ3,hsa05152
Q96LZ3,hsa04380
Q96LZ3,hsa05163
Q96LZ3,hsa04660
Q96LZ3,hsa04659
Q96LZ3,hsa04020
Q96LZ3,hsa04218
Q96LZ3,hsa04310
Q96LZ3,hsa05014
Q96LZ3,hsa04924
P50897,hsa04142
P50897,hsa01212
P50897,hsa00062
P50897,hsa01100
P30518,hsa04072
P30518,hsa04080
P30518,hsa04962
Q9UGM1,hsa04080
Q9UGM1,hsa05207
Q9NSY1,hsa05202
Q13131,hsa04150
Q13131,hsa04530
Q13131,hsa05418
Q13131,hsa04910
Q13131,hsa04936
Q13131,hsa04213
Q13131,hsa04068
Q13131,hsa04371
Q13131,hsa04932
Q13131,hsa04920
Q13131,hsa04710
Q13131,hsa05410
Q13131,hsa04921
Q13131,hsa04714
Q13131,hsa04931
Q13131,hsa04152
Q13131,hsa04211
Q13131,hsa04140
Q13131,hsa04922
Q13131,hsa04151
P54646,hsa04150
P54646,hsa04530
P54646,hsa04921
P54646,hsa04213
P54646,hsa04920
P54646,hsa04068
P54646,hsa04140
P54646,hsa04152
P54646,hsa04371
P54646,hsa04710
P54646,hsa04910
P54646,hsa04714
P54646,hsa05410
P54646,hsa04211
P54646,hsa04151
P54646,hsa04932
P54646,hsa04931
P54646,hsa04922
P54646,hsa04936
P54646,hsa05418
Q9Y478,hsa04152
Q9Y478,hsa04921
Q9Y478,hsa04920
Q9Y478,hsa04936
Q9Y478,hsa04714
Q9Y478,hsa04922
Q9Y478,hsa04213
Q9Y478,hsa04910
Q9Y478,hsa04530
Q9Y478,hsa04068
Q9Y478,hsa05410
Q9Y478,hsa04211
Q9Y478,hsa04931
Q9Y478,hsa04932
Q9Y478,hsa04371
Q9Y478,hsa04710
O43741,hsa04931
O43741,hsa04932
O43741,hsa04213
O43741,hsa04714
O43741,hsa04152
O43741,hsa04068
O43741,hsa04530
O43741,hsa04921
O43741,hsa05410
O43741,hsa04936
O43741,hsa04910
O43741,hsa04371
O43741,hsa04920
O43741,hsa04211
O43741,hsa04710
O43741,hsa04922
P17612,hsa04750
P17612,hsa04725
P17612,hsa04911
P17612,hsa04211
P17612,hsa05203
P17612,hsa04014
P17612,hsa04371
P17612,hsa04140
P17612,hsa04918
P17612,hsa05110
P17612,hsa04724
P17612,hsa04976
P17612,hsa04714
P17612,hsa04270
P17612,hsa04925
P17612,hsa04720
P17612,hsa04927
P17612,hsa04024
P17612,hsa04935
P17612,hsa04921
P17612,hsa04010
P17612,hsa05032
P17612,hsa04934
P17612,hsa04340
P17612,hsa05030
P17612,hsa04928
P17612,hsa05163
P17612,hsa05165
P17612,hsa04915
P17612,hsa05020
P17612,hsa05414
P17612,hsa04914
P17612,hsa04913
P17612,hsa04062
P17612,hsa04611
P17612,hsa04728
P17612,hsa05166
P17612,hsa05034
P17612,hsa04922
P17612,hsa05012
P17612,hsa04723
P17612,hsa05146
P17612,hsa04962
P17612,hsa04970
P17612,hsa04971
P17612,hsa04926
P17612,hsa04726
P17612,hsa04713
P17612,hsa05207
P17612,hsa04912
P17612,hsa05205
P17612,hsa04114
P17612,hsa05031
P17612,hsa04919
P17612,hsa04213
P17612,hsa04020
P17612,hsa04924
P17612,hsa04742
P17612,hsa04910
P17612,hsa04961
P17612,hsa04740
P17612,hsa04916
P17612,hsa04530
P17612,hsa01522
P17612,hsa04727
P17612,hsa04923
P17612,hsa05200
P17612,hsa04310
P17612,hsa04540
P17612,hsa04261
P22694,hsa04530
P22694,hsa01522
P22694,hsa04921
P22694,hsa05414
P22694,hsa04962
P22694,hsa04970
P22694,hsa04270
P22694,hsa04114
P22694,hsa04213
P22694,hsa04742
P22694,hsa04925
P22694,hsa05031
P22694,hsa04922
P22694,hsa05200
P22694,hsa04726
P22694,hsa04915
P22694,hsa04971
P22694,hsa04261
P22694,hsa04961
P22694,hsa04714
P22694,hsa04014
P22694,hsa04912
P22694,hsa04720
P22694,hsa04927
P22694,hsa04926
P22694,hsa05205
P22694,hsa04371
P22694,hsa04976
P22694,hsa04140
P22694,hsa04928
P22694,hsa05030
P22694,hsa04725
P22694,hsa05166
P22694,hsa05020
P22694,hsa05110
P22694,hsa04918
P22694,hsa04340
P22694,hsa04914
P22694,hsa05032
P22694,hsa05203
P22694,hsa05034
P22694,hsa04062
P22694,hsa04540
P22694,hsa04024
P22694,hsa04911
P22694,hsa05165
P22694,hsa05146
P22694,hsa04611
P22694,hsa04750
P22694,hsa04923
P22694,hsa04728
P22694,hsa04910
P22694,hsa04010
P22694,hsa05163
P22694,hsa05207
P22694,hsa04310
P22694,hsa04740
P22694,hsa04724
P22694,hsa04916
P22694,hsa04924
P22694,hsa04913
P22694,hsa04727
P22694,hsa04723
P22694,hsa04211
P22694,hsa05012
P22694,hsa04919
P22694,hsa04934
P22694,hsa04020
P22694,hsa04713
P22694,hsa04935
P54619,hsa04068
P54619,hsa04921
P54619,hsa04920
P54619,hsa04936
P54619,hsa04371
P54619,hsa04932
P54619,hsa04931
P54619,hsa04152
P54619,hsa04710
P54619,hsa04530
P54619,hsa04714
P54619,hsa04910
P54619,hsa05410
P54619,hsa04213
P54619,hsa04211
P54619,hsa04922
P17252,hsa04730
P17252,hsa04928
P17252,hsa04072
P17252,hsa04972
P17252,hsa05231
P17252,hsa04911
P17252,hsa04925
P17252,hsa04723
P17252,hsa04150
P17252,hsa04916
P17252,hsa04970
P17252,hsa05022
P17252,hsa04540
P17252,hsa04151
P17252,hsa05163
P17252,hsa04713
P17252,hsa05225
P17252,hsa05417
P17252,hsa04720
P17252,hsa05032
P17252,hsa04066
P17252,hsa04014
P17252,hsa05110
P17252,hsa04010
P17252,hsa04664
P17252,hsa04650
P17252,hsa05205
P17252,hsa04750
P17252,hsa04726
P17252,hsa04666
P17252,hsa01521
P17252,hsa04015
P17252,hsa05017
P17252,hsa04071
P17252,hsa04933
P17252,hsa04935
P17252,hsa05143
P17252,hsa04670
P17252,hsa05170
P17252,hsa04912
P17252,hsa04725
P17252,hsa05171
P17252,hsa04613
P17252,hsa05207
P17252,hsa04919
P17252,hsa04961
P17252,hsa04360
P17252,hsa05161
P17252,hsa04070
P17252,hsa04728
P17252,hsa05200
P17252,hsa04370
P17252,hsa04270
P17252,hsa05164
P17252,hsa05223
P17252,hsa05146
P17252,hsa05214
P17252,hsa04724
P17252,hsa04926
P17252,hsa04921
P17252,hsa04510
P17252,hsa05031
P17252,hsa05415
P17252,hsa04918
P17252,hsa04012
P17252,hsa04727
P17252,hsa04971
P17252,hsa04960
P17252,hsa04020
P17252,hsa04310
P17252,hsa04929
P17252,hsa05206
P17252,hsa04261
Q9BVS4,hsa03008
P05771,hsa04972
P05771,hsa05032
P05771,hsa04071
P05771,hsa04070
P05771,hsa05146
P05771,hsa04928
P05771,hsa05200
P05771,hsa05415
P05771,hsa04510
P05771,hsa04662
P05771,hsa04919
P05771,hsa04066
P05771,hsa05206
P05771,hsa04064
P05771,hsa04726
P05771,hsa05031
P05771,hsa04613
P05771,hsa05140
P05771,hsa04020
P05771,hsa04912
P05771,hsa04728
P05771,hsa04973
P05771,hsa04666
P05771,hsa05170
P05771,hsa05214
P05771,hsa04750
P05771,hsa05231
P05771,hsa05163
P05771,hsa05161
P05771,hsa04370
P05771,hsa05017
P05771,hsa04921
P05771,hsa04014
P05771,hsa04960
P05771,hsa04918
P05771,hsa04270
P05771,hsa04933
P05771,hsa04062
P05771,hsa04713
P05771,hsa04970
P05771,hsa05205
P05771,hsa04310
P05771,hsa04916
P05771,hsa04935
P05771,hsa04971
P05771,hsa01521
P05771,hsa04929
P05771,hsa04727
P05771,hsa05143
P05771,hsa04911
P05771,hsa04720
P05771,hsa04730
P05771,hsa05207
P05771,hsa04961
P05771,hsa05225
P05771,hsa04925
P05771,hsa04670
P05771,hsa04723
P05771,hsa04540
P05771,hsa04012
P05771,hsa05223
P05771,hsa04931
P05771,hsa05164
P05771,hsa05022
P05771,hsa04150
P05771,hsa05171
P05771,hsa04010
P05771,hsa04724
P05771,hsa04015
P05771,hsa04725
P05771,hsa04650
P30530,hsa01521
Q05655,hsa05020
Q05655,hsa04270
Q05655,hsa04915
Q05655,hsa04621
Q05655,hsa04666
Q05655,hsa05131
Q05655,hsa05208
Q05655,hsa04912
Q05655,hsa04625
Q05655,hsa04933
Q05655,hsa05415
Q05655,hsa04062
Q05655,hsa04930
Q05655,hsa04750
Q05655,hsa04140
Q05655,hsa04931
Q05655,hsa04722
Q02156,hsa04270
Q02156,hsa04666
Q02156,hsa04371
Q02156,hsa04930
Q02156,hsa04933
Q02156,hsa04750
Q02156,hsa05206
Q02156,hsa04071
Q02156,hsa04530
Q02156,hsa04931
Q02156,hsa04022
Q02156,hsa05131
Q02156,hsa04925
P05129,hsa04972
P05129,hsa05200
P05129,hsa05207
P05129,hsa04928
P05129,hsa05161
P05129,hsa05143
P05129,hsa04970
P05129,hsa04918
P05129,hsa04613
P05129,hsa04725
P05129,hsa05231
P05129,hsa04066
P05129,hsa04270
P05129,hsa05146
P05129,hsa04370
P05129,hsa04713
P05129,hsa04650
P05129,hsa05032
P05129,hsa04510
P05129,hsa04961
P05129,hsa04925
P05129,hsa05415
P05129,hsa05205
P05129,hsa05206
P05129,hsa04921
P05129,hsa04010
P05129,hsa04070
P05129,hsa05170
P05129,hsa04015
P05129,hsa05214
P05129,hsa04012
P05129,hsa04960
P05129,hsa04911
P05129,hsa04020
P05129,hsa04726
P05129,hsa04728
P05129,hsa04916
P05129,hsa04971
P05129,hsa04071
P05129,hsa04935
P05129,hsa04724
P05129,hsa01521
P05129,hsa05031
P05129,hsa04310
P05129,hsa04666
P05129,hsa04540
P05129,hsa05017
P05129,hsa04670
P05129,hsa04720
P05129,hsa04730
P05129,hsa05163
P05129,hsa04723
P05129,hsa04929
P05129,hsa04014
P05129,hsa04727
P05129,hsa04750
P05129,hsa05223
P05129,hsa04919
P05129,hsa05171
P05129,hsa04150
P05129,hsa05225
P05129,hsa05022
Q9BY49,hsa04146
P41743,hsa04144
P41743,hsa04910
P41743,hsa04530
P41743,hsa04015
P41743,hsa04611
P41743,hsa05165
P41743,hsa04390
Q16512,hsa04151
Q16512,hsa05132
Q16512,hsa04621
Q16512,hsa05135
Q16513,hsa04151
Q16513,hsa05135
Q16513,hsa04621
Q9BY41,hsa05203
Q9BY41,hsa05034
Q9BY41,hsa04110
Q9BY41,hsa04613
Q15139,hsa05208
Q15139,hsa04925
Q15139,hsa04015
Q9UN88,hsa04080
Q9UN88,hsa05032
Q9UN88,hsa04727
Q9UN88,hsa04723
Q9UN88,hsa05033
Q04759,hsa04270
Q04759,hsa04659
Q04759,hsa04140
Q04759,hsa05131
Q04759,hsa04750
Q04759,hsa04920
Q04759,hsa04658
Q04759,hsa05235
Q04759,hsa04660
Q04759,hsa04931
Q04759,hsa04064
Q05513,hsa04390
Q05513,hsa04062
Q05513,hsa04933
Q05513,hsa04931
Q05513,hsa04611
Q05513,hsa04071
Q05513,hsa05415
Q05513,hsa04926
Q05513,hsa04015
Q05513,hsa05165
Q05513,hsa04530
Q05513,hsa04910
Q05513,hsa05418
Q05513,hsa04930
Q05513,hsa04144
Q05513,hsa04360
P78527,hsa04110
P78527,hsa03450
Q13237,hsa04713
Q13237,hsa04740
Q13237,hsa04540
Q13237,hsa04611
Q13237,hsa04923
Q13237,hsa04022
Q13237,hsa04730
Q13237,hsa04970
Q13237,hsa04924
Q13237,hsa04714
P28482,hsa04350
P28482,hsa05130
P28482,hsa04921
P28482,hsa05145
P28482,hsa04520
P28482,hsa05220
P28482,hsa04658
P28482,hsa01522
P28482,hsa05135
P28482,hsa04270
P28482,hsa04114
P28482,hsa04550
P28482,hsa04625
P28482,hsa05200
P28482,hsa04062
P28482,hsa04660
P28482,hsa04218
P28482,hsa04662
P28482,hsa04540
P28482,hsa04022
P28482,hsa05208
P28482,hsa04012
P28482,hsa04611
P28482,hsa04919
P28482,hsa04360
P28482,hsa05161
P28482,hsa05020
P28482,hsa04620
P28482,hsa04659
P28482,hsa04066
P28482,hsa05205
P28482,hsa05132
P28482,hsa01521
P28482,hsa05213
P28482,hsa04912
P28482,hsa05224
P28482,hsa04621
P28482,hsa05212
P28482,hsa05203
P28482,hsa05211
P28482,hsa04210
P28482,hsa05165
P28482,hsa04930
P28482,hsa05167
P28482,hsa05221
P28482,hsa04724
P28482,hsa05133
P28482,hsa04010
P28482,hsa04664
P28482,hsa04370
P28482,hsa05171
P28482,hsa04072
P28482,hsa05230
P28482,hsa04914
P28482,hsa05034
P28482,hsa04722
P28482,hsa05163
P28482,hsa05010
P28482,hsa04916
P28482,hsa04151
P28482,hsa05022
P28482,hsa04726
P28482,hsa05219
P28482,hsa04928
P28482,hsa01524
P28482,hsa05142
P28482,hsa05214
P28482,hsa05231
P28482,hsa04960
P28482,hsa04650
P28482,hsa05216
P28482,hsa04933
P28482,hsa04510
P28482,hsa05210
P28482,hsa05417
P28482,hsa04915
P28482,hsa04910
P28482,hsa04934
P28482,hsa04657
P28482,hsa04713
P28482,hsa04024
P28482,hsa04935
P28482,hsa04261
P28482,hsa04380
P28482,hsa04068
P28482,hsa05140
P28482,hsa05207
P28482,hsa04371
P28482,hsa04929
P28482,hsa04720
P28482,hsa04613
P28482,hsa05218
P28482,hsa04917
P28482,hsa05170
P28482,hsa05215
P28482,hsa05166
P28482,hsa04140
P28482,hsa05206
P28482,hsa04666
P28482,hsa04668
P28482,hsa05152
P28482,hsa05131
P28482,hsa05235
P28482,hsa05164
P28482,hsa04015
P28482,hsa04926
P28482,hsa04730
P28482,hsa04150
P28482,hsa05223
P28482,hsa04014
P28482,hsa05225
P28482,hsa04725
P28482,hsa05226
P28482,hsa04071
P28482,hsa05160
P28482,hsa04723
P28482,hsa04810
P27361,hsa05231
P27361,hsa04658
P27361,hsa04921
P27361,hsa05207
P27361,hsa04550
P27361,hsa05135
P27361,hsa04540
P27361,hsa01522
P27361,hsa05165
P27361,hsa04380
P27361,hsa05200
P27361,hsa05161
P27361,hsa04360
P27361,hsa04350
P27361,hsa04666
P27361,hsa04713
P27361,hsa04722
P27361,hsa05034
P27361,hsa04012
P27361,hsa04625
P27361,hsa05208
P27361,hsa04210
P27361,hsa04022
P27361,hsa05010
P27361,hsa04611
P27361,hsa04062
P27361,hsa04662
P27361,hsa05219
P27361,hsa04613
P27361,hsa05224
P27361,hsa05216
P27361,hsa04370
P27361,hsa04621
P27361,hsa04520
P27361,hsa04114
P27361,hsa04650
P27361,hsa04720
P27361,hsa05218
P27361,hsa04620
P27361,hsa04914
P27361,hsa05163
P27361,hsa05211
P27361,hsa01524
P27361,hsa04726
P27361,hsa05221
P27361,hsa05145
P27361,hsa04140
P27361,hsa05140
P27361,hsa04930
P27361,hsa04928
P27361,hsa04072
P27361,hsa04810
P27361,hsa04960
P27361,hsa04270
P27361,hsa04934
P27361,hsa04725
P27361,hsa05220
P27361,hsa04068
P27361,hsa05230
P27361,hsa05160
P27361,hsa04912
P27361,hsa05205
P27361,hsa04066
P27361,hsa05166
P27361,hsa04071
P27361,hsa05152
P27361,hsa04915
P27361,hsa04371
P27361,hsa05203
P27361,hsa04010
P27361,hsa05212
P27361,hsa04510
P27361,hsa05171
P27361,hsa05170
P27361,hsa04724
P27361,hsa05133
P27361,hsa05167
P27361,hsa04150
P27361,hsa04935
P27361,hsa04015
P27361,hsa05132
P27361,hsa04916
P27361,hsa04151
P27361,hsa04919
P27361,hsa05223
P27361,hsa04024
P27361,hsa05210
P27361,hsa04014
P27361,hsa04660
P27361,hsa04657
P27361,hsa05206
P27361,hsa04910
P27361,hsa04668
P27361,hsa05130
P27361,hsa04261
P27361,hsa05235
P27361,hsa04664
P27361,hsa05226
P27361,hsa05214
P27361,hsa04218
P27361,hsa05164
P27361,hsa05020
P27361,hsa04917
P27361,hsa05215
P27361,hsa05022
P27361,hsa04933
P27361,hsa05225
P27361,hsa04926
P27361,hsa04723
P27361,hsa01521
P27361,hsa04730
P27361,hsa04929
P27361,hsa05213
P27361,hsa04659
P27361,hsa05131
P27361,hsa05417
P27361,hsa05142
P31152,hsa04657
Q9UI09,hsa00190
Q9UI09,hsa05016
Q9UI09,hsa05415
Q9UI09,hsa05012
Q9UI09,hsa05208
Q9UI09,hsa04714
Q9UI09,hsa05010
Q9UI09,hsa01100
Q9UI09,hsa05020
Q9UI09,hsa05014
Q9UI09,hsa05022
Q9UI09,hsa04932
Q9UI09,hsa04723
Q16659,hsa04657
Q13164,hsa04912
Q13164,hsa04657
Q13164,hsa04921
Q13164,hsa04540
Q13164,hsa04010
Q13164,hsa05418
Q13164,hsa05206
Q13164,hsa04722
P45983,hsa04140
P45983,hsa05152
P45983,hsa04912
P45983,hsa05231
P45983,hsa05132
P45983,hsa04137
P45983,hsa05120
P45983,hsa04722
P45983,hsa04914
P45983,hsa05166
P45983,hsa04068
P45983,hsa04933
P45983,hsa04932
P45983,hsa05142
P45983,hsa05017
P45983,hsa04071
P45983,hsa01522
P45983,hsa04024
P45983,hsa04010
P45983,hsa05167
P45983,hsa04931
P45983,hsa05212
P45983,hsa04622
P45983,hsa04917
P45983,hsa04210
P45983,hsa05169
P45983,hsa04910
P45983,hsa04510
P45983,hsa04621
P45983,hsa05131
P45983,hsa04141
P45983,hsa05210
P45983,hsa05162
P45983,hsa04380
P45983,hsa04657
P45983,hsa04664
P45983,hsa05010
P45983,hsa05135
P45983,hsa05418
P45983,hsa04668
P45983,hsa04658
P45983,hsa04625
P45983,hsa05130
P45983,hsa04014
P45983,hsa04217
P45983,hsa04215
P45983,hsa04935
P45983,hsa05171
P45983,hsa04620
P45983,hsa05022
P45983,hsa04728
P45983,hsa05145
P45983,hsa04930
P45983,hsa04530
P45983,hsa05415
P45983,hsa05016
P45983,hsa05200
P45983,hsa05417
P45983,hsa04920
P45983,hsa04936
P45983,hsa05170
P45983,hsa05133
P45983,hsa04723
P45983,hsa04926
P45983,hsa05208
P45983,hsa05020
P45983,hsa04659
P45983,hsa04750
P45983,hsa05012
P45983,hsa04660
P45983,hsa04310
P45983,hsa05161
P45983,hsa04012
Q15759,hsa05415
Q15759,hsa04932
Q15759,hsa04622
Q15759,hsa04664
Q15759,hsa04926
Q15759,hsa04935
Q15759,hsa04750
Q15759,hsa05133
Q15759,hsa05145
Q15759,hsa05235
Q15759,hsa05171
Q15759,hsa04936
Q15759,hsa04550
Q15759,hsa04625
