uniprot,pathway_id
P01024,WP2799
P01042,WP2799
P02647,WP2799
P02649,WP2799
P02652,WP2799
P02671,WP2799
P02679,WP2799
P02751,WP2799
P02765,WP2799
P02768,WP2799
P02787,WP2799
P04070,WP2799
P04114,WP2799
P05067,WP2799
P05231,WP2799
P05546,WP2799
P06870,WP2799
P07237,WP2799
P07288,WP2799
P08253,WP2799
P13611,WP2799
P14625,WP2799
P17936,WP2799
P35858,WP2799
Q02818,WP2799
Q06481,WP2799
Q9UHD2,R-HSA-3134975
O14791,R-HSA-381426
P00450,R-HSA-381426
P00734,R-HSA-381426
P00747,R-HSA-381426
P01008,R-HSA-381426
P01009,R-HSA-381426
P01024,R-HSA-381426
P01042,R-HSA-381426
P02647,R-HSA-381426
P02649,R-HSA-381426
P02652,R-HSA-381426
P02671,R-HSA-381426
P02679,R-HSA-381426
P02751,R-HSA-381426
P02765,R-HSA-381426
P02768,R-HSA-381426
P02787,R-HSA-381426
P04070,R-HSA-381426
P04114,R-HSA-381426
P05067,R-HSA-381426
P05231,R-HSA-381426
P05546,R-HSA-381426
P06870,R-HSA-381426
P07237,R-HSA-381426
P07288,R-HSA-381426
P08253,R-HSA-381426
P13611,R-HSA-381426
P14625,R-HSA-381426
P17936,R-HSA-381426
P35858,R-HSA-381426
Q02818,R-HSA-381426
Q06481,R-HSA-381426
O00555,R-HSA-422356
P01308,R-HSA-422356
P11168,R-HSA-422356
P17612,R-HSA-422356
P22694,R-HSA-422356
P54284,R-HSA-422356
Q01668,R-HSA-422356
Q08289,R-HSA-422356
Q09428,R-HSA-422356
Q13936,R-HSA-422356
Q14571,R-HSA-422356
Q14573,R-HSA-422356
Q14643,R-HSA-422356
Q14654,R-HSA-422356
Q15878,R-HSA-422356
P06239,R-HSA-1433559
P06241,R-HSA-1433559
P07947,R-HSA-1433559
P07948,R-HSA-1433559
P10721,R-HSA-1433559
P17252,R-HSA-1433559
P29350,R-HSA-1433559
Q9UQQ2,R-HSA-1433559
O15379,R-HSA-400206
P19793,R-HSA-400206
Q07869,R-HSA-400206
Q15596,R-HSA-400206
O60427,WP2797
O60656,WP2797
O95477,WP2797
P01019,WP2797
P02647,WP2797
P02652,WP2797
P11310,WP2797
P11474,WP2797
P13196,WP2797
P23786,WP2797
P28702,WP2797
P35398,WP2797
P35869,WP2797
P37231,WP2797
P48163,WP2797
P50416,WP2797
P55055,WP2797
Q02928,WP2797
Q13133,WP2797
Q16881,WP2797
Q86YN6,WP2797
Q96RI1,WP2797
Q08828,hsa04923
Q08462,hsa04923
O95622,hsa04923
P30542,hsa04923
P08588,hsa04923
P07550,hsa04923
P13945,hsa04923
P31749,hsa04923
P01308,hsa04923
P06213,hsa04923
P01303,hsa04923
P16066,hsa04923
Q13370,hsa04923
P42336,hsa04923
P42338,hsa04923
O00329,hsa04923
P27986,hsa04923
O00459,hsa04923
P17612,hsa04923
P22694,hsa04923
Q13237,hsa04923
P43115,hsa04923
P23219,hsa04923
P35354,hsa04923
Q92569,hsa04923
P31749,R-HSA-9614399
P31946,R-HSA-9614399
O15379,R-HSA-9022692
P0DP23,R-HSA-9022692
P16220,R-HSA-9022692
P17612,R-HSA-9022692
P42858,R-HSA-9022692
Q13547,R-HSA-9022692
Q13554,R-HSA-9022692
Q13555,R-HSA-9022692
Q13557,R-HSA-9022692
Q92769,R-HSA-9022692
Q96GD4,R-HSA-9022692
Q9H2X6,R-HSA-9022692
Q9UQM7,R-HSA-9022692
O14965,WP4109
P06493,WP4109
P20618,WP4109
P24941,WP4109
P28062,WP4109
P28065,WP4109
P28074,WP4109
P40306,WP4109
P49721,WP4109
P51955,WP4109
P53350,WP4109
Q06323,WP4109
Q96GD4,WP4109
O14980,WP2733
P11142,WP2733
P17252,WP2733
P20618,WP2733
P28062,WP2733
P28065,WP2733
P28074,WP2733
P31749,WP2733
P31946,WP2733
P40306,WP2733
P49721,WP2733
Q05655,WP2733
Q06323,WP2733
Q15759,WP2733
Q16539,WP2733
P07900,R-HSA-5675482
Q13546,R-HSA-5675482
O14920,R-HSA-9758274
O15111,R-HSA-9758274
P04637,R-HSA-9758274
P01106,R-HSA-9818749
P04150,R-HSA-9768777
P11926,R-HSA-350562
P15559,R-HSA-350562
P20618,R-HSA-350562
P28062,R-HSA-350562
P28065,R-HSA-350562
P28074,R-HSA-350562
P40306,R-HSA-350562
P49721,R-HSA-350562
Q06323,R-HSA-350562
Q13177,R-HSA-211728
O00444,R-HSA-2565942
O14965,R-HSA-2565942
P06493,R-HSA-2565942
P07437,R-HSA-2565942
P07900,R-HSA-2565942
P17612,R-HSA-2565942
P23258,R-HSA-2565942
P51955,R-HSA-2565942
P53350,R-HSA-2565942
P68366,R-HSA-2565942
P68371,R-HSA-2565942
Q71U36,R-HSA-2565942
Q7Z460,R-HSA-2565942
O15379,R-HSA-8943724
P04637,R-HSA-8943724
P05412,R-HSA-8943724
P15336,R-HSA-8943724
P27361,R-HSA-8943724
P28482,R-HSA-8943724
P37231,R-HSA-8943724
P42345,R-HSA-8943724
Q13547,R-HSA-8943724
Q15910,R-HSA-8943724
Q8WUI4,R-HSA-8943724
Q92769,R-HSA-8943724
Q9UQL6,R-HSA-8943724
P29590,R-HSA-8948747
P19784,R-HSA-8948751
P20618,R-HSA-8948751
P28062,R-HSA-8948751
P28065,R-HSA-8948751
P28074,R-HSA-8948751
P31749,R-HSA-8948751
P40306,R-HSA-8948751
P42685,R-HSA-8948751
P49721,R-HSA-8948751
P68400,R-HSA-8948751
Q06323,R-HSA-8948751
O43708,R-HSA-204174
P08559,R-HSA-204174
P09622,R-HSA-204174
P10515,R-HSA-204174
P11177,R-HSA-204174
P19793,R-HSA-204174
P29803,R-HSA-204174
Q03181,R-HSA-204174
Q15118,R-HSA-204174
Q16654,R-HSA-204174
P20618,R-HSA-5658442
P28062,R-HSA-5658442
P28065,R-HSA-5658442
P28074,R-HSA-5658442
P40306,R-HSA-5658442
P49721,R-HSA-5658442
Q06323,R-HSA-5658442
P12931,R-HSA-8934593
P24385,R-HSA-8934593
P29590,R-HSA-8934593
Q00534,R-HSA-8934593
P03372,R-HSA-8939902
P04150,R-HSA-8939902
P11474,R-HSA-8939902
P20618,R-HSA-8939902
P28062,R-HSA-8939902
P28065,R-HSA-8939902
P28074,R-HSA-8939902
P40306,R-HSA-8939902
P49721,R-HSA-8939902
P49841,R-HSA-8939902
Q06323,R-HSA-8939902
Q86YN6,R-HSA-8939902
P01137,R-HSA-8941858
P12931,R-HSA-8941858
P20618,R-HSA-8941858
P28062,R-HSA-8941858
P28065,R-HSA-8941858
P28074,R-HSA-8941858
P40306,R-HSA-8941858
P49721,R-HSA-8941858
Q00987,R-HSA-8941858
Q06323,R-HSA-8941858
O00329,R-HSA-912631
O00459,R-HSA-912631
P06241,R-HSA-912631
P07947,R-HSA-912631
P07948,R-HSA-912631
P08631,R-HSA-912631
P27986,R-HSA-912631
P42336,R-HSA-912631
P42338,R-HSA-912631
P43405,R-HSA-912631
Q92569,R-HSA-912631
P36896,R-HSA-1433617
Q8N907,R-HSA-1433617
P27361,R-HSA-9627069
P28482,R-HSA-9627069
P55211,R-HSA-9627069
P99999,R-HSA-9627069
O00206,R-HSA-5686938
O60603,R-HSA-5686938
P02671,R-HSA-5686938
P02675,R-HSA-5686938
P02679,R-HSA-5686938
P04114,R-HSA-5686938
P05109,R-HSA-5686938
P06702,R-HSA-5686938
P09429,R-HSA-5686938
P23297,R-HSA-5686938
Q9Y6Y9,R-HSA-5686938
O14920,R-HSA-5357905
O15111,R-HSA-5357905
O75385,R-HSA-5357905
P01375,R-HSA-5357905
P63244,R-HSA-5357905
Q13546,R-HSA-5357905
Q14164,R-HSA-5357905
Q9UHD2,R-HSA-5357905
P04637,R-HSA-6804758
P29590,R-HSA-6804758
P31749,R-HSA-6804758
Q13547,R-HSA-6804758
Q92769,R-HSA-6804758
P52564,WP3816
P78356,WP3816
Q8TBX8,WP3816
O15350,R-HSA-6804759
P04637,R-HSA-6804759
P31749,R-HSA-6804759
O15350,WP3798
P04637,WP3798
P31749,WP3798
O96017,R-HSA-6804760
P04637,R-HSA-6804760
Q00987,R-HSA-6804760
Q13315,R-HSA-6804760
O14757,R-HSA-6804756
O14965,R-HSA-6804756
O43741,R-HSA-6804756
O60285,R-HSA-6804756
O96017,R-HSA-6804756
P04637,R-HSA-6804756
P19784,R-HSA-6804756
P24941,R-HSA-6804756
P54619,R-HSA-6804756
P54646,R-HSA-6804756
P68400,R-HSA-6804756
Q00987,R-HSA-6804756
Q13131,R-HSA-6804756
Q13315,R-HSA-6804756
Q15759,R-HSA-6804756
Q16539,R-HSA-6804756
Q8IW41,R-HSA-6804756
Q96GD4,R-HSA-6804756
Q9H2X6,R-HSA-6804756
Q9H4B4,R-HSA-6804756
Q9UGI9,R-HSA-6804756
Q9UGJ0,R-HSA-6804756
Q9Y478,R-HSA-6804756
O15530,R-HSA-6804757
O96017,R-HSA-6804757
P04637,R-HSA-6804757
P06493,R-HSA-6804757
P24941,R-HSA-6804757
P31749,R-HSA-6804757
P42345,R-HSA-6804757
P62714,R-HSA-6804757
P67775,R-HSA-6804757
Q00987,R-HSA-6804757
Q13315,R-HSA-6804757
P04637,R-HSA-6804754
O15530,WP3807
O96017,WP3807
P04637,WP3807
P06493,WP3807
P24941,WP3807
P31749,WP3807
P42345,WP3807
P62714,WP3807
P67775,WP3807
Q00987,WP3807
Q13315,WP3807
Q08828,hsa04926
Q08462,hsa04926
O95622,hsa04926
P16220,hsa04926
P15336,hsa04926
Q16539,hsa04926
P24530,hsa04926
P00533,hsa04926
P31749,hsa04926
P01100,hsa04926
P05412,hsa04926
P08253,hsa04926
P14780,hsa04926
P18848,hsa04926
P19838,hsa04926
P25963,hsa04926
P29475,hsa04926
P35228,hsa04926
P29474,hsa04926
P42336,hsa04926
P42338,hsa04926
O00329,hsa04926
P27986,hsa04926
O00459,hsa04926
P59768,hsa04926
P17612,hsa04926
P22694,hsa04926
P17252,hsa04926
Q05513,hsa04926
P28482,hsa04926
P27361,hsa04926
P45983,hsa04926
Q15759,hsa04926
P45984,hsa04926
P53779,hsa04926
O15264,hsa04926
Q02750,hsa04926
P36507,hsa04926
P04049,hsa04926
Q04206,hsa04926
P53778,hsa04926
P12931,hsa04926
P01137,hsa04926
P36897,hsa04926
P37173,hsa04926
P15692,hsa04926
Q92569,hsa04926
P99999,R-HSA-111457
P00734,R-HSA-159782
P00740,R-HSA-159782
P00742,R-HSA-159782
P02818,R-HSA-159782
P04070,R-HSA-159782
P07225,R-HSA-159782
P09884,R-HSA-69166
P12004,R-HSA-69166
P39748,R-HSA-69166
Q14181,R-HSA-69166
P12004,R-HSA-174437
P39748,R-HSA-174437
P38936,hsa05211
O96013,hsa05211
Q96KS0,hsa05211
Q9H6Z9,hsa05211
P31749,hsa05211
Q16665,hsa05211
P05412,hsa05211
P08581,hsa05211
Q13153,hsa05211
Q13177,hsa05211
O75914,hsa05211
P42336,hsa05211
P42338,hsa05211
O00329,hsa05211
P27986,hsa05211
O00459,hsa05211
Q9GZT9,hsa05211
P28482,hsa05211
P27361,hsa05211
Q02750,hsa05211
P36507,hsa05211
Q9NQU5,hsa05211
Q9P286,hsa05211
P63000,hsa05211
P04049,hsa05211
P15056,hsa05211
P01137,hsa05211
P15692,hsa05211
Q92569,hsa05211
P12821,hsa04614
P30556,hsa04614
Q07075,hsa04614
P15144,hsa04614
P06870,hsa04614
P08473,hsa04614
Q9BYF1,hsa04614
P00797,hsa04614
O95622,hsa04924
P30542,hsa04924
P16220,hsa04924
P08588,hsa04924
P07550,hsa04924
P13945,hsa04924
P12821,hsa04924
P30556,hsa04924
P25101,hsa04924
P29972,hsa04924
Q14643,hsa04924
Q14571,hsa04924
Q14573,hsa04924
P63252,hsa04924
Q12791,hsa04924
P16066,hsa04924
P54750,hsa04924
Q14123,hsa04924
Q14432,hsa04924
Q13370,hsa04924
Q01064,hsa04924
Q96LZ3,hsa04924
P17612,hsa04924
P22694,hsa04924
Q13237,hsa04924
P43116,hsa04924
P35408,hsa04924
P00797,hsa04924
Q13936,hsa04924
Q01668,hsa04924
O60840,hsa04924
Q13698,hsa04924
P0DP23,hsa04924
Q13547,R-HSA-4641265
Q9UJU2,R-HSA-4641265
P04626,R-HSA-9665250
P07900,R-HSA-9665250
P04626,R-HSA-9665249
P07900,R-HSA-9665249
P04626,R-HSA-9665251
P07900,R-HSA-9665251
P04626,R-HSA-9665246
P07900,R-HSA-9665246
P04626,R-HSA-9665247
P07900,R-HSA-9665247
P04626,R-HSA-9665244
P07900,R-HSA-9665244
P04626,R-HSA-9665245
P07900,R-HSA-9665245
P04626,R-HSA-9665233
P07900,R-HSA-9665233
P06746,WP3345
P09874,WP3345
P12004,WP3345
P18858,WP3345
P29372,WP3345
P39748,WP3345
P49916,WP3345
P56282,WP3345
Q07864,WP3345
Q969S2,WP3345
Q96FI4,WP3345
Q9NR33,WP3345
Q9NRF9,WP3345
Q9UGN5,WP3345
P06746,R-HSA-110373
P06746,R-HSA-110381
P49916,R-HSA-110381
Q13315,R-HSA-5693568
Q13315,R-HSA-5693554
O14980,R-HSA-2500257
O15392,R-HSA-2500257
P06493,R-HSA-2500257
P53350,R-HSA-2500257
P62714,R-HSA-2500257
P67775,R-HSA-2500257
P68366,R-HSA-2500257
P68371,R-HSA-2500257
Q13509,R-HSA-2500257
Q71U36,R-HSA-2500257
Q7L7X3,R-HSA-2500257
Q7Z460,R-HSA-2500257
Q96GD4,R-HSA-2500257
Q9H4B7,R-HSA-2500257
O00329,WP5191
P42336,WP5191
P42338,WP5191
P42345,WP5191
P48736,WP5191
O00217,R-HSA-611105
O00483,R-HSA-611105
O14521,R-HSA-611105
O14561,R-HSA-611105
O15239,R-HSA-611105
O43181,R-HSA-611105
O43674,R-HSA-611105
O43676,R-HSA-611105
O43677,R-HSA-611105
O43678,R-HSA-611105
O43920,R-HSA-611105
O75251,R-HSA-611105
O75306,R-HSA-611105
O75380,R-HSA-611105
O75438,R-HSA-611105
O75489,R-HSA-611105
O75880,R-HSA-611105
O95139,R-HSA-611105
O95167,R-HSA-611105
O95168,R-HSA-611105
O95169,R-HSA-611105
O95178,R-HSA-611105
O95182,R-HSA-611105
O95298,R-HSA-611105
O95299,R-HSA-611105
O96000,R-HSA-611105
P00395,R-HSA-611105
P00403,R-HSA-611105
P00414,R-HSA-611105
P03886,R-HSA-611105
P03891,R-HSA-611105
P03897,R-HSA-611105
P03905,R-HSA-611105
P03915,R-HSA-611105
P03923,R-HSA-611105
P09669,R-HSA-611105
P10176,R-HSA-611105
P10606,R-HSA-611105
P13073,R-HSA-611105
P14854,R-HSA-611105
P15954,R-HSA-611105
P17568,R-HSA-611105
P19404,R-HSA-611105
P20674,R-HSA-611105
P24311,R-HSA-611105
P28331,R-HSA-611105
P31040,R-HSA-611105
P49821,R-HSA-611105
P51970,R-HSA-611105
P56181,R-HSA-611105
P56556,R-HSA-611105
P99999,R-HSA-611105
Q16134,R-HSA-611105
Q16718,R-HSA-611105
Q16795,R-HSA-611105
Q86Y39,R-HSA-611105
Q9P0J0,R-HSA-611105
Q9UI09,R-HSA-611105
Q9Y6M9,R-HSA-611105
O00217,WP1902
O00483,WP1902
O14521,WP1902
O14561,WP1902
O15239,WP1902
O43181,WP1902
O43674,WP1902
O43676,WP1902
O43677,WP1902
O43678,WP1902
O43920,WP1902
O75251,WP1902
O75306,WP1902
O75380,WP1902
O75438,WP1902
O75489,WP1902
O75880,WP1902
O95139,WP1902
O95167,WP1902
O95168,WP1902
O95169,WP1902
O95178,WP1902
O95182,WP1902
O95298,WP1902
O95299,WP1902
O96000,WP1902
P00395,WP1902
P00403,WP1902
P00414,WP1902
P00846,WP1902
P03886,WP1902
P03891,WP1902
P03897,WP1902
P03905,WP1902
P03915,WP1902
P03923,WP1902
P09669,WP1902
P10176,WP1902
P10606,WP1902
P13073,WP1902
P14854,WP1902
P15954,WP1902
P17568,WP1902
P19404,WP1902
P20674,WP1902
P24311,WP1902
P28331,WP1902
P30049,WP1902
P31040,WP1902
P49821,WP1902
P51970,WP1902
P56181,WP1902
P56556,WP1902
P99999,WP1902
Q16134,WP1902
Q16718,WP1902
Q16795,WP1902
Q86Y39,WP1902
Q9P0J0,WP1902
Q9UI09,WP1902
Q9Y6M9,WP1902
P08243,R-HSA-9648895
P18847,R-HSA-9648895
P18848,R-HSA-9648895
Q9Y2D1,R-HSA-9648895
P08243,R-HSA-9633012
P08865,R-HSA-9633012
P15336,R-HSA-9633012
P15880,R-HSA-9633012
P18847,R-HSA-9633012
P18848,R-HSA-9633012
P39023,R-HSA-9633012
Q9P2K8,R-HSA-9633012
P00441,WP1903
P00747,WP1903
P01009,WP1903
P01011,WP1903
P01023,WP1903
P01042,WP1903
P01133,WP1903
P02647,WP1903
P02671,WP1903
P02675,WP1903
P02679,WP1903
P02749,WP1903
P02751,WP1903
P02763,WP1903
P02765,WP1903
P02768,WP1903
P02775,WP1903
P02787,WP1903
P04075,WP1903
P04196,WP1903
P04217,WP1903
P05067,WP1903
P05106,WP1903
P05121,WP1903
P05129,WP1903
P05155,WP1903
P05452,WP1903
P05771,WP1903
P07225,WP1903
P08514,WP1903
P08697,WP1903
P08758,WP1903
P09486,WP1903
P0DP23,WP1903
P10909,WP1903
P11021,WP1903
P17252,WP1903
P23528,WP1903
P29622,WP1903
P49908,WP1903
P62937,WP1903
P68366,WP1903
Q06481,WP1903
Q14624,WP1903
Q5JVS0,WP1903
Q9UHQ9,WP1903
P05129,R-HSA-76005
P05771,R-HSA-76005
P17252,R-HSA-76005
O00329,R-HSA-8853659
O00459,R-HSA-8853659
P07949,R-HSA-8853659
P17252,R-HSA-8853659
P17612,R-HSA-8853659
P22694,R-HSA-8853659
P27986,R-HSA-8853659
P42336,R-HSA-8853659
P42338,R-HSA-8853659
Q13164,R-HSA-8853659
Q92569,R-HSA-8853659
O95237,R-HSA-2453864
P02753,R-HSA-2453864
P02766,R-HSA-2453864
P09455,R-HSA-2453864
Q92781,R-HSA-2453864
Q96NR8,R-HSA-2453864
O60218,R-HSA-975634
O95237,R-HSA-975634
P02647,R-HSA-975634
P02649,R-HSA-975634
P02652,R-HSA-975634
P02655,R-HSA-975634
P02656,R-HSA-975634
P02753,R-HSA-975634
P02766,R-HSA-975634
P04114,R-HSA-975634
P06727,R-HSA-975634
P06858,R-HSA-975634
P09455,R-HSA-975634
P16233,R-HSA-975634
P17516,R-HSA-975634
P42330,R-HSA-975634
P98164,R-HSA-975634
Q04828,R-HSA-975634
Q6NUM9,R-HSA-975634
Q8TC12,R-HSA-975634
P02753,R-HSA-6809583
Q9BTZ2,hsa00830
Q8NBN7,hsa00830
P07327,hsa00830
P00325,hsa00830
P00326,hsa00830
P08319,hsa00830
P11766,hsa00830
P40394,hsa00830
Q96NR8,hsa00830
P05177,hsa00830
P24462,hsa00830
P20813,hsa00830
P10632,hsa00830
P11712,hsa00830
P08684,hsa00830
P20815,hsa00830
O43174,hsa00830
P00352,hsa00830
P47895,hsa00830
Q06278,hsa00830
Q6V0L0,hsa00830
Q9NYR8,hsa00830
Q8TC12,hsa00830
O60656,hsa00830
P22309,hsa00830
Q6NUM9,hsa00830
Q9NR63,hsa00830
Q92781,hsa00830
O94788,hsa00830
O95237,hsa00830
O75911,hsa00830
Q08828,hsa04723
Q08462,hsa04723
O95622,hsa04723
Q86Y39,hsa04723
P21554,hsa04723
Q16539,hsa04723
O00519,hsa04723
P14867,hsa04723
P47869,hsa04723
P34903,hsa04723
P48169,hsa04723
P31644,hsa04723
Q16445,hsa04723
P18505,hsa04723
P47870,hsa04723
P28472,hsa04723
O14764,hsa04723
P78334,hsa04723
Q8N1C3,hsa04723
P18507,hsa04723
Q99928,hsa04723
P24046,hsa04723
P42261,hsa04723
P42262,hsa04723
P42263,hsa04723
P48058,hsa04723
Q13255,hsa04723
P41594,hsa04723
Q14643,hsa04723
Q14571,hsa04723
Q14573,hsa04723
O75251,hsa04723
P48549,hsa04723
P48544,hsa04723
P48051,hsa04723
Q92806,hsa04723
P03886,hsa04723
P03891,hsa04723
P03897,hsa04723
P03905,hsa04723
P03901,hsa04723
P03915,hsa04723
P03923,hsa04723
O15239,hsa04723
O43678,hsa04723
O95167,hsa04723
O00483,hsa04723
Q16718,hsa04723
P56556,hsa04723
O95182,hsa04723
P51970,hsa04723
Q16795,hsa04723
O95299,hsa04723
O14561,hsa04723
O75438,hsa04723
O95178,hsa04723
O43676,hsa04723
O95168,hsa04723
O43674,hsa04723
O95139,hsa04723
P17568,hsa04723
O95169,hsa04723
Q9Y6M9,hsa04723
O96000,hsa04723
O43677,hsa04723
O95298,hsa04723
P28331,hsa04723
O75306,hsa04723
O75489,hsa04723
P49821,hsa04723
O43181,hsa04723
O43920,hsa04723
O75380,hsa04723
O00217,hsa04723
P19404,hsa04723
P56181,hsa04723
Q9P0J0,hsa04723
P59768,hsa04723
P17612,hsa04723
P22694,hsa04723
P17252,hsa04723
P05771,hsa04723
P05129,hsa04723
Q9UN88,hsa04723
P28482,hsa04723
P27361,hsa04723
Q9UI09,hsa04723
P45983,hsa04723
Q15759,hsa04723
P45984,hsa04723
P53779,hsa04723
O15264,hsa04723
P35354,hsa04723
P53778,hsa04723
O00555,hsa04723
Q00975,hsa04723
Q13936,hsa04723
Q01668,hsa04723
O60840,hsa04723
Q13698,hsa04723
P01138,R-HSA-177504
P04629,R-HSA-177504
P30531,R-HSA-888593
O14980,R-HSA-165054
P43487,R-HSA-165054
O43570,R-HSA-1475029
P00915,R-HSA-1475029
P00918,R-HSA-1475029
P07451,R-HSA-1475029
P22748,R-HSA-1475029
P35218,R-HSA-1475029
Q16790,R-HSA-1475029
Q9ULX7,R-HSA-1475029
Q13488,hsa05323
P07711,hsa05323
P17948,hsa05323
P01100,hsa05323
Q9Y487,hsa05323
Q8N8Y2,hsa05323
Q8NEY4,hsa05323
P05362,hsa05323
P01579,hsa05323
P01584,hsa05323
P05231,hsa05323
P40933,hsa05323
P20701,hsa05323
P05412,hsa05323
Q9HBG4,hsa05323
Q9Y5K8,hsa05323
Q9UI12,hsa05323
P38606,hsa05323
P15313,hsa05323
P21281,hsa05323
P27449,hsa05323
P21283,hsa05323
P36543,hsa05323
Q99437,hsa05323
O95670,hsa05323
Q93050,hsa05323
Q15904,hsa05323
P13500,hsa05323
Q02763,hsa05323
P01137,hsa05323
O60603,hsa05323
O00206,hsa05323
P01375,hsa05323
P15692,hsa05323
O14788,hsa05323
O15342,hsa05323
Q96A05,hsa05323
P61421,hsa05323
O75348,hsa05323
O14578,R-HSA-5625900
P63000,R-HSA-5625900
P78352,R-HSA-5625900
O14980,WP3379
O15392,WP3379
P53350,WP3379
P62714,WP3379
P63000,WP3379
P63261,WP3379
P67775,WP3379
Q7L7X3,WP3379
Q7Z460,WP3379
Q96GD4,WP3379
O14980,R-HSA-5663220
O15392,R-HSA-5663220
P53350,R-HSA-5663220
P62714,R-HSA-5663220
P63000,R-HSA-5663220
P63261,R-HSA-5663220
P67775,R-HSA-5663220
P68366,R-HSA-5663220
P68371,R-HSA-5663220
Q13509,R-HSA-5663220
Q71U36,R-HSA-5663220
Q7L7X3,R-HSA-5663220
Q7Z460,R-HSA-5663220
Q96GD4,R-HSA-5663220
Q9H4B7,R-HSA-5663220
P0DP23,R-HSA-5626467
P35222,R-HSA-5626467
P63000,R-HSA-5626467
P63261,R-HSA-5626467
P68366,R-HSA-5626467
P68371,R-HSA-5626467
Q13509,R-HSA-5626467
Q71U36,R-HSA-5626467
Q9H4B7,R-HSA-5626467
P63000,R-HSA-5625970
P04839,WP3396
P05109,WP3396
P05771,WP3396
P06702,WP3396
P13498,WP3396
P14598,WP3396
P15153,WP3396
P17252,WP3396
P19878,WP3396
P27361,WP3396
P28482,WP3396
P63000,WP3396
Q05513,WP3396
Q05655,WP3396
Q15080,WP3396
Q15759,WP3396
Q16539,WP3396
Q9Y5S8,WP3396
P04839,R-HSA-5668599
P05109,R-HSA-5668599
P05771,R-HSA-5668599
P06702,R-HSA-5668599
P13498,R-HSA-5668599
P14598,R-HSA-5668599
P15153,R-HSA-5668599
P17252,R-HSA-5668599
P19878,R-HSA-5668599
P27361,R-HSA-5668599
P28482,R-HSA-5668599
P63000,R-HSA-5668599
Q05513,R-HSA-5668599
Q05655,R-HSA-5668599
Q15080,R-HSA-5668599
Q15759,R-HSA-5668599
Q16539,R-HSA-5668599
Q9Y5S8,R-HSA-5668599
O75914,R-HSA-5627123
P0DP23,R-HSA-5627123
P53667,R-HSA-5627123
P63000,R-HSA-5627123
Q13153,R-HSA-5627123
Q13177,R-HSA-5627123
Q15746,R-HSA-5627123
O15530,R-HSA-5625740
P31946,R-HSA-5625740
P63000,R-HSA-5625740
Q13153,R-HSA-5625740
Q16512,R-HSA-5625740
Q16513,R-HSA-5625740
O75116,WP3365
P23528,WP3365
P53667,WP3365
P53671,WP3365
Q13153,WP3365
O75116,R-HSA-5627117
P23528,R-HSA-5627117
P53667,R-HSA-5627117
P53671,R-HSA-5627117
Q13153,R-HSA-5627117
P00519,WP3388
P27361,WP3388
P28482,WP3388
P63000,WP3388
P63261,WP3388
Q05397,WP3388
Q06187,WP3388
P00519,R-HSA-5663213
P27361,R-HSA-5663213
P28482,R-HSA-5663213
P63000,R-HSA-5663213
P63261,R-HSA-5663213
Q05397,R-HSA-5663213
Q06187,R-HSA-5663213
P13569,R-HSA-5627083
O00459,R-HSA-8980692
O14578,R-HSA-8980692
O75116,R-HSA-8980692
O94804,R-HSA-8980692
P02786,R-HSA-8980692
P11274,R-HSA-8980692
P14923,R-HSA-8980692
P27986,R-HSA-8980692
P30519,R-HSA-8980692
Q07021,R-HSA-8980692
Q13393,R-HSA-8980692
Q15904,R-HSA-8980692
Q16512,R-HSA-8980692
Q16513,R-HSA-8980692
Q9H2G2,R-HSA-8980692
O00459,R-HSA-9013026
O14578,R-HSA-9013026
O75116,R-HSA-9013026
O94804,R-HSA-9013026
P02786,R-HSA-9013026
P11274,R-HSA-9013026
P14923,R-HSA-9013026
P27986,R-HSA-9013026
Q16512,R-HSA-9013026
Q16513,R-HSA-9013026
Q9H2G2,R-HSA-9013026
O14964,WP5047
O75116,WP5047
P07900,WP5047
O75116,R-HSA-9013422
O76074,R-HSA-9013422
Q15208,R-HSA-9013422
P07900,R-HSA-9013418
P12814,R-HSA-9013418
P63261,R-HSA-9013418
Q15208,R-HSA-9013418
O14964,R-HSA-9706019
O14578,R-HSA-9013106
O75116,R-HSA-9013106
O94804,R-HSA-9013106
P02786,R-HSA-9013106
P11274,R-HSA-9013106
P14923,R-HSA-9013106
P27986,R-HSA-9013106
Q07021,R-HSA-9013106
Q16512,R-HSA-9013106
Q16513,R-HSA-9013106
Q9H2G2,R-HSA-9013106
O00459,R-HSA-9013405
P12814,R-HSA-9013405
P27986,R-HSA-9013405
Q9NQU5,R-HSA-9013405
Q9P286,R-HSA-9013405
O00459,R-HSA-9035034
P12814,R-HSA-9035034
P27986,R-HSA-9035034
O75489,R-HSA-9013408
O96013,R-HSA-9013408
P02786,R-HSA-9013408
P27986,R-HSA-9013408
P29317,R-HSA-9013408
P34897,R-HSA-9013408
Q13177,R-HSA-9013408
Q13393,R-HSA-9013408
Q16584,R-HSA-9013408
Q16718,R-HSA-9013408
O75116,R-HSA-9013407
O96013,R-HSA-9013407
P02786,R-HSA-9013407
P06239,R-HSA-9013407
P14923,R-HSA-9013407
P41240,R-HSA-9013407
P43403,R-HSA-9013407
Q13153,R-HSA-9013407
Q13177,R-HSA-9013407
Q99707,R-HSA-9013407
Q9NQU5,R-HSA-9013407
Q9P286,R-HSA-9013407
O00459,R-HSA-9013409
O75914,R-HSA-9013409
O96013,R-HSA-9013409
P02786,R-HSA-9013409
