uniprot,pathway
Q16539,R-HSA-432142
Q16539,R-HSA-4420097
Q16539,R-HSA-450302
Q16539,R-HSA-450341
Q16539,R-HSA-450604
Q16539,R-HSA-525793
Q16539,R-HSA-5668599
Q16539,R-HSA-6798695
Q16539,R-HSA-6804756
Q16539,R-HSA-9662834
Q16558,R-HSA-1296052
Q16558,R-HSA-418457
Q16558,R-HSA-9662360
Q16558,R-HSA-9667769
Q16584,R-HSA-5673000
Q16584,R-HSA-6802946
Q16584,R-HSA-6802955
Q16584,R-HSA-9013148
Q16584,R-HSA-9013408
Q16584,R-HSA-9013424
Q16584,R-HSA-9649948
Q16595,R-HSA-1268020
Q16595,R-HSA-1362409
Q16602,R-HSA-418555
Q16602,R-HSA-419812
Q16620,R-HSA-187024
Q16620,R-HSA-9024909
Q16620,R-HSA-9025046
Q16620,R-HSA-9026357
Q16620,R-HSA-9026519
Q16620,R-HSA-9026527
Q16620,R-HSA-9028335
Q16620,R-HSA-9028731
Q16620,R-HSA-9032500
Q16620,R-HSA-9032759
Q16620,R-HSA-9032845
Q16647,R-HSA-193368
Q16647,R-HSA-193775
Q16647,R-HSA-193807
Q16647,R-HSA-197264
Q16647,R-HSA-211979
Q16647,R-HSA-211994
Q16647,R-HSA-2162123
Q16654,R-HSA-204174
Q16654,R-HSA-5362517
Q16659,R-HSA-5687128
Q16665,R-HSA-1234158
Q16665,R-HSA-1234174
Q16665,R-HSA-1234176
Q16665,R-HSA-2122947
Q16665,R-HSA-400253
Q16665,R-HSA-5689880
Q16665,R-HSA-6785807
Q16665,R-HSA-8849473
Q16665,R-HSA-8857538
Q16665,R-HSA-8951664
Q16665,R-HSA-9701898
Q16678,R-HSA-211976
Q16678,R-HSA-2142670
Q16678,R-HSA-2142816
Q16678,R-HSA-5579000
Q16718,R-HSA-611105
Q16718,R-HSA-6799198
Q16718,R-HSA-9013408
Q16719,R-HSA-71240
Q16720,R-HSA-418359
Q16720,R-HSA-5578775
Q16720,R-HSA-936837
Q16739,R-HSA-1660662
Q16760,R-HSA-114508
Q16772,R-HSA-156590
Q16772,R-HSA-9818027
Q16773,R-HSA-71240
Q16773,R-HSA-8964208
Q16773,R-HSA-8964539
Q16790,R-HSA-1234158
Q16790,R-HSA-1475029
Q16795,R-HSA-611105
Q16795,R-HSA-6799198
Q16798,R-HSA-71403
Q16832,R-HSA-3000171
Q16836,R-HSA-77310
Q16836,R-HSA-77346
Q16836,R-HSA-77348
Q16836,R-HSA-77350
Q16836,R-HSA-77352
Q16850,R-HSA-191273
Q16850,R-HSA-211976
Q16850,R-HSA-2426168
Q16850,R-HSA-9619665
Q16853,R-HSA-211945
Q16873,R-HSA-2142688
Q16873,R-HSA-2142691
Q16873,R-HSA-2142700
Q16873,R-HSA-9026762
Q16873,R-HSA-9026766
Q16878,R-HSA-1614558
Q16881,R-HSA-1989781
Q16881,R-HSA-2408550
Q16881,R-HSA-3299685
Q16881,R-HSA-499943
Q16881,R-HSA-5263617
Q16881,R-HSA-5336415
Q16881,R-HSA-5628897
Q16881,R-HSA-9818027
Q2M2I8,R-HSA-8856825
Q2M2I8,R-HSA-8856828
Q32P28,R-HSA-1650814
Q4U2R8,R-HSA-561048
Q5JPH6,R-HSA-379726
Q5JVS0,R-HSA-114608
Q5KSL6,R-HSA-114508
Q5S007,R-HSA-8857538
Q6IA69,R-HSA-196807
Q6NS38,R-HSA-112122
Q6NUM9,R-HSA-975634
Q6PHR2,R-HSA-5632684
Q6PIU1,R-HSA-1296072
Q6V0L0,R-HSA-211916
Q6V0L0,R-HSA-5365859
Q6V0L0,R-HSA-5579004
Q6W5P4,R-HSA-375276
Q6W5P4,R-HSA-416476
Q6W5P4,R-HSA-418555
Q6YP21,R-HSA-71240
Q70Z44,R-HSA-112314
Q71U36,R-HSA-1445148
Q71U36,R-HSA-190840
Q71U36,R-HSA-190861
Q71U36,R-HSA-2132295
Q71U36,R-HSA-2467813
Q71U36,R-HSA-2500257
Q71U36,R-HSA-2565942
Q71U36,R-HSA-3371497
Q71U36,R-HSA-380259
Q71U36,R-HSA-380270
Q71U36,R-HSA-380284
Q71U36,R-HSA-380320
Q71U36,R-HSA-389957
Q71U36,R-HSA-389960
Q71U36,R-HSA-389977
Q71U36,R-HSA-437239
Q71U36,R-HSA-5610787
Q71U36,R-HSA-5617833
Q71U36,R-HSA-5620912
Q71U36,R-HSA-5620924
Q71U36,R-HSA-5626467
Q71U36,R-HSA-5663220
Q71U36,R-HSA-6807878
Q71U36,R-HSA-6811434
Q71U36,R-HSA-6811436
Q71U36,R-HSA-68877
Q71U36,R-HSA-8852276
Q71U36,R-HSA-8854518
Q71U36,R-HSA-8955332
Q71U36,R-HSA-9609690
Q71U36,R-HSA-9609736
Q71U36,R-HSA-9619483
Q71U36,R-HSA-9646399
Q71U36,R-HSA-9648025
Q71U36,R-HSA-9668328
Q71U36,R-HSA-983189
Q75N90,R-HSA-1474228
Q75N90,R-HSA-1566948
Q75N90,R-HSA-2129379
Q7L7X3,R-HSA-141444
Q7L7X3,R-HSA-2467813
Q7L7X3,R-HSA-2500257
Q7L7X3,R-HSA-5663220
Q7L7X3,R-HSA-68877
Q7L7X3,R-HSA-9648025
Q7LG56,R-HSA-499943
Q7LG56,R-HSA-5628897
Q7RTV2,R-HSA-156590
Q7Z2W7,R-HSA-3295583
Q7Z460,R-HSA-141444
Q7Z460,R-HSA-2467813
Q7Z460,R-HSA-2500257
Q7Z460,R-HSA-2565942
Q7Z460,R-HSA-380259
Q7Z460,R-HSA-380270
Q7Z460,R-HSA-380284
Q7Z460,R-HSA-380320
Q7Z460,R-HSA-428890
Q7Z460,R-HSA-5620912
Q7Z460,R-HSA-5663220
Q7Z460,R-HSA-68877
Q7Z460,R-HSA-8854518
Q7Z460,R-HSA-9648025
Q86U10,R-HSA-8963693
Q86W47,R-HSA-1296052
Q86W47,R-HSA-418457
Q86XP1,R-HSA-114508
Q86Y39,R-HSA-611105
Q86Y39,R-HSA-6799198
Q86YB8,R-HSA-264876
Q86YN6,R-HSA-1989781
Q86YN6,R-HSA-2151201
Q86YN6,R-HSA-8939902
Q8IVH4,R-HSA-3359475
Q8IVH4,R-HSA-3359478
Q8IVH4,R-HSA-71032
Q8IVH4,R-HSA-9759218
Q8IVL5,R-HSA-1650814
Q8IVL6,R-HSA-1650814
Q8IW41,R-HSA-2559580
Q8IW41,R-HSA-5687128
Q8IW41,R-HSA-6804756
Q8IWT1,R-HSA-445095
Q8IWT1,R-HSA-5576892
Q8IWT1,R-HSA-9717207
Q8N159,R-HSA-70635
Q8N4C8,R-HSA-2559580
Q8N5S9,R-HSA-111932
Q8N5S9,R-HSA-442729
Q8N5S9,R-HSA-9619229
Q8N5Z0,R-HSA-71064
Q8N5Z0,R-HSA-71240
Q8N8R3,R-HSA-352230
Q8N8Y2,R-HSA-1222556
Q8N8Y2,R-HSA-77387
Q8N8Y2,R-HSA-917977
Q8N8Y2,R-HSA-9639288
Q8N8Y2,R-HSA-983712
Q8N907,R-HSA-1181150
Q8N907,R-HSA-1433617
Q8NBN7,R-HSA-5365859
Q8NCM2,R-HSA-1296072
Q8NER1,R-HSA-3295583
Q8NET8,R-HSA-3295583
Q8NEV4,R-HSA-9662360
Q8NEV4,R-HSA-9662361
Q8NEY4,R-HSA-1222556
Q8NEY4,R-HSA-77387
Q8NEY4,R-HSA-917977
Q8NEY4,R-HSA-9639288
Q8NEY4,R-HSA-983712
Q8TAE7,R-HSA-1296072
Q8TBX8,R-HSA-1660499
Q8TBX8,R-HSA-6811555
Q8TBX8,R-HSA-6811558
Q8TBX8,R-HSA-8847453
Q8TC12,R-HSA-2453902
Q8TC12,R-HSA-5365859
Q8TC12,R-HSA-975634
Q8TCC7,R-HSA-561048
Q8TCC7,R-HSA-9793528
Q8TCT1,R-HSA-1483191
Q8TCT1,R-HSA-1483213
Q8TCU5,R-HSA-9609736
Q8TD43,R-HSA-3295583
Q8TD43,R-HSA-9717207
Q8TDN1,R-HSA-1296072
Q8TDN2,R-HSA-1296072
Q8TDS4,R-HSA-3296197
Q8TDS4,R-HSA-373076
Q8TDS4,R-HSA-418594
Q8TDU6,R-HSA-373076
Q8TDU6,R-HSA-418555
Q8TE23,R-HSA-418594
Q8TE23,R-HSA-420499
Q8TE23,R-HSA-9717207
Q8TED1,R-HSA-3299685
Q8WUI4,R-HSA-2122947
Q8WUI4,R-HSA-2644606
Q8WUI4,R-HSA-2894862
Q8WUI4,R-HSA-3108214
Q8WUI4,R-HSA-350054
Q8WUI4,R-HSA-8943724
Q8WWQ8,R-HSA-2160916
Q8WWQ8,R-HSA-3000497
Q8WXA8,R-HSA-112314
Q8WXS5,R-HSA-399719
Q8WXS5,R-HSA-5576892
Q8WXS5,R-HSA-5576893
Q8WXS5,R-HSA-5682910
Q92506,R-HSA-75105
Q92569,R-HSA-114604
Q92569,R-HSA-1257604
Q92569,R-HSA-1266695
Q92569,R-HSA-1433557
Q92569,R-HSA-1660499
Q92569,R-HSA-2219530
Q92569,R-HSA-388841
Q92569,R-HSA-389357
Q92569,R-HSA-416476
Q92569,R-HSA-512988
Q92569,R-HSA-6811558
Q92569,R-HSA-8853659
Q92569,R-HSA-9009391
Q92569,R-HSA-9013149
Q92569,R-HSA-9013404
Q92569,R-HSA-912526
Q92569,R-HSA-912631
Q92569,R-HSA-9670439
Q92570,R-HSA-8936459
Q92731,R-HSA-1257604
Q92731,R-HSA-2219530
Q92731,R-HSA-383280
Q92731,R-HSA-6811558
Q92731,R-HSA-8939211
Q92731,R-HSA-9009391
Q92736,R-HSA-2672351
Q92736,R-HSA-5578775
Q92753,R-HSA-383280
Q92769,R-HSA-193670
Q92769,R-HSA-2122947
Q92769,R-HSA-2644606
Q92769,R-HSA-2894862
Q92769,R-HSA-3214815
Q92769,R-HSA-350054
Q92769,R-HSA-427389
Q92769,R-HSA-427413
Q92769,R-HSA-4551638
Q92769,R-HSA-6804758
Q92769,R-HSA-73762
Q92769,R-HSA-8943724
Q92769,R-HSA-9022692
Q92769,R-HSA-9022699
Q92769,R-HSA-9615017
Q92769,R-HSA-9619665
Q92769,R-HSA-9679191
Q92769,R-HSA-9701898
Q92769,R-HSA-983231
Q92781,R-HSA-2453864
Q92781,R-HSA-2453902
Q92781,R-HSA-5365859
Q92806,R-HSA-1296041
Q92806,R-HSA-997272
Q92847,R-HSA-375276
Q92847,R-HSA-416476
Q92887,R-HSA-189483
Q92887,R-HSA-382556
Q92887,R-HSA-5679001
Q92887,R-HSA-9749641
Q92887,R-HSA-9753281
Q92887,R-HSA-9754706
Q92911,R-HSA-209968
Q92911,R-HSA-428643
Q92911,R-HSA-5619096
Q92947,R-HSA-71064
Q92952,R-HSA-1296052
Q92953,R-HSA-1296072
Q93050,R-HSA-1222556
Q93050,R-HSA-6798695
Q93050,R-HSA-77387
Q93050,R-HSA-917977
Q93050,R-HSA-983712
Q93086,R-HSA-139853
Q93086,R-HSA-418346
Q93088,R-HSA-1614635
Q93088,R-HSA-6798163
Q969G6,R-HSA-196843
Q969S2,R-HSA-110328
Q969S2,R-HSA-110329
Q969S2,R-HSA-5649702
Q969S8,R-HSA-2122947
Q969S8,R-HSA-2644606
Q969S8,R-HSA-2894862
Q969S8,R-HSA-3214815
Q969S8,R-HSA-350054
Q96A05,R-HSA-1222556
Q96A05,R-HSA-77387
Q96A05,R-HSA-917977
Q96A05,R-HSA-9639288
Q96A05,R-HSA-983712
Q96A70,R-HSA-351143
Q96C36,R-HSA-8964539
Q96DB2,R-HSA-2122947
Q96DB2,R-HSA-2644606
Q96DB2,R-HSA-2894862
Q96DB2,R-HSA-350054
Q96EN8,R-HSA-947581
Q96FI4,R-HSA-110328
Q96FI4,R-HSA-110329
Q96FI4,R-HSA-5649702
Q96FI4,R-HSA-9616334
Q96G91,R-HSA-416476
Q96G91,R-HSA-417957
Q96G91,R-HSA-418555
Q96GA7,R-HSA-8849175
Q96GD4,R-HSA-141444
Q96GD4,R-HSA-174178
Q96GD4,R-HSA-2467813
Q96GD4,R-HSA-2500257
Q96GD4,R-HSA-4615885
Q96GD4,R-HSA-5663220
Q96GD4,R-HSA-6804756
Q96GD4,R-HSA-68877
Q96GD4,R-HSA-9022692
Q96GD4,R-HSA-9648025
Q96I15,R-HSA-2408508
Q96KK3,R-HSA-1296072
Q96KS0,R-HSA-1234176
Q96L34,R-HSA-5620912
Q96L42,R-HSA-1296072
Q96NR8,R-HSA-2453864
Q96NR8,R-HSA-2453902
Q96PR1,R-HSA-1296072
Q96PR1,R-HSA-381676
Q96Q83,R-HSA-112126
Q96RD7,R-HSA-112303
Q96RD7,R-HSA-844456
Q96RI1,R-HSA-159418
Q96RI1,R-HSA-192105
Q96RI1,R-HSA-193368
Q96RI1,R-HSA-193807
Q96RI1,R-HSA-1989781
Q96RI1,R-HSA-211976
Q96RP8,R-HSA-1296072
Q96RQ3,R-HSA-196780
Q96RQ3,R-HSA-3371599
Q96RQ3,R-HSA-70895
Q96RQ9,R-HSA-8964208
Q96RR4,R-HSA-111932
Q96RR4,R-HSA-442729
Q96RR4,R-HSA-9619229
Q96RR4,R-HSA-9619483
Q96S37,R-HSA-561048
Q96S37,R-HSA-5619071
Q96SL4,R-HSA-3299685
Q96SW2,R-HSA-9679191
Q99250,R-HSA-445095
Q99250,R-HSA-5576892
Q99250,R-HSA-9717207
Q99259,R-HSA-888568
Q99259,R-HSA-888590
Q99259,R-HSA-9022927
Q99437,R-HSA-1222556
Q99437,R-HSA-77387
Q99437,R-HSA-917977
Q99437,R-HSA-9639288
Q99437,R-HSA-983712
Q99456,R-HSA-6805567
Q99456,R-HSA-6809371
Q99497,R-HSA-3899300
Q99497,R-HSA-9613829
Q99497,R-HSA-9615710
Q99497,R-HSA-9646399
Q99500,R-HSA-418594
Q99500,R-HSA-419408
Q99500,R-HSA-9009391
Q99519,R-HSA-1660662
Q99519,R-HSA-4085001
Q99519,R-HSA-4341670
Q99519,R-HSA-6798695
Q99527,R-HSA-375276
Q99527,R-HSA-418594
Q99527,R-HSA-9634597
Q99571,R-HSA-139853
Q99571,R-HSA-418346
Q99571,R-HSA-9660826
Q99572,R-HSA-139853
Q99572,R-HSA-418346
Q99572,R-HSA-844456
Q99572,R-HSA-9660826
Q99623,R-HSA-8949664
Q99640,R-HSA-156711
Q99640,R-HSA-69273
Q99640,R-HSA-69478
Q99653,R-HSA-2160916
Q99677,R-HSA-416476
Q99677,R-HSA-417957
Q99705,R-HSA-375276
Q99705,R-HSA-416476
Q99705,R-HSA-418594
Q99705,R-HSA-5620922
Q99707,R-HSA-156581
Q99707,R-HSA-1614635
Q99707,R-HSA-3359467
Q99707,R-HSA-3359469
Q99707,R-HSA-9013407
Q99707,R-HSA-9759218
Q99712,R-HSA-1296041
Q99712,R-HSA-997272
Q99714,R-HSA-6785470
Q99714,R-HSA-6787450
Q99714,R-HSA-70895
Q99714,R-HSA-8868766
Q99720,R-HSA-9679191
Q99735,R-HSA-156590
Q99735,R-HSA-5423646
Q99759,R-HSA-9020702
Q99808,R-HSA-83936
Q99808,R-HSA-9748787
Q99808,R-HSA-9755088
Q99835,R-HSA-373080
Q99835,R-HSA-5610787
Q99835,R-HSA-5620922
Q99835,R-HSA-5632684
Q99835,R-HSA-5635838
Q99928,R-HSA-1236394
Q99928,R-HSA-977443
Q9BPV8,R-HSA-417957
Q9BPV8,R-HSA-418594
Q9BQ31,R-HSA-1296072
Q9BQ31,R-HSA-381676
Q9BQB6,R-HSA-6806664
Q9BRS2,R-HSA-6791226
Q9BTZ2,R-HSA-5365859
Q9BTZ2,R-HSA-9033241
Q9BUB5,R-HSA-1295596
Q9BVS4,R-HSA-6791226
Q9BXJ7,R-HSA-3359462
Q9BXJ7,R-HSA-3359463
Q9BXJ7,R-HSA-8964011
Q9BXJ7,R-HSA-9758881
Q9BXT2,R-HSA-5576892
Q9BXT2,R-HSA-5576893
Q9BY32,R-HSA-74259
Q9BY32,R-HSA-9755088
Q9BY41,R-HSA-2122947
Q9BY41,R-HSA-2644606
Q9BY41,R-HSA-2894862
Q9BY41,R-HSA-3214815
Q9BY41,R-HSA-350054
Q9BY49,R-HSA-389599
Q9BY49,R-HSA-9033241
Q9BY66,R-HSA-3214842
Q9BYF1,R-HSA-2022377
Q9BYF1,R-HSA-9678110
Q9BYF1,R-HSA-9679191
Q9BYF1,R-HSA-9694614
Q9BYF1,R-HSA-9733458
Q9BYV1,R-HSA-389661
Q9BYV1,R-HSA-73621
Q9BYZ2,R-HSA-70268
Q9GZT4,R-HSA-977347
Q9GZT9,R-HSA-1234176
Q9H015,R-HSA-549127
Q9H228,R-HSA-418594
Q9H228,R-HSA-419408
Q9H244,R-HSA-392170
Q9H244,R-HSA-417957
Q9H244,R-HSA-418594
Q9H252,R-HSA-1296072
Q9H2G2,R-HSA-8980692
Q9H2G2,R-HSA-9013026
Q9H2G2,R-HSA-9013106
Q9H2K8,R-HSA-9013149
Q9H2K8,R-HSA-9013404
Q9H2K8,R-HSA-9013423
Q9H2M3,R-HSA-1614635
Q9H2S1,R-HSA-1296052
Q9H2S1,R-HSA-9667769
Q9H2X6,R-HSA-2032785
Q9H2X6,R-HSA-3899300
Q9H2X6,R-HSA-5578768
Q9H2X6,R-HSA-6804756
Q9H2X6,R-HSA-8939243
Q9H2X6,R-HSA-9022692
Q9H2X9,R-HSA-426117
Q9H3M0,R-HSA-1296072
Q9H3N8,R-HSA-390650
Q9H3N8,R-HSA-418594
Q9H3S4,R-HSA-196819
Q9H3Y6,R-HSA-8849472
Q9H4B4,R-HSA-6804115
Q9H4B4,R-HSA-6804756
Q9H4B7,R-HSA-1445148
Q9H4B7,R-HSA-190840
Q9H4B7,R-HSA-190861
Q9H4B7,R-HSA-2132295
Q9H4B7,R-HSA-2467813
Q9H4B7,R-HSA-2500257
Q9H4B7,R-HSA-3371497
Q9H4B7,R-HSA-380320
Q9H4B7,R-HSA-389957
Q9H4B7,R-HSA-389960
Q9H4B7,R-HSA-389977
Q9H4B7,R-HSA-437239
Q9H4B7,R-HSA-5610787
Q9H4B7,R-HSA-5617833
Q9H4B7,R-HSA-5620924
Q9H4B7,R-HSA-5626467
Q9H4B7,R-HSA-5663220
Q9H4B7,R-HSA-6807878
Q9H4B7,R-HSA-6811434
Q9H4B7,R-HSA-6811436
Q9H4B7,R-HSA-68877
Q9H4B7,R-HSA-8852276
Q9H4B7,R-HSA-8955332
Q9H4B7,R-HSA-9609690
Q9H4B7,R-HSA-9609736
Q9H4B7,R-HSA-9619483
Q9H4B7,R-HSA-9646399
Q9H4B7,R-HSA-9648025
Q9H4B7,R-HSA-9668328
Q9H4B7,R-HSA-983189
Q9H4Y5,R-HSA-156590
Q9H4Y5,R-HSA-196836
Q9H6Z9,R-HSA-1234176
Q9H8P0,R-HSA-193048
Q9H8P0,R-HSA-446199
Q9H8P0,R-HSA-4755579
Q9HA77,R-HSA-379726
Q9HAB3,R-HSA-196843
Q9HB21,R-HSA-1660499
Q9HB55,R-HSA-211958
Q9HB55,R-HSA-211981
Q9HBA0,R-HSA-3295583
Q9HBG4,R-HSA-1222556
Q9HBG4,R-HSA-77387
Q9HBG4,R-HSA-917977
Q9HBG4,R-HSA-983712
Q9HBK9,R-HSA-156581
Q9HC29,R-HSA-168638
Q9HC29,R-HSA-445989
Q9HC29,R-HSA-450302
Q9HC29,R-HSA-450321
Q9HC29,R-HSA-5689896
Q9HC29,R-HSA-9020702
Q9HC29,R-HSA-9705671
Q9HCC0,R-HSA-196780
Q9HCC0,R-HSA-3371599
Q9HCC0,R-HSA-70895
Q9HCR9,R-HSA-418457
Q9HCR9,R-HSA-418555
Q9HD40,R-HSA-2408557
Q9NP56,R-HSA-418555
Q9NPA1,R-HSA-1296052
Q9NPA1,R-HSA-418457
Q9NPA2,R-HSA-1592389
Q9NPA2,R-HSA-6798695
Q9NPC2,R-HSA-1299316
Q9NPC2,R-HSA-5576886
Q9NPD5,R-HSA-159418
Q9NPD5,R-HSA-189483
Q9NPD5,R-HSA-5619058
Q9NPD5,R-HSA-879518
Q9NPD5,R-HSA-9754706
Q9NPH2,R-HSA-1855183
Q9NQU5,R-HSA-428540
Q9NQU5,R-HSA-9013148
Q9NQU5,R-HSA-9013149
Q9NQU5,R-HSA-9013405
Q9NQU5,R-HSA-9013407
Q9NQU5,R-HSA-9013424
Q9NQX3,R-HSA-947581
Q9NR33,R-HSA-110314
Q9NR33,R-HSA-5651801
Q9NR33,R-HSA-5656169
Q9NR33,R-HSA-5685942
Q9NR33,R-HSA-5696397
Q9NR33,R-HSA-5696400
Q9NR33,R-HSA-6782135
Q9NR33,R-HSA-6782210
Q9NR33,R-HSA-68952
Q9NR33,R-HSA-68962
Q9NR63,R-HSA-211916
Q9NR63,R-HSA-5365859
Q9NR63,R-HSA-5579015
Q9NR82,R-HSA-1296072
Q9NR96,R-HSA-109704
Q9NR96,R-HSA-1679131
Q9NR96,R-HSA-168138
Q9NR96,R-HSA-9679191
Q9NR96,R-HSA-975110
Q9NR96,R-HSA-975138
Q9NR96,R-HSA-975155
Q9NR97,R-HSA-1679131
Q9NR97,R-HSA-168181
Q9NR97,R-HSA-9705671
Q9NRF9,R-HSA-110314
Q9NRF9,R-HSA-5651801
Q9NRF9,R-HSA-5656169
Q9NRF9,R-HSA-5685942
Q9NRF9,R-HSA-5696397
Q9NRF9,R-HSA-5696400
Q9NRF9,R-HSA-6782135
Q9NRF9,R-HSA-6782210
Q9NRF9,R-HSA-68952
Q9NRF9,R-HSA-68962
Q9NS40,R-HSA-1296072
Q9NS75,R-HSA-391906
Q9NS75,R-HSA-416476
Q9NS75,R-HSA-418555
Q9NS75,R-HSA-9664535
Q9NSA0,R-HSA-561048
Q9NSA2,R-HSA-1296072
Q9NSA2,R-HSA-5576894
Q9NSD9,R-HSA-379716
Q9NUV7,R-HSA-1660661
Q9NVH6,R-HSA-71262
Q9NVS9,R-HSA-964975
Q9NWZ3,R-HSA-1257604
Q9NWZ3,R-HSA-166058
Q9NWZ3,R-HSA-5603037
Q9NWZ3,R-HSA-5603041
Q9NWZ3,R-HSA-6811558
Q9NWZ3,R-HSA-9020702
Q9NWZ3,R-HSA-975110
Q9NWZ3,R-HSA-975138
Q9NWZ3,R-HSA-975155
Q9NWZ3,R-HSA-975871
Q9NXA8,R-HSA-2151201
Q9NXB9,R-HSA-2046105
Q9NXB9,R-HSA-2046106
Q9NXB9,R-HSA-75876
Q9NY46,R-HSA-445095
Q9NY46,R-HSA-5576892
Q9NY46,R-HSA-9717207
Q9NY72,R-HSA-445095
Q9NY72,R-HSA-5576892
Q9NYK1,R-HSA-1679131
Q9NYK1,R-HSA-168181
Q9NYK1,R-HSA-9679191
Q9NYK1,R-HSA-9692916
Q9NYK1,R-HSA-9705671
Q9NYK1,R-HSA-975110
Q9NYK1,R-HSA-975138
Q9NYK1,R-HSA-975155
Q9NYP7,R-HSA-2046105
Q9NYP7,R-HSA-2046106
Q9NYP7,R-HSA-75876
Q9NYR8,R-HSA-2453902
Q9NYV7,R-HSA-418594
Q9NYV7,R-HSA-420499
Q9NYV7,R-HSA-9717207
Q9NYY3,R-HSA-6804115
Q9NYY3,R-HSA-9662834
Q9NYY3,R-HSA-9768919
Q9NZK7,R-HSA-1482788
Q9NZK7,R-HSA-1482801
Q9NZK7,R-HSA-1482839
Q9NZK7,R-HSA-1482922
Q9NZK7,R-HSA-1482925
Q9NZK7,R-HSA-1483166
Q9NZV8,R-HSA-1296072
Q9NZV8,R-HSA-5576894
Q9P0J0,R-HSA-611105
Q9P0J0,R-HSA-6799198
Q9P0X4,R-HSA-419037
Q9P0X4,R-HSA-445355
Q9P0Z9,R-HSA-71064
Q9P0Z9,R-HSA-9033241
Q9P286,R-HSA-428540
Q9P286,R-HSA-9013148
Q9P286,R-HSA-9013149
Q9P286,R-HSA-9013405
Q9P286,R-HSA-9013407
Q9P289,R-HSA-111465
Q9P2K8,R-HSA-9633012
Q9UBC3,R-HSA-212300
Q9UBC3,R-HSA-427413
Q9UBC3,R-HSA-4655427
Q9UBC3,R-HSA-5334118
Q9UBC3,R-HSA-9710421
Q9UBF8,R-HSA-1660514
Q9UBK8,R-HSA-156581
Q9UBK8,R-HSA-1614635
Q9UBK8,R-HSA-3359467
Q9UBK8,R-HSA-3359469
Q9UBK8,R-HSA-9759218
Q9UBL9,R-HSA-139853
Q9UBL9,R-HSA-418346
Q9UBM7,R-HSA-2426168
Q9UBM7,R-HSA-6807047
Q9UBM7,R-HSA-6807062
Q9UBN1,R-HSA-112308
Q9UBN1,R-HSA-399719
Q9UBN1,R-HSA-5576892
Q9UBN1,R-HSA-5576893
Q9UBN1,R-HSA-5682910
Q9UBN7,R-HSA-2122947
Q9UBN7,R-HSA-2644606
Q9UBN7,R-HSA-2894862
Q9UBN7,R-HSA-3371511
Q9UBN7,R-HSA-350054
Q9UBN7,R-HSA-5617833
Q9UBN7,R-HSA-8878166
Q9UBN7,R-HSA-8940973
Q9UBN7,R-HSA-9613829
Q9UBN7,R-HSA-9615710
Q9UBN7,R-HSA-9646399
Q9UBS5,R-HSA-1296041
Q9UBS5,R-HSA-418594
Q9UBS5,R-HSA-420499
Q9UBS5,R-HSA-977444
Q9UBS5,R-HSA-997272
Q9UDR5,R-HSA-71064
Q9UEW3,R-HSA-3000480
Q9UF33,R-HSA-2682334
Q9UF33,R-HSA-3928663
Q9UF33,R-HSA-3928665
Q9UGI6,R-HSA-1296052
Q9UGI9,R-HSA-1445148
Q9UGI9,R-HSA-1632852
Q9UGI9,R-HSA-2151209
Q9UGI9,R-HSA-380972
Q9UGI9,R-HSA-5628897
Q9UGI9,R-HSA-6804756
Q9UGI9,R-HSA-9613354
Q9UGI9,R-HSA-9619483
Q9UGJ0,R-HSA-1445148
Q9UGJ0,R-HSA-1632852
Q9UGJ0,R-HSA-163680
Q9UGJ0,R-HSA-200425
Q9UGJ0,R-HSA-2151209
Q9UGJ0,R-HSA-380972
Q9UGJ0,R-HSA-5628897
Q9UGJ0,R-HSA-6804756
Q9UGJ0,R-HSA-9613354
Q9UGJ0,R-HSA-9619483
Q9UGM1,R-HSA-629594
Q9UGM1,R-HSA-9667769
Q9UGM6,R-HSA-379726
Q9UGN5,R-HSA-110362
Q9UGN5,R-HSA-5685939
Q9UGN5,R-HSA-5696394
Q9UGN5,R-HSA-5696395
Q9UGN5,R-HSA-5696400
Q9UHD2,R-HSA-1606341
Q9UHD2,R-HSA-168928
Q9UHD2,R-HSA-3134975
Q9UHD2,R-HSA-3249367
Q9UHD2,R-HSA-3270619
Q9UHD2,R-HSA-5357786
Q9UHD2,R-HSA-5357905
Q9UHD2,R-HSA-9008059
Q9UHD2,R-HSA-9013973
Q9UHD2,R-HSA-918233
Q9UHD2,R-HSA-933541
Q9UHD2,R-HSA-936440
Q9UHD2,R-HSA-936964
Q9UHD2,R-HSA-9679191
Q9UHD2,R-HSA-9692916
Q9UHD2,R-HSA-9705671
Q9UHF0,R-HSA-380095
Q9UHF0,R-HSA-416476
Q9UHI5,R-HSA-210991
Q9UHI5,R-HSA-352230
Q9UHQ9,R-HSA-114608
Q9UHQ9,R-HSA-1237044
Q9UHW9,R-HSA-426117
Q9UHW9,R-HSA-5619039
Q9UI09,R-HSA-611105
Q9UI09,R-HSA-6799198
Q9UI12,R-HSA-1222556
Q9UI12,R-HSA-167590
Q9UI12,R-HSA-182218
Q9UI12,R-HSA-77387
Q9UI12,R-HSA-917977
Q9UI12,R-HSA-9636467
Q9UI12,R-HSA-9639288
Q9UI12,R-HSA-983712
Q9UI32,R-HSA-210500
Q9UI32,R-HSA-5628897
Q9UI32,R-HSA-8964539
Q9UI33,R-HSA-445095
Q9UI33,R-HSA-5576892
Q9UIK4,R-HSA-418889
Q9UIX4,R-HSA-1296072
