uniprot,disease_mesh
Q07912,MESH:D008113
Q07912,MESH:D011230
Q86V81,MESH:D015658
Q6ZSZ6,MESH:C564321
Q6ZSZ6,MESH:C537243
Q92685,MESH:C535742
P61289,MESH:D015658
Q16602,MESH:D017449
P61970,MESH:D015658
Q9NS56,MESH:C563685
Q9NS56,MESH:D012516
O75955,MESH:D011778
O00487,MESH:D018450
O00487,MESH:D009447
Q92954,MESH:D010493
Q92954,MESH:D006965
Q92954,MESH:D003286
Q92954,MESH:C537560
Q96RU8,MESH:D003324
P40200,OMIM:211750
P40200,MESH:D009103
O60664,MESH:D008106
O43752,MESH:D013494
O43752,MESH:C566627
Q99807,OMIM:616733
Q13421,MESH:D021441
Q13421,MESH:D008654
Q13421,MESH:D000230
Q13421,MESH:D008207
Q13421,MESH:D010190
Q13421,MESH:D000086002
Q13421,MESH:D018281
Q13421,MESH:D018301
Q13421,MESH:D010995
Q13421,MESH:D013274
Q13421,MESH:D018269
Q13421,MESH:D010051
Q13421,MESH:D009369
Q7LDG7,OMIM:615888
O43390,MESH:D001943
P61962,MESH:D019465
P61962,MESH:C566025
P59780,MESH:D003924
Q13137,MESH:D015179
Q9NQX3,MESH:D019970
Q9NQX3,MESH:C565374
Q9NQX3,MESH:D000437
Q9NQX3,MESH:C538136
O00624,MESH:D008103
O00624,MESH:D008106
O43597,MESH:D008175
O43597,MESH:D019465
O43597,MESH:D008171
O43597,MESH:D002971
O43597,MESH:D002972
O43597,MESH:D005922
Q969H4,MESH:D008607
O15439,MESH:D009362
O15439,MESH:D048909
O15439,MESH:D001172
O15439,MESH:D019966
O15439,MESH:D064420
O15439,MESH:D015179
O15439,MESH:D003072
O15439,MESH:D011471
O15439,MESH:D004715
O95976,MESH:D017449
O95976,MESH:D008106
Q15427,MESH:C538184
O75956,MESH:D011471
P78411,MESH:D007766
P78411,MESH:D009216
P78411,MESH:C538065
P78411,MESH:C566988
P78411,MESH:D019465
P78411,MESH:C536357
P78411,MESH:D050723
P78411,MESH:D006330
P78411,MESH:D006319
P78411,MESH:D008171
P78411,MESH:D000848
O60895,MESH:D008175
O60895,MESH:D012128
O60895,MESH:D015430
O60895,MESH:D000230
O60894,MESH:D008106
O75844,MESH:D011371
O75844,MESH:D005923
O75844,MESH:D019465
O75844,MESH:D030981
O75844,MESH:D039682
O75844,MESH:C536920
O75844,MESH:D008336
O75844,MESH:C535706
O75844,MESH:D008060
Q9UNE7,MESH:D020754
Q8WVM7,MESH:D008607
O95155,MESH:D001281
Q99720,MESH:D057174
Q99720,MESH:D015658
Q99720,MESH:C535715
Q99720,MESH:D019970
Q99720,MESH:D000690
Q99720,MESH:D012640
Q99720,MESH:D004681
Q99720,OMIM:614373
Q6UX04,MESH:C565398
O75934,MESH:D016403
Q15772,MESH:C562934
Q9BWF2,MESH:D008831
Q9BWF2,MESH:D006528
Q9BWF2,MESH:D004392
O14874,OMIM:614923
Q7L5Y9,MESH:D003924
O95996,MESH:D015179
O95996,MESH:D001943
O95996,MESH:D015212
O96013,MESH:D009447
O60337,MESH:C567098
Q9BVA0,OMIM:616212
Q14586,MESH:D020261
Q14586,MESH:D012871
Q14586,MESH:D009103
P22674,MESH:D008173
P22674,OMIM:615872
Q13488,MESH:C564915
Q15025,MESH:D011565
Q15025,MESH:D001943
Q15025,MESH:D012859
Q15025,MESH:D008180
Q15025,MESH:D001249
Q15025,MESH:D012595
Q9Y6N6,OMIM:614115
Q9Y6N6,MESH:D001927
Q9Y6N6,MESH:D000067877
Q9Y6N6,MESH:D009062
Q13422,MESH:D008180
Q13422,MESH:C535650
Q13422,MESH:D015452
Q13422,MESH:D003093
Q13422,MESH:D008223
Q13422,MESH:D017074
Q13422,MESH:D054198
P54108,MESH:D000022
P54108,MESH:D011271
O60662,OMIM:615731
P14550,MESH:D056486
P14550,MESH:D006528
P14550,MESH:D020345
P14550,MESH:D063646
Q9Y2B1,MESH:D058494
Q9Y2B0,MESH:D018450
Q9Y2B0,MESH:D013274
Q9H2X3,MESH:D006528
Q9Y2C9,MESH:D011471
Q92734,MESH:C535717
Q92734,OMIM:615658
Q13061,MESH:D054144
Q13061,OMIM:604772
Q13061,OMIM:615441
Q8IYM9,MESH:D007251
Q8IZY2,MESH:D000544
Q8IZY2,MESH:D018450
Q8IZY2,MESH:C563834
Q8WWZ4,MESH:D015179
Q8IUA7,MESH:D015179
O94911,MESH:D015179
O75607,MESH:D004195
O75607,MESH:D000077192
Q9NP66,MESH:D003924
Q9Y5W3,MESH:D008171
Q9Y5W3,MESH:D015179
Q9BPX6,MESH:D001480
Q9BPX6,MESH:D009135
Q9BPX6,MESH:D009069
Q9BPX6,OMIM:615673
Q9BPX6,MESH:D007859
Q9Y698,OMIM:614256
Q99967,MESH:D009369
Q99967,OMIM:614433
Q99967,MESH:D006345
Q99967,MESH:D006343
Q14563,OMIM:614897
P68363,MESH:D010024
O95861,MESH:D056486
Q13509,MESH:D001943
Q13509,MESH:C567572
Q13509,MESH:D010051
Q13509,OMIM:614039
P04350,MESH:C536698
P68371,MESH:D056486
Q9UQR0,MESH:D008527
Q9Y239,MESH:D009422
Q96QB1,MESH:D015179
Q96QB1,MESH:D009369
Q92597,MESH:D005909
Q92597,MESH:C535716
Q92597,MESH:D009362
Q92597,MESH:D002292
Q92597,MESH:D011471
Q92597,MESH:D021441
Q92597,MESH:D002289
Q92597,MESH:D008106
Q92597,MESH:D007680
Q92597,MESH:D001943
Q92597,MESH:D018325
Q92597,MESH:D008113
Q92597,MESH:D055752
Q92597,MESH:D009959
Q92597,MESH:D009062
Q92597,MESH:D001254
Q92597,MESH:D018235
Q92597,MESH:D000077195
Q92597,MESH:D008545
P24844,MESH:D014652
P24844,MESH:D001929
P24844,MESH:D008106
P63244,MESH:D002294
P63244,MESH:D009062
Q9UBM1,MESH:D008103
Q9UBM1,MESH:D065626
Q9Y6X2,MESH:D002583
O14777,MESH:D006528
Q9Y646,MESH:D008106
Q9Y646,MESH:D002292
Q14508,MESH:D008106
P80723,MESH:D008325
P80723,MESH:D002277
P80723,MESH:D015674
Q01628,MESH:D007251
O95398,MESH:D009765
O95398,MESH:D029424
O95398,MESH:D017282
O95398,MESH:D012282
O95398,MESH:D058186
O95398,MESH:D018149
O95478,MESH:D008105
P46937,MESH:D010051
P46937,OMIM:120433
P46937,MESH:D012008
P46937,MESH:D006528
P46937,MESH:D001943
P46937,MESH:D009447
P46937,MESH:D015179
P46937,MESH:D006391
P46937,MESH:D018233
P46937,MESH:D064726
P46937,MESH:D000077195
P46937,MESH:D018450
P46937,MESH:D001932
P46937,MESH:D009362
Q9BUD6,MESH:D011471
O14744,MESH:D009101
O14744,MESH:D016403
Q92979,MESH:C537081
Q92979,MESH:D015658
P13284,MESH:D015470
P13284,MESH:D017449
Q99784,MESH:D011471
Q92802,MESH:D020261
Q92802,MESH:D012871
P42765,MESH:D012128
P42765,MESH:D010003
Q9UKW4,MESH:D006985
Q9UKW4,MESH:D006973
Q9UKW4,MESH:D005922
Q9UKW4,MESH:D011471
Q9UKW4,MESH:D013610
O96008,MESH:D000077192
O96008,MESH:D000544
O96008,MESH:D050171
O96008,MESH:D004195
Q15750,MESH:D011085
O00165,MESH:C537592
Q14956,MESH:D017114
Q14956,MESH:D001943
Q14956,MESH:D015179
Q14956,MESH:D008106
Q14956,MESH:D021441
Q14956,MESH:D058186
Q9UI95,OMIM:617243
Q9Y6A5,MESH:D006528
Q9Y6A5,MESH:D001749
Q9Y6A5,MESH:D002295
Q12866,MESH:D013927
Q12866,MESH:D002277
Q12866,OMIM:613862
Q12866,MESH:D012174
Q12866,MESH:D005922
Q8IUN9,MESH:D017202
Q8WXW3,MESH:D000033
Q9UP83,OMIM:613612
Q9UP83,MESH:D001281
Q9UP83,MESH:D004769
P19883,MESH:D013274
P19883,MESH:D001943
P19883,MESH:D000022
P19883,MESH:D017114
P19883,MESH:D006528
P19883,MESH:D008113
Q99592,OMIM:612337
O75947,MESH:D000077192
O75947,MESH:D006528
Q92581,MESH:C567484
Q92826,MESH:D011471
Q92826,MESH:C537243
Q92826,MESH:D008545
Q92826,MESH:D009361
Q92826,MESH:C567031
Q92826,MESH:D001943
Q15437,OMIM:616858
Q15437,MESH:D000742
Q15436,MESH:C564332
Q15436,MESH:D010003
P40123,MESH:D006528
Q01518,MESH:D056486
Q01518,MESH:D010024
O75718,MESH:C565200
O75718,MESH:D010013
O75718,MESH:D008106
Q16206,MESH:D009369
Q16206,MESH:D000086002
Q86X55,MESH:D011565
Q15596,MESH:D001943
Q15596,MESH:D011471
O95754,MESH:D000086002
Q99985,MESH:D014339
Q9BQG0,MESH:D011471
Q9UBX5,MESH:D012141
Q9UBX5,MESH:D012131
Q9UBX5,MESH:D011471
Q9UBX5,MESH:C562627
Q9UBX5,MESH:D004646
Q9UBX5,MESH:C563838
Q9UBX5,MESH:D006976
Q9UBX5,MESH:D014652
Q9UBX5,OMIM:219100
Q9UBX5,MESH:D012128
Q9UBX5,MESH:D006333
Q9UBX5,MESH:C536225
O75838,MESH:C563720
O75838,OMIM:614869
O75398,OMIM:617171
O75398,OMIM:615828
O75398,MESH:D008607
Q9Y4L1,MESH:C564616
O95373,MESH:D015658
O00567,MESH:D000077192
O00567,MESH:D004195
O00567,MESH:D020754
O00567,MESH:D018450
O00567,MESH:D013274
O76041,MESH:D001281
Q5JRX3,MESH:D014029
O95352,MESH:D008231
O95352,MESH:D015431
O95352,MESH:D000740
O95352,MESH:D006528
O95352,MESH:D010051
O95352,MESH:D053609
O75792,MESH:C563681
Q8IVL6,MESH:D010003
O15205,MESH:D008106
O15205,MESH:D006528
O15205,MESH:D008105
O15205,MESH:D001943
O15205,MESH:D006520
O15205,MESH:D002446
O43504,MESH:D001943
Q9UNN8,MESH:D007249
Q9UNN8,MESH:D003324
Q9UNN8,MESH:D008106
Q13162,MESH:D016403
Q13162,MESH:D017449
Q13162,MESH:D018450
O75915,MESH:D009374
O75915,MESH:D013274
O75915,MESH:D002471
O95994,MESH:D001943
O95994,MESH:D011471
Q99943,MESH:D017889
O15120,MESH:D052497
P78345,MESH:D008545
O15269,OMIM:162400
P78382,MESH:C567040
O60779,MESH:C536510
O60779,MESH:D008106
Q8TCB0,MESH:D000022
Q8TCB0,MESH:D007251
Q6UX06,MESH:D004715
O43927,MESH:D000086002
O43927,MESH:D008106
O43927,MESH:D004715
Q9Y6D5,MESH:C564292
O95436,MESH:D064420
O95436,MESH:D002289
O95436,MESH:C562405
O95391,MESH:D015430
O15304,MESH:D003384
Q99832,MESH:D058186
Q99832,MESH:D018450
Q99832,MESH:D013274
Q99832,MESH:D015658
Q99832,MESH:D007683
P78371,MESH:D010024
P61916,MESH:C536119
Q9Y6Z7,MESH:C535704
Q9Y6Z7,MESH:D006528
Q9Y6A1,OMIM:609308
Q9Y6A1,MESH:D058494
Q9Y6A1,OMIM:613155
Q9Y586,MESH:D001172
Q9Y586,OMIM:615877
Q9NNW7,MESH:D011471
Q9NNW7,MESH:D005902
P49914,MESH:D002972
P49914,MESH:D002971
Q14919,MESH:D008545
O95347,MESH:D008106
O95347,MESH:D008175
Q6P2Q9,MESH:D015658
Q6P2Q9,MESH:C564008
Q6P2Q9,MESH:D020521
Q9Y6L6,MESH:D056486
Q9Y6L6,MESH:D001943
Q9Y6L6,MESH:D009135
Q9Y6L6,MESH:D064420
Q9Y6L6,OMIM:237450
Q9UJ37,MESH:D005922
Q96HC4,MESH:D017202
Q96HC4,MESH:D056486
O75477,OMIM:615681
O94992,MESH:D008106
Q96R06,MESH:D000022
Q9BYM8,MESH:D006332
O95630,MESH:D004827
O95630,MESH:C564254
O95630,OMIM:614261
O95630,MESH:D001927
O95630,MESH:D002658
O95630,MESH:D008831
O43493,MESH:D013959
Q9Y6Y0,MESH:D011471
Q9H3M7,MESH:D003928
Q9H3M7,MESH:D001172
Q9H3M7,MESH:D016403
Q9H3M7,MESH:D018450
Q9H3M7,MESH:D004715
Q86YL7,MESH:D010534
Q86YL7,MESH:D000086002
Q15063,MESH:D008103
Q15063,MESH:D055963
Q15063,MESH:D004342
Q15063,MESH:D020388
Q15063,MESH:D015179
Q15063,MESH:D001997
Q99501,MESH:D015470
Q8WTW4,MESH:D012559
Q8WTW4,MESH:C565785
Q9NZI8,MESH:D006528
O00425,MESH:D008106
O00425,MESH:D006528
O00425,MESH:D010534
O00425,MESH:D000086002
Q9Y6M1,MESH:D003924
Q96RR4,MESH:D011471
Q96RR4,MESH:D010051
O43291,MESH:D009436
O43291,MESH:D010922
O43291,MESH:D002277
O43291,MESH:D015674
O43291,MESH:D049188
O43291,MESH:C562576
O43291,MESH:D008325
Q15126,OMIM:175800
O95319,MESH:D013262
O95319,MESH:D008106
O95319,MESH:D012559
O95319,MESH:D011471
P52954,MESH:D001943
Q13351,MESH:D000742
Q13351,MESH:D006402
P49711,MESH:D016410
P49711,OMIM:615502
P49711,MESH:D054218
P49711,MESH:C566025
Q15762,MESH:D015179
Q15762,MESH:D008180
Q15762,MESH:D004715
Q15762,MESH:D000022
O95363,OMIM:617046
O95363,OMIM:614946
Q99674,MESH:D008113
Q14344,MESH:D002051
Q9NY97,MESH:D006111
Q9NY97,MESH:D001172
O14775,OMIM:617173
O14775,OMIM:617182
O14775,MESH:D015179
Q15125,OMIM:300960
Q15125,MESH:D002806
Q9NYJ7,MESH:D000013
Q9NYJ7,MESH:D001254
Q9NYJ7,MESH:C535781
Q9NYJ7,MESH:D019465
Q9NYJ7,MESH:D010009
Q9NYJ7,MESH:D012600
Q9Y5I7,MESH:C537153
Q92526,MESH:D002051
Q9Y5Q5,MESH:D011225
Q15054,MESH:D015179
P27544,MESH:D020191
Q16650,MESH:D001321
Q16650,MESH:D065886
Q9Y6B7,OMIM:614066
P56975,MESH:D012559
Q9Y666,MESH:D001749
Q15185,MESH:D020258
Q96TA2,OMIM:617302
O00444,MESH:D004392
O00444,MESH:D015785
O00444,MESH:C565379
O00444,MESH:D008831
Q9UJ98,OMIM:615723
Q8N3U4,MESH:D007951
Q8N3U4,MESH:D009190
Q8N3U4,MESH:D001749
Q8N3U4,MESH:D002295
Q8N3U4,MESH:C566025
Q9NPC8,MESH:C538065
Q9NPC8,MESH:C531617
Q9NPC8,MESH:D009396
Q9NPC8,MESH:D007674
Q7Z5J4,MESH:D011595
Q7Z5J4,MESH:D006130
Q7Z5J4,MESH:D019465
Q7Z5J4,MESH:D008545
Q7Z5J4,MESH:C538355
Q7Z5J4,MESH:D001008
Q7Z5J4,MESH:D058496
Q7Z5J4,MESH:D020920
Q7Z5J4,MESH:D009765
Q7Z5J4,MESH:D019954
Q7Z5J4,MESH:D000067877
Q7Z5J4,MESH:D008607
O00187,MESH:D007249
O00187,MESH:D003093
O00187,MESH:D004892
O00187,MESH:D011018
O00187,MESH:C565360
O00187,MESH:D007105
O43896,MESH:C566969
O00533,MESH:D008607
O00533,MESH:D012559
O43734,MESH:D011565
O43734,MESH:D015535
O43734,OMIM:615527
P48681,MESH:D004830
P48681,MESH:D009401
Q9UGL1,MESH:D003110
Q14106,MESH:D014820
Q9NYY3,MESH:D008325
Q9NYY3,MESH:D064420
Q9NYY3,MESH:D001171
Q9NYY3,MESH:D015674
Q9NYY3,MESH:D002277
Q15326,OMIM:616083
Q15326,MESH:D001321
O75494,MESH:D010051
O75494,MESH:D016889
O75494,MESH:D011085
O95707,MESH:D010051
Q9HC98,MESH:D008106
O00476,OMIM:612671
Q9Y2A7,MESH:D065886
Q13576,MESH:D001932
Q13576,MESH:D006528
P13995,MESH:D006689
Q9Y271,MESH:D055963
Q9Y271,MESH:D005596
Q9Y271,MESH:D004342
Q9UHD8,MESH:D009361
Q9UHD8,MESH:D015470
Q9UHD8,MESH:D020968
P51686,MESH:D006967
P51686,MESH:D013226
P51686,MESH:D011014
O95452,MESH:C567134
O95452,MESH:C536424
O95452,MESH:C567215
O95452,MESH:D004476
O95452,MESH:C567213
Q86SQ7,MESH:D052177
Q86SQ7,MESH:D012164
Q86SQ7,OMIM:615993
Q92598,MESH:D015658
Q9Y365,MESH:D011471
Q9UPY6,MESH:D011471
Q9UPY6,MESH:D001171
Q6PUV4,MESH:D011618
Q6PUV4,MESH:D001714
Q6PUV4,MESH:D012559
O14810,MESH:D011618
O14810,MESH:D054877
O14810,MESH:D012559
O14810,MESH:D001714
Q96IV6,MESH:D001171
O75891,MESH:D000860
O75891,MESH:D009765
O75891,MESH:D008106
O95954,MESH:D008106
O95954,MESH:C537425
O95954,MESH:D002051
O96001,OMIM:143890
Q9Y233,OMIM:616922
Q9Y233,OMIM:616921
Q6ZRS2,MESH:D065886
Q6ZRS2,MESH:D003528
Q6ZRS2,MESH:C537062
Q8WUF5,MESH:D007938
Q9Y4X3,MESH:D000086002
Q9Y4X3,MESH:D003877
Q9Y251,MESH:D001943
Q9Y251,MESH:D008545
Q9Y251,MESH:D009401
Q9Y251,MESH:D009362
Q9Y251,MESH:D009361
Q9Y251,MESH:D005922
Q9Y251,MESH:D008106
O00264,MESH:D011471
O00264,MESH:D000544
Q9Y6A2,MESH:D000544
Q9H2B4,MESH:C563477
Q9H2B4,MESH:D009397
Q9H2B4,MESH:D052878
Q9H2B4,MESH:D006959
Q9UKQ2,MESH:D011471
Q9UKQ2,MESH:D008175
Q14314,MESH:D008106
Q14314,MESH:D017449
Q02985,MESH:D005922
Q02985,MESH:D008589
Q02985,MESH:D065766
Q02985,MESH:C566411
Q8TCW9,MESH:D006930
Q8TCW9,MESH:D010146
Q9UBK2,MESH:D006333
Q9UBK2,MESH:D003924
Q9UBK2,MESH:D020961
Q9UBK2,MESH:D010300
Q9UBK2,MESH:C537948
Q9UBK2,MESH:D001913
Q9UBK2,MESH:D009203
Q9UBK2,MESH:D003921
Q9UBK2,MESH:D000690
Q9UDY8,MESH:D016403
Q9UDY8,OMIM:615468
Q9Y5R2,MESH:D009362
Q9Y5Y7,MESH:D006528
O95070,MESH:D011230
O95070,MESH:D008113
Q9H0E9,MESH:D004715
O14545,MESH:D008106
P83876,MESH:C537411
Q8IY17,MESH:D018877
Q8IY17,MESH:D010523
Q8IY17,MESH:D011115
Q8IY17,MESH:C567433
Q8IY17,MESH:D016472
Q8IY17,MESH:D015419
Q8IY17,MESH:D009422
Q8IY17,MESH:D007849
Q8IY17,MESH:C536554
Q8IY17,MESH:C565850
O95399,MESH:D006973
O95399,MESH:D001919
O95399,MESH:D009069
O95399,MESH:D001068
O95399,MESH:D014869
Q9UNE0,MESH:D053359
Q9UNE0,MESH:D053360
Q9UNF1,OMIM:300971
Q96KQ7,MESH:D008175
Q96KQ7,MESH:D054198
Q96KQ7,MESH:D002471
Q96KQ7,MESH:D009362
Q96KQ7,MESH:D000077216
Q96KQ7,MESH:D007246
Q96KQ7,MESH:D019457
Q96KQ7,MESH:D015470
Q92484,MESH:D004715
Q15311,MESH:D006973
Q15311,MESH:D017202
Q15311,MESH:D011471
Q9UBU8,MESH:D003528
P30048,MESH:D016403
P30048,MESH:D016472
P30048,MESH:D018450
P30048,MESH:D010024
Q9Y4W6,MESH:D020191
Q9Y4W6,OMIM:614487
Q9Y4W6,MESH:D020754
Q9Y4W6,MESH:C537205
Q99575,MESH:C538256
Q8N5Y2,MESH:D019465
Q8N5Y2,MESH:D040181
Q8N5Y2,MESH:D019066
Q8N5Y2,MESH:D002658
Q8N5Y2,MESH:D020233
P24390,MESH:D011471
Q12874,MESH:D015658
Q14849,MESH:D011471
Q14201,MESH:D002292
Q14201,MESH:D001171
Q14201,MESH:D002779
P83916,MESH:D011471
Q13530,MESH:D011471
Q12796,MESH:D056486
Q15363,MESH:D017202
P30040,MESH:D011471
P30040,MESH:D006528
P30040,MESH:D000077192
P30040,MESH:D009362
P31948,MESH:D008545
P31948,MESH:D015179
Q53G44,MESH:D003865
Q53G44,MESH:D007251
P49753,MESH:D017202
Q12829,MESH:D008106
P27348,MESH:D010003
Q8N3C0,MESH:D008607
O14957,MESH:D011230
Q92989,OMIM:615803
Q92989,MESH:D008106
Q96AC1,MESH:D015812
Q96AC1,MESH:D001749
Q7L5N1,MESH:D015658
Q13637,MESH:D015658
Q13637,MESH:D008106
Q13637,MESH:D017449
Q13637,MESH:D007918
Q92905,MESH:D013262
Q92905,MESH:D006528
Q16891,MESH:D010003
Q16891,MESH:D056486
O75023,MESH:D006528
P20132,MESH:D008106
Q6P1M0,MESH:C536271
O14975,MESH:D005355
Q99661,MESH:D003877
Q99661,MESH:D006528
Q9NQ38,MESH:D011471
Q9NQ38,MESH:D056770
Q13007,MESH:D000022
Q13007,MESH:D001943
P48060,MESH:D008106
P48060,MESH:D009396
Q8WVK2,MESH:D001281
O43766,OMIM:614462
Q9BW83,OMIM:615996
Q5SQQ9,OMIM:614402
Q13636,MESH:D008106
P60981,MESH:D004195
P60981,MESH:D020257
P60981,MESH:D006333
Q9Y572,MESH:D002114
Q9Y572,MESH:D006349
Q9P1W9,MESH:D015470
O43505,MESH:D058494
O43505,MESH:D001943
Q9UJV3,OMIM:300928
O43809,MESH:D004195
O43809,MESH:D000077192
O00308,MESH:D020370
O00762,MESH:D001943
O00762,MESH:D006528
Q9NTK1,MESH:D001943
Q9NTK1,MESH:D004715
Q9NTK1,MESH:D008064
Q92547,MESH:D015451
Q9BZY9,MESH:D017453
Q9H2D6,MESH:C565218
O60938,MESH:C565677
Q9NQ30,MESH:D006528
Q9NQ30,MESH:D008113
Q9BTC0,MESH:D000077277
Q76LX8,MESH:D006528
Q76LX8,MESH:D016553
Q76LX8,MESH:D057049
Q76LX8,MESH:D011697
Q9UP79,MESH:D011471
Q9UNA0,MESH:D006529
O95084,MESH:D008545
Q9NQX1,OMIM:614170
O14578,OMIM:617090
P78410,MESH:D001943
Q9Y496,MESH:D017689
Q9Y496,MESH:D001848
Q9Y496,MESH:D046152
Q9Y496,MESH:D019465
Q9Y496,MESH:D001249
O14802,MESH:C567313
O95229,MESH:D006528
Q9HC96,MESH:C563359
Q9HC96,MESH:D003924
Q9HC96,MESH:D008607
Q9Y664,OMIM:615637
P82251,MESH:D007674
P82251,MESH:D003555
Q9NZN1,MESH:D000067877
Q9NZN1,MESH:D008545
Q9NZN1,OMIM:300143
Q9NZN1,MESH:D001321
Q9NZN1,MESH:D038901
Q92990,MESH:C536827
Q8NE79,OMIM:616812
P31146,MESH:D014376
P31146,MESH:D015674
P31146,MESH:D002277
P31146,OMIM:615401
Q9Y484,MESH:C538421
Q9Y484,OMIM:300894
Q9Y484,MESH:D054144
Q9Y484,MESH:D004827
Q9Y484,MESH:D065886
Q9Y587,OMIM:614067
O75112,MESH:C563307
O75112,MESH:C580316
O94905,MESH:C567628
O94905,MESH:D008607
Q12841,MESH:D008106
Q12841,MESH:D012595
Q12841,MESH:D058186
Q12841,MESH:D001022
Q12841,MESH:D015430
O75475,MESH:D015470
O95990,MESH:D005910
Q9Y3F4,MESH:D015179
Q9UKP4,MESH:D011085
Q9UKP4,MESH:D003324
Q9UIF9,MESH:D011471
Q9Y250,MESH:D004938
Q9Y250,MESH:D011471
O43280,MESH:C562603
O95050,MESH:D008106
O95050,MESH:D006528
Q9NS23,MESH:D000230
Q9NS23,MESH:D001749
Q9NS23,MESH:D015212
Q9NS23,MESH:D008527
Q9NS23,MESH:D008654
Q9NS23,MESH:D048629
Q9NS23,MESH:D002289
Q9NS23,MESH:D012552
Q9NS23,MESH:D008175
Q9NS23,MESH:D015674
Q9NS23,MESH:D001745
Q9Y446,MESH:D011471
Q9Y2I1,MESH:D007022
Q9Y2I1,MESH:D001919
Q9Y2I1,MESH:D001943
Q9Y5W5,MESH:D009303
Q9Y5W5,MESH:D013274
Q9Y5W5,MESH:D015179
Q9Y5W5,MESH:D004938
Q9UJ72,MESH:D010190
O96017,MESH:D012516
O96017,MESH:D018450
O96017,MESH:C537243
O96017,MESH:D018567
O96017,MESH:C563755
O96017,MESH:D011471
O96017,MESH:D015179
O96017,MESH:D001943
O96017,MESH:D013274
O96017,MESH:D008228
O96017,MESH:D008175
O96017,MESH:D009447
O96017,MESH:D018307
O96017,MESH:D016864
O94903,MESH:C536254
Q9Y616,OMIM:611064
Q12802,MESH:D002292
Q12802,MESH:D011471
Q12802,MESH:D004938
O43572,OMIM:115080
P09001,OMIM:614582
Q8NHQ8,MESH:D055752
O60831,MESH:D008106
Q9UGP8,MESH:D007690
Q9UGP8,MESH:C536330
Q9UHN1,MESH:C566437
Q9UPZ3,MESH:D022861
Q9BUL8,MESH:C566393
Q8WU17,MESH:D002292
O95156,MESH:D010048
Q9Y5Y4,MESH:D055963
Q9UNF0,MESH:D001171
Q9UKM7,OMIM:614202
Q9UKM7,MESH:D008607
Q9UN76,OMIM:603855
Q9UN76,MESH:D002446
Q9UN76,MESH:D007415
Q9Y5N1,MESH:D000647
Q9Y5N1,MESH:D006973
Q9Y5N1,MESH:D008569
Q13342,MESH:D008106
Q13342,MESH:D015451
Q9UMW8,MESH:D007890
Q9UMW8,MESH:D008175
Q9UMW8,MESH:C535607
Q9UMZ2,MESH:D008106
Q9NSU2,MESH:C535607
Q9NSU2,MESH:C566007
Q9NSU2,MESH:D008180
Q9NSU2,MESH:D007251
Q9NSU2,MESH:C535924
Q9NSU2,MESH:D001927
Q9NSU2,MESH:D007249
Q9Y4X4,MESH:D012559
Q9Y4X4,MESH:D019966
Q9UI33,MESH:D006930
Q9UI33,OMIM:615548
Q9UI33,OMIM:615552
Q9UI33,MESH:D000699
P78424,OMIM:601583
P78424,MESH:D001321
Q96T60,MESH:C537991
Q96T60,MESH:D049914
Q96T60,OMIM:613402
Q96T60,MESH:D012640
Q96T60,MESH:D008831
Q96T60,OMIM:616267
Q96T60,MESH:D002658
Q9UBV7,MESH:D019465
Q9UBV7,MESH:C536201
Q9NRW7,MESH:C536848
Q9NRW7,OMIM:615285
Q9NRW7,MESH:C537592
Q99497,MESH:D045262
Q99497,MESH:D020734
Q99497,MESH:C565238
Q99497,MESH:D010300
Q99497,MESH:D006528
Q99497,MESH:D056486
Q99497,MESH:D020345
Q99497,MESH:D010024
O15218,MESH:D006528
Q9HCN4,MESH:D009062
Q7Z403,MESH:D004819
Q9Y279,MESH:D006528
Q9Y279,MESH:D005922
Q9Y279,MESH:D015470
Q99895,MESH:C537262
Q99895,MESH:D050500
Q96B26,OMIM:616081
Q99685,MESH:D010024
Q14112,MESH:D008106
Q14746,OMIM:617395
O14948,MESH:D008106
P62070,MESH:D054429
P62070,MESH:D008114
Q9UKT9,MESH:C535650
Q9UKT9,MESH:D054198
Q9UKT9,MESH:D001249
Q9UKT9,MESH:D001172
Q9UKS7,MESH:D015459
Q9UKS7,MESH:D054198
O14807,MESH:D003327
O14807,MESH:D003924
O14807,MESH:D003324
O14807,MESH:D002340
Q9Y678,MESH:D000086002
Q8WV24,MESH:D017449
Q8WV24,MESH:D006528
Q8WV24,MESH:D001281
Q9UHX1,MESH:D009336
Q9UHX1,OMIM:615583
Q8WY54,MESH:D015179
Q9UPQ8,MESH:C563666
Q8NE35,MESH:D006528
Q9UPS8,OMIM:188000
Q8IWU2,MESH:D011471
Q9Y2I2,MESH:D015179
Q9Y2I2,MESH:D001714
Q9Y2I2,MESH:D012559
Q86X52,MESH:D008106
Q86X52,MESH:C536958
Q9UPZ9,MESH:C567210
Q9C000,OMIM:606579
Q9C000,OMIM:615225
Q9C000,OMIM:617388
Q9Y2K5,MESH:D008106
Q9Y2K5,MESH:D001171
Q8WXI2,MESH:D003924
Q8N2Q7,MESH:D001321
O94979,MESH:D016403
Q86YF9,MESH:C563655
Q9Y6X9,OMIM:616688
Q9Y6X9,MESH:D002607
O94929,MESH:D008106
Q70YC4,MESH:D003876
Q70YC4,OMIM:605990
Q70YC4,MESH:D001943
Q70YC5,MESH:D003876
Q70YC5,OMIM:605990
Q70YC5,MESH:D001943
