drugbank,disease_mesh
DB00744,MESH:D007249
DB00744,MESH:D011537
DB00744,MESH:D003110
DB00744,MESH:D011654
DB00744,MESH:D006976
DB00744,MESH:D004487
DB00744,MESH:D056486
DB00744,MESH:D010538
DB00744,MESH:D015212
DB00744,MESH:D059226
DB00744,MESH:D020181
DB00744,MESH:D055371
DB00744,MESH:D003665
DB00744,MESH:D001929
DB00744,MESH:D001250
DB00744,MESH:D001249
DB00744,MESH:D013119
DB00744,MESH:D012220
DB00744,MESH:D016535
DB00744,MESH:D000152
DB00744,MESH:D004802
DB00204,MESH:D001282
DB00204,MESH:D001281
DB00204,MESH:D002471
DB00204,MESH:D001145
DB00204,MESH:D017180
DB00204,MESH:D006333
DB06196,MESH:D056486
DB06196,MESH:D007022
DB06196,MESH:D058186
DB06196,MESH:D054179
DB06196,MESH:D010146
DB06196,MESH:D001745
DB06196,MESH:D005119
DB06196,MESH:D006940
DB06196,MESH:D006930
DB06196,MESH:D006941
DB06144,MESH:D006948
DB06144,MESH:D012559
DB06144,MESH:D007319
DB00308,MESH:D001281
DB00308,MESH:D001282
DB00308,MESH:D006333
DB00308,MESH:D001145
DB00876,MESH:D006973
DB00876,MESH:D007676
DB00681,MESH:D008172
DB00681,MESH:D055732
DB00681,MESH:D017088
DB00681,MESH:D007898
DB00681,MESH:D001228
DB00681,MESH:D002177
DB00681,MESH:D016919
DB00681,MESH:D005335
DB00681,MESH:D009181
DB00681,MESH:D007634
DB00681,MESH:D009877
DB00681,MESH:D016773
DB00681,MESH:D009091
DB00681,MESH:D011014
DB00293,MESH:D015179
DB00293,MESH:D008654
DB00293,MESH:D010190
DB00293,MESH:D000230
DB00293,MESH:D009369
DB14507,MESH:D001714
DB14507,MESH:D019955
DB14507,MESH:D003865
DB00494,MESH:D018088
DB00494,MESH:D000544
DB00494,MESH:D054908
DB00494,MESH:D004409
DB00494,MESH:D003866
DB00494,MESH:D020734
DB00494,MESH:D010300
DB00912,MESH:D003920
DB13211,MESH:D006973
DB13953,MESH:D015427
DB13953,MESH:D008325
DB13953,MESH:D002493
DB13953,MESH:D058186
DB13953,MESH:D009422
DB13953,MESH:D011507
DB00006,MESH:D013927
DB00006,MESH:D003328
DB00006,MESH:D020521
DB00006,MESH:D054058
DB00006,MESH:D013921
DB00006,MESH:D020212
DB00006,MESH:D017202
DB00006,MESH:D006470
DB00006,MESH:D007249
DB00006,MESH:D048909
DB00006,MESH:D016769
DB00006,MESH:D007511
DB06819,MESH:D010300
DB06819,MESH:D015427
DB06819,MESH:D009369
DB06819,MESH:D022124
DB06819,MESH:D009203
DB06819,MESH:D007673
DB06819,MESH:D009798
DB06819,MESH:D056486
DB06819,MESH:D007674
DB06819,MESH:D004719
DB06819,MESH:D058186
DB06819,MESH:D001930
DB06819,MESH:D006342
DB06819,MESH:D009069
DB06819,MESH:D006943
DB12523,MESH:D006255
DB12523,MESH:D000799
DB12523,MESH:D014581
DB12523,MESH:D012221
DB00348,MESH:D020176
DB00796,MESH:D066253
DB00796,MESH:D013616
DB00796,MESH:D005921
DB00796,MESH:D006333
DB00796,MESH:D000084462
DB00796,MESH:D007674
DB00796,MESH:D008106
DB00796,MESH:D002311
DB00796,MESH:D011507
DB00796,MESH:D006332
DB00796,MESH:D020257
DB00796,MESH:D006331
DB00796,MESH:D006973
DB00796,MESH:D003928
DB00796,MESH:D017379
DB14643,MESH:D017449
DB14643,MESH:D003872
DB14643,MESH:D004487
DB14643,MESH:D004890
DB06201,MESH:D012640
DB00685,MESH:D017714
DB00685,MESH:D011008
DB00685,MESH:D013203
DB00685,MESH:D002575
DB00685,MESH:D006192
DB00685,MESH:D002690
DB00685,MESH:D004697
DB09267,MESH:D010024
DB01608,MESH:D012559
DB01608,MESH:D019969
DB01608,MESH:D013375
DB08936,MESH:D004890
DB01559,MESH:D003866
DB08976,MESH:D012216
DB08976,MESH:D006261
DB08976,MESH:D010146
DB13256,MESH:D013375
DB13256,MESH:D003865
DB13225,MESH:D003866
DB13167,MESH:D001172
DB00910,MESH:D006332
DB00910,MESH:D006973
DB00910,MESH:D005355
DB00910,MESH:D011471
DB00910,MESH:D006333
DB00910,MESH:D005923
DB00910,MESH:D007938
DB00910,MESH:D058226
DB00910,MESH:D006961
DB00910,MESH:D006962
DB06594,MESH:D003865
DB06594,MESH:D003866
DB00392,MESH:D020734
DB00392,MESH:D001480
DB00392,MESH:D010300
DB00392,MESH:D012640
DB00392,MESH:D014202
DB13657,MESH:D007249
DB13657,MESH:D001172
DB00962,MESH:D012640
DB00962,MESH:D007319
DB00439,MESH:D006332
DB00439,MESH:D006949
DB00439,MESH:D006937
DB00439,MESH:D006333
DB00799,MESH:D012871
DB00799,MESH:D011565
DB06176,MESH:D016410
DB06176,MESH:D002295
DB06809,MESH:D012021
DB06809,MESH:D005909
DB05812,MESH:D011471
DB05812,MESH:D064129
DB00315,MESH:D015431
DB00315,MESH:D006529
DB00315,MESH:D008881
DB00315,MESH:D008113
DB00315,MESH:D020326
DB00315,MESH:D056486
DB05018,MESH:D000795
DB00969,MESH:D043183
DB00969,MESH:D010146
DB00969,MESH:D004415
DB00969,MESH:D006930
DB00246,MESH:D006212
DB00246,MESH:D011618
DB00246,MESH:D001523
DB00246,MESH:D017109
DB00246,MESH:D011605
DB00246,MESH:D012640
DB00246,MESH:D003865
DB00246,MESH:D001714
DB00246,MESH:D001321
DB00246,MESH:D012559
DB00246,MESH:D006948
DB00246,MESH:D012563
DB00246,MESH:D019970
DB06654,MESH:D010300
DB06654,MESH:D020734
DB00950,MESH:D011537
DB00950,MESH:D012220
DB00950,MESH:D012640
DB00950,MESH:D006255
DB00950,MESH:D020078
DB00950,MESH:D006967
DB00950,MESH:D065631
DB00950,MESH:D014581
DB00950,MESH:D003876
DB00953,MESH:D006930
DB00953,MESH:D020326
DB00953,MESH:D009325
DB00953,MESH:D020795
DB00953,MESH:D012001
DB00953,MESH:D008881
DB04951,MESH:D005921
DB04951,MESH:D007674
DB04951,MESH:D015431
DB04951,MESH:D005355
DB04951,MESH:D006332
DB04951,MESH:D007249
DB04951,MESH:D054990
DB04951,MESH:D011654
DB04951,MESH:D007676
DB04951,MESH:D006331
DB04951,MESH:D008106
DB04951,MESH:D011507
DB04951,MESH:D011658
DB04951,MESH:D064420
DB00471,MESH:D001250
DB00471,MESH:D058186
DB00471,MESH:D009410
DB00471,MESH:D007249
DB00471,MESH:D012220
DB00471,MESH:D013276
DB00471,MESH:D014581
DB00471,MESH:D011658
DB00471,MESH:D005596
DB00471,MESH:D005911
DB00471,MESH:D011183
DB00471,MESH:D013375
DB00471,MESH:D004195
DB00471,MESH:D008881
DB00471,MESH:D003072
DB00471,MESH:D020181
DB00471,MESH:D001249
DB00471,MESH:D013119
DB00471,MESH:D056486
DB00471,MESH:D000799
DB00471,MESH:D004678
DB00471,MESH:D055963
DB00471,MESH:D010146
DB00701,MESH:D015658
DB06207,MESH:D014570
DB00625,MESH:D065646
DB00625,MESH:D015658
DB12954,MESH:D014376
DB00662,MESH:D009325
DB01063,MESH:D006331
DB01063,MESH:D001523
DB01063,MESH:D011618
DB01063,MESH:D010259
DB01063,MESH:D009497
DB01063,MESH:D001008
DB01063,MESH:D003866
DB01063,MESH:D006948
DB01063,MESH:D012559
DB01063,MESH:D012561
DB13337,MESH:D004697
DB00913,MESH:D010149
DB11181,MESH:D015877
DB11181,MESH:D006965
DB11181,MESH:D011041
DB11181,MESH:D014786
DB05246,MESH:D012640
DB01579,MESH:D009765
DB04911,MESH:D013203
DB00496,MESH:D053201
DB00496,MESH:D014549
DB01263,MESH:D009181
DB01263,MESH:D001228
DB01263,MESH:D001922
DB01263,MESH:D003047
DB01263,MESH:D054198
DB01263,MESH:D016469
DB01263,MESH:D008271
DB01263,MESH:D020314
DB00565,MESH:D005207
DB00565,MESH:D013375
DB04953,MESH:D062025
DB04953,MESH:D010146
DB04953,MESH:D006930
DB04953,MESH:D009410
DB04953,MESH:D006948
DB04953,MESH:D014555
DB04953,MESH:D051346
DB04953,MESH:D053201
DB04953,MESH:D001930
DB04953,MESH:D012640
DB04953,MESH:D015431
DB04953,MESH:D005911
DB04953,MESH:D002658
DB09257,MESH:D010190
DB09257,MESH:D004379
DB09257,MESH:D013274
DB01280,MESH:D016399
DB01280,MESH:D054218
DB01280,MESH:D015458
DB01079,MESH:D043183
DB01079,MESH:D004415
DB01079,MESH:D001424
DB01079,MESH:D018589
DB06268,MESH:D006976
DB06268,MESH:D002318
DB00872,MESH:D007010
DB01048,MESH:D006509
DB01048,MESH:D015658
DB00952,MESH:D012008
DB00952,MESH:D008881
DB00976,MESH:D012852
DB00976,MESH:D012141
DB00718,MESH:D014766
DB00718,MESH:D015658
DB00718,MESH:D006509
DB00718,MESH:D019694
DB00718,MESH:D007565
DB00718,MESH:D008105
DB00718,MESH:D017093
DB00718,MESH:D008103
DB00998,MESH:D008881
DB00998,MESH:D020325
DB08860,MESH:D003072
DB08860,MESH:D006333
DB08860,MESH:D011507
DB13231,MESH:D012279
DB13231,MESH:D009120
DB13231,MESH:D006996
DB13231,MESH:D013971
DB11641,MESH:D001943
DB06202,MESH:D010024
DB06202,MESH:D014623
DB01440,MESH:D013375
DB11757,MESH:D020820
DB11757,MESH:D004409
DB11757,MESH:D002545
DB11757,MESH:D014202
DB11757,MESH:D002375
DB11757,MESH:D009127
DB11757,MESH:D001480
DB11757,MESH:D010300
DB11757,MESH:D020734
DB11757,MESH:D018476
DB01194,MESH:D009798
DB01194,MESH:D005902
DB00992,MESH:D055623
DB06249,MESH:D001943
DB06249,MESH:D008325
DB06448,MESH:D009101
DB00216,MESH:D008881
DB00533,MESH:D004487
DB00533,MESH:D002100
DB00533,MESH:D053201
DB00533,MESH:D004715
DB00533,MESH:D003110
DB00533,MESH:D002389
DB00533,MESH:D003072
DB00533,MESH:D006973
DB00533,MESH:D007417
DB00533,MESH:D006332
DB00533,MESH:D015179
DB00533,MESH:D010003
DB00533,MESH:D008106
DB00533,MESH:D006930
DB00533,MESH:D020370
DB00533,MESH:D009069
DB00533,MESH:D015431
DB00533,MESH:D001169
DB00533,MESH:D010149
DB00533,MESH:D012640
DB00533,MESH:D001927
DB00533,MESH:D010146
DB00337,MESH:D005148
DB00337,MESH:D003876
DB00337,MESH:D034701
DB00337,MESH:D008178
DB00337,MESH:D004890
DB00337,MESH:D012628
DB00337,MESH:D011565
DB00337,MESH:D014820
DB00337,MESH:D012393
DB00337,MESH:D008010
DB06441,MESH:D020520
DB06441,MESH:D013927
DB09214,MESH:D010146
DB04920,MESH:D006973
DB04938,MESH:D015663
DB04938,MESH:D008325
DB00967,MESH:D011537
DB00967,MESH:D014581
DB00967,MESH:D012220
DB00967,MESH:D006255
DB00967,MESH:D065631
DB06287,MESH:D009369
DB06287,MESH:D020522
DB06287,MESH:D003110
DB06287,MESH:D008545
DB06287,MESH:D004195
DB06287,MESH:D008654
DB06287,MESH:D002292
DB06287,MESH:D014402
DB06287,MESH:D019957
DB06287,MESH:D005909
DB06287,MESH:D001943
DB06287,MESH:D009374
DB06287,MESH:D011471
DB06287,MESH:D054198
DB06287,MESH:D009389
DB00580,MESH:D010003
DB00580,MESH:D001172
DB06480,MESH:D043183
DB00918,MESH:D014839
DB00918,MESH:D008881
DB08439,MESH:D012019
DB08439,MESH:D059226
DB08439,MESH:D005334
DB08439,MESH:D010146
DB00442,MESH:D017114
DB00442,MESH:D006509
DB00442,MESH:D019694
DB08823,MESH:D058267
DB08823,MESH:D010373
DB09119,MESH:D012640
DB06813,MESH:D016399
DB06813,MESH:D008228
DB06274,MESH:D011183
DB06274,MESH:D003248
DB06274,MESH:D045823
DB06274,MESH:D005767
DB06267,MESH:D007172
DB01656,MESH:D000072660
DB01656,MESH:D001249
DB01656,MESH:D011654
DB01656,MESH:D029424
DB01656,MESH:D013733
DB01656,MESH:D015431
DB04898,MESH:D020521
DB04898,MESH:D016769
DB04898,MESH:D020246
DB04898,MESH:D007511
DB04898,MESH:D054556
DB04898,MESH:D009203
DB04898,MESH:D004617
DB01319,MESH:D015658
DB00374,MESH:D006976
DB04845,MESH:D001943
DB04845,MESH:D009362
DB00275,MESH:D005355
DB00275,MESH:D056486
DB00275,MESH:D000419
DB00275,MESH:D009203
DB00275,MESH:D006973
DB00275,MESH:D003928
DB00275,MESH:D020760
DB00275,MESH:D058226
DB00275,MESH:D011507
DB00275,MESH:D015428
DB00275,MESH:D015427
DB00275,MESH:D009410
DB00275,MESH:D006977
DB00275,MESH:D006965
DB00275,MESH:D006332
DB00275,MESH:D007674
DB00275,MESH:D009336
DB04918,MESH:D013203
DB04918,MESH:D017714
DB04918,MESH:D018410
DB09026,MESH:D004719
DB09026,MESH:D006973
DB09026,MESH:D006332
DB09026,MESH:D013276
DB09026,MESH:D011141
DB09026,MESH:D059606
DB06401,MESH:D015663
DB06414,MESH:D015658
DB05294,MESH:D000077192
DB05294,MESH:D013964
DB05294,MESH:D008207
DB05294,MESH:D000077195
DB05294,MESH:D000230
DB05294,MESH:D008175
DB12466,MESH:D000086382
DB12466,MESH:D006482
DB12466,MESH:D019142
DB12466,MESH:D017282
DB12466,MESH:D045464
DB05990,MESH:D009336
DB05990,MESH:D006520
DB05990,MESH:D015430
DB05990,MESH:D014456
DB05990,MESH:D006470
DB05990,MESH:D065626
DB05990,MESH:D000419
DB05990,MESH:D008106
DB05990,MESH:D005234
DB05990,MESH:D007249
DB05990,MESH:D005923
DB05990,MESH:D008103
DB05990,MESH:D056486
DB05990,MESH:D047508
DB05990,MESH:D005355
DB05990,MESH:D006529
DB05990,MESH:D015431
DB05990,MESH:D002761
DB05990,MESH:D002779
DB05990,MESH:D003092
DB05990,MESH:D051437
DB08910,MESH:D009101
DB06403,MESH:D006976
DB06282,MESH:D065631
DB01283,MESH:D010146
DB01283,MESH:D004412
DB01283,MESH:D006073
DB01283,MESH:D010149
DB01283,MESH:D010003
DB00992,MESH:D011230
DB00992,MESH:D012878
DB00992,MESH:D012871
DB00776,MESH:D012640
DB11943,MESH:D018410
DB11943,MESH:D017714
DB08895,MESH:D015352
DB08895,MESH:D006086
DB08895,MESH:D004487
DB08895,MESH:D056735
DB08895,MESH:D008180
DB08895,MESH:C537055
DB08895,MESH:D001862
DB08895,MESH:D001172
DB08895,MESH:D001169
DB08895,MESH:D010190
DB08895,MESH:D007249
DB08895,MESH:D011565
DB08895,MESH:D002446
DB05541,MESH:D004827
DB05521,MESH:D006526
DB05521,MESH:D019698
DB05015,MESH:D016411
DB06402,MESH:D008586
DB06402,MESH:D010019
DB06402,MESH:D000196
DB06402,MESH:D004697
DB06402,MESH:D007674
DB06402,MESH:D018410
DB06402,MESH:D008088
DB06402,MESH:D013203
DB06402,MESH:D016470
DB06402,MESH:D016863
DB06402,MESH:D003015
DB06402,MESH:D011023
DB06402,MESH:D017192
DB06402,MESH:D013207
DB06402,MESH:D003354
DB06402,MESH:D013290
DB11828,MESH:D008175
DB08903,MESH:D018088
DB08903,MESH:D014376
DB00980,MESH:D007319
DB00980,MESH:D006973
DB00980,MESH:D015430
DB04868,MESH:D006331
DB04868,MESH:D011654
DB04868,MESH:D005234
DB04868,MESH:D058186
DB04868,MESH:D009196
DB04868,MESH:D007951
DB04868,MESH:D056486
DB04868,MESH:D055371
DB04868,MESH:D002286
DB04868,MESH:D008103
DB04868,MESH:D015464
DB09073,MESH:C564777
DB09073,MESH:D020522
DB09073,MESH:D013736
DB09073,MESH:D020295
DB09073,MESH:D015470
DB09073,MESH:D008080
DB09073,MESH:D009373
DB09073,MESH:D001749
DB09073,MESH:D009362
DB09073,MESH:D064726
DB09073,MESH:D001943
DB09073,MESH:D006965
DB09073,MESH:D002869
DB09073,MESH:D013724
DB06335,MESH:D015431
DB06335,MESH:D009127
DB06335,MESH:D010302
DB06335,MESH:D003924
DB06335,MESH:D019957
DB05676,MESH:D020083
DB04871,MESH:D009765
DB09048,MESH:D014839
DB05316,MESH:D017109
DB05316,MESH:D012559
DB05316,MESH:D011605
DB05316,MESH:D014202
DB05316,MESH:D002375
DB05316,MESH:D006948
DB01198,MESH:D007319
DB01198,MESH:D012559
DB11637,MESH:D014376
DB06589,MESH:D002292
DB11642,MESH:D004827
DB11642,MESH:D014376
DB11642,MESH:D003072
DB11642,MESH:D012559
DB06663,MESH:D047748
DB06663,MESH:D007511
DB11689,MESH:D006528
DB11689,MESH:D008175
DB11689,MESH:D008545
DB11629,MESH:D050171
DB11629,MESH:D006937
DB11629,MESH:D005483
DB06210,MESH:D001791
DB08822,MESH:D006973
DB06216,MESH:D012559
DB06216,MESH:D006948
DB08890,MESH:D043183
DB08889,MESH:D009101
DB08889,MESH:D008114
DB08889,MESH:C536330
DB08889,MESH:D006528
DB08880,MESH:D009103
DB06292,MESH:D004487
DB06292,MESH:D015430
DB06292,MESH:D003072
DB06292,MESH:D006943
DB06292,MESH:D007674
DB06292,MESH:D003092
DB06292,MESH:D007333
DB06292,MESH:D005355
DB06292,MESH:D003928
DB06292,MESH:D007249
DB06292,MESH:D018149
DB06292,MESH:D009765
DB11677,MESH:D012640
DB12332,MESH:D005235
DB12332,MESH:D056486
DB09074,MESH:D005235
DB09074,MESH:D056486
DB09074,MESH:D009410
DB09074,MESH:D005234
DB09074,MESH:D001943
DB09078,MESH:D009389
DB09078,MESH:D009374
DB08932,MESH:D006976
DB08828,MESH:D002289
DB08828,MESH:D001478
DB08828,MESH:D055752
DB08828,MESH:D002280
DB11979,MESH:D004715
DB08899,MESH:D064129
DB08899,MESH:D064726
DB08899,MESH:D011471
DB08899,MESH:D009361
DB08877,MESH:D013163
DB08877,MESH:D011565
DB08877,MESH:D056486
DB08820,MESH:D003550
DB08901,MESH:D009196
DB08901,MESH:D009374
DB08901,MESH:D015464
DB08901,MESH:D015470
DB08901,MESH:D007951
DB09292,MESH:D048629
DB09292,MESH:D006973
DB09292,MESH:D013733
DB09292,MESH:D019457
DB09102,MESH:D019698
DB09102,MESH:D006526
DB08883,MESH:D012640
DB09053,MESH:D007945
DB09053,MESH:D008232
DB09053,MESH:D016403
DB09053,MESH:D020522
DB09053,MESH:D015451
DB09075,MESH:D020521
DB09075,MESH:D005355
DB09075,MESH:D004617
DB09075,MESH:D006470
DB09075,MESH:D058226
DB09075,MESH:D054556
DB09075,MESH:D002318
DB06772,MESH:D011471
DB06772,MESH:D064129
DB09054,MESH:D008223
DB09054,MESH:D007945
DB08896,MESH:D001749
DB08896,MESH:D046152
DB08896,MESH:D006528
DB08896,MESH:D015179
DB08911,MESH:D013274
DB08911,MESH:D008545
DB08911,MESH:D010190
DB08912,MESH:D008545
DB11827,MESH:D003924
DB11901,MESH:D064129
DB12371,MESH:D009103
DB11581,MESH:D054198
DB08913,MESH:D011471
DB11363,MESH:D002289
DB11855,MESH:D029424
DB09272,MESH:D015746
DB09272,MESH:D043183
DB09272,MESH:D015431
DB09272,MESH:D003967
DB09297,MESH:D006526
DB09296,MESH:D006526
DB09027,MESH:D019698
DB09027,MESH:D006526
DB14881,MESH:D010146
DB09063,MESH:D002289
DB09183,MESH:D006526
DB01238,MESH:D009765
DB01238,MESH:D003866
DB01238,MESH:D001321
DB01238,MESH:D001289
DB01238,MESH:D009771
DB01238,MESH:D005687
DB01238,MESH:D006966
DB01238,MESH:D019970
DB01238,MESH:D008607
DB01238,MESH:D001714
DB01238,MESH:D002659
DB01238,MESH:D009069
DB01238,MESH:D004775
DB01238,MESH:D012559
DB01238,MESH:D019956
DB01238,MESH:D006816
DB01238,MESH:D001523
DB01238,MESH:D005879
DB01238,MESH:D006948
DB01238,MESH:D013981
DB01238,MESH:D001008
DB01238,MESH:D004409
DB01238,MESH:D011618
DB01238,MESH:D012563
DB01238,MESH:D000437
DB01238,MESH:D008599
DB01238,MESH:D011605
DB01238,MESH:D020817
DB01238,MESH:D019969
DB01046,MESH:D043183
DB00884,MESH:D015663
DB00884,MESH:D008654
DB00884,MESH:D001847
DB00884,MESH:D010024
DB00588,MESH:D007249
DB00588,MESH:D015508
DB00588,MESH:D011657
DB00588,MESH:D008173
DB00588,MESH:D006255
DB00588,MESH:D012221
DB00588,MESH:D012891
DB00588,MESH:D001249
DB00588,MESH:D029481
DB13867,MESH:D007249
DB13867,MESH:D015508
DB13867,MESH:D011657
DB13867,MESH:D008173
DB13867,MESH:D006255
DB13867,MESH:D012221
DB13867,MESH:D012891
DB13867,MESH:D001249
DB13867,MESH:D029481
DB00938,MESH:D001250
DB00938,MESH:D029424
DB00938,MESH:D001249
DB00938,MESH:D014581
DB00938,MESH:D029481
DB00938,MESH:D001991
DB00938,MESH:D007249
DB00938,MESH:D004487
DB00938,MESH:D000799
DB01590,MESH:D009362
DB01590,MESH:D007674
DB01590,MESH:D006086
DB01590,MESH:D000077195
DB01590,MESH:D009389
DB01590,MESH:D016403
DB01590,MESH:D002292
DB01590,MESH:D013964
DB01590,MESH:D002289
DB01590,MESH:D009369
DB01590,MESH:D009190
DB01590,MESH:D010190
DB01590,MESH:D014402
DB01590,MESH:D018358
DB01590,MESH:D009374
DB00642,MESH:D001943
DB00642,MESH:D013274
DB00642,MESH:D002289
DB00642,MESH:D000077192
DB00642,MESH:D008654
DB00484,MESH:D015814
DB00484,MESH:D009798
DB00484,MESH:D005130
DB00484,MESH:D005901
DB00484,MESH:D004751
DB00484,MESH:D012640
DB00484,MESH:D006973
DB00484,MESH:D009901
DB01126,MESH:D011471
DB01126,MESH:D011470
DB01126,MESH:D001943
DB01126,MESH:D064129
DB04861,MESH:D058426
DB04861,MESH:D010024
DB04861,MESH:D050197
DB04861,MESH:D018487
DB04861,MESH:D013610
DB04861,MESH:D006973
DB04861,MESH:D054143
DB04861,MESH:D005357
DB00482,MESH:D007249
DB00482,MESH:D005355
DB00482,MESH:D013274
DB00482,MESH:D005356
DB00482,MESH:D052256
DB00482,MESH:D015179
DB00482,MESH:D012640
DB00482,MESH:D013610
DB00482,MESH:D006965
DB00482,MESH:D003866
DB00482,MESH:D006930
DB00482,MESH:D001943
DB00482,MESH:D006073
DB00482,MESH:D002292
DB00482,MESH:D004487
DB00482,MESH:D009447
DB00482,MESH:D003123
DB00482,MESH:D008325
DB00482,MESH:D044483
DB00482,MESH:D006973
DB00482,MESH:D014594
DB00482,MESH:D011230
DB00482,MESH:D008180
DB00482,MESH:D007674
DB00482,MESH:D059226
DB00482,MESH:D011507
DB00482,MESH:D004715
DB00482,MESH:D015431
DB00482,MESH:D002294
DB00482,MESH:D009369
DB00482,MESH:D009362
DB00482,MESH:D007972
DB00482,MESH:D001661
DB00482,MESH:D010149
DB00482,MESH:D011471
DB00482,MESH:D009376
DB00482,MESH:D009101
DB00482,MESH:D000855
DB00482,MESH:D002389
DB00482,MESH:D001169
DB00482,MESH:D020250
DB00482,MESH:D010190
DB00482,MESH:D011125
DB00482,MESH:D000230
DB00482,MESH:D003110
DB00482,MESH:D009361
DB00482,MESH:D001168
DB00482,MESH:D002583
DB00482,MESH:D010146
DB00482,MESH:D010014
DB00482,MESH:D017544
DB00482,MESH:D010003
DB01273,MESH:D010146
DB01273,MESH:D004409
DB01273,MESH:D020268
DB01273,MESH:D008569
DB01273,MESH:D014029
DB01273,MESH:D000437
DB00820,MESH:D003866
DB00820,MESH:D008569
DB00820,MESH:D009374
DB00820,MESH:D007172
DB00820,MESH:D007859
DB00820,MESH:D020766
DB00820,MESH:D009461
DB00820,MESH:D009202
DB00820,MESH:D013733
DB14512,MESH:D012221
DB14512,MESH:D001249
DB14512,MESH:D003872
DB14512,MESH:D004890
DB00203,MESH:D048550
DB00203,MESH:D006333
DB00203,MESH:D056486
DB00203,MESH:D018487
DB00203,MESH:D011471
DB00203,MESH:D013733
DB00203,MESH:D009202
DB00203,MESH:D001651
DB00203,MESH:D003550
DB00203,MESH:D015431
DB00203,MESH:D007172
DB00203,MESH:D006976
DB00203,MESH:D020345
DB00203,MESH:D006946
DB00203,MESH:D013375
DB00203,MESH:D000026
DB00203,MESH:D011654
DB00203,MESH:D015228
DB00203,MESH:D023921
DB00203,MESH:D020018
DB00203,MESH:D006332
DB00203,MESH:D012877
DB00203,MESH:D013272
DB00203,MESH:D006943
DB00203,MESH:D009336
DB00203,MESH:D011014
DB00203,MESH:D006973
DB00203,MESH:D065630
DB00203,MESH:D017202
DB00203,MESH:D009374
DB00203,MESH:D015428
DB00203,MESH:D011183
DB00203,MESH:D013086
DB00203,MESH:D008471
DB00203,MESH:D007674
DB00203,MESH:D006529
DB00203,MESH:D010411
DB00203,MESH:D010146
DB00203,MESH:D008105
DB00879,MESH:D006509
DB00879,MESH:D015658
DB00300,MESH:D000086382
DB00300,MESH:D006509
DB00300,MESH:D019694
DB00300,MESH:D006679
DB00300,MESH:D014766
DB00300,MESH:D015658
DB01098,MESH:D007249
DB01098,MESH:D054058
DB01098,MESH:D002286
DB01098,MESH:D007009
DB01098,MESH:D003925
DB01098,MESH:D050171
DB01098,MESH:D000075224
DB01098,MESH:D015228
DB01098,MESH:D016893
DB01098,MESH:D006951
DB01098,MESH:D007674
DB01098,MESH:D000077273
DB01098,MESH:D058226
DB01098,MESH:D015428
DB01098,MESH:D006950
