uniprot,pathway_id,database
Q16445,hsa05033,kegg
P18505,hsa05033,kegg
P47870,hsa05033,kegg
P28472,hsa05033,kegg
O14764,hsa05033,kegg
P78334,hsa05033,kegg
Q8N1C3,hsa05033,kegg
P18507,hsa05033,kegg
Q99928,hsa05033,kegg
P24046,hsa05033,kegg
P42261,hsa05033,kegg
P42262,hsa05033,kegg
P42263,hsa05033,kegg
P48058,hsa05033,kegg
Q05586,hsa05033,kegg
Q12879,hsa05033,kegg
Q13224,hsa05033,kegg
Q14957,hsa05033,kegg
O15399,hsa05033,kegg
Q9UN88,hsa05033,kegg
O00555,hsa05033,kegg
Q00975,hsa05033,kegg
Q15825,hsa05033,kegg
P31327,hsa00910,kegg
Q9ULX7,hsa00910,kegg
P00367,hsa00910,kegg
P49448,hsa00910,kegg
P15104,hsa00910,kegg
P00915,hsa00910,kegg
P00918,hsa00910,kegg
P07451,hsa00910,kegg
P22748,hsa00910,kegg
P35218,hsa00910,kegg
Q16790,hsa00910,kegg
O43570,hsa00910,kegg
Q15750,hsa04621,kegg
O15111,hsa04621,kegg
Q16539,hsa04621,kegg
P13498,hsa04621,kegg
P04839,hsa04621,kegg
Q96RD7,hsa04621,kegg
Q9UHD2,hsa04621,kegg
P07900,hsa04621,kegg
P48551,hsa04621,kegg
O14920,hsa04621,kegg
P01584,hsa04621,kegg
P05231,hsa04621,kegg
Q14643,hsa04621,kegg
Q14571,hsa04621,kegg
Q14573,hsa04621,kegg
P23458,hsa04621,kegg
P05412,hsa04621,kegg
P19838,hsa04621,kegg
P25963,hsa04621,kegg
Q99572,hsa04621,kegg
Q9NWZ3,hsa04621,kegg
Q9Y5S1,hsa04621,kegg
Q05655,hsa04621,kegg
Q16512,hsa04621,kegg
Q16513,hsa04621,kegg
P28482,hsa04621,kegg
P27361,hsa04621,kegg
P45983,hsa04621,kegg
Q15759,hsa04621,kegg
P45984,hsa04621,kegg
P53779,hsa04621,kegg
O15264,hsa04621,kegg
P10415,hsa04621,kegg
Q04206,hsa04621,kegg
Q07817,hsa04621,kegg
P53778,hsa04621,kegg
P13500,hsa04621,kegg
Q9HC29,hsa04621,kegg
O00206,hsa04621,kegg
P01375,hsa04621,kegg
P29597,hsa04621,kegg
P21796,hsa04621,kegg
P46736,hsa04621,kegg
P29466,hsa04621,kegg
P41180,hsa04621,kegg
Q13546,hsa04621,kegg
O43353,hsa04621,kegg
Q14164,hsa04621,kegg
Q13133,hsa04932,kegg
Q86Y39,hsa04932,kegg
P13073,hsa04932,kegg
P10606,hsa04932,kegg
Q02221,hsa04932,kegg
P14854,hsa04932,kegg
P09669,hsa04932,kegg
P24310,hsa04932,kegg
P24311,hsa04932,kegg
P15954,hsa04932,kegg
P10176,hsa04932,kegg
Q16539,hsa04932,kegg
P05181,hsa04932,kegg
P31749,hsa04932,kegg
O75460,hsa04932,kegg
P01100,hsa04932,kegg
P49840,hsa04932,kegg
P49841,hsa04932,kegg
O14920,hsa04932,kegg
P01584,hsa04932,kegg
P05231,hsa04932,kegg
P01308,hsa04932,kegg
P06213,hsa04932,kegg
P05412,hsa04932,kegg
O75251,hsa04932,kegg
Q16584,hsa04932,kegg
P00395,hsa04932,kegg
P00403,hsa04932,kegg
P00414,hsa04932,kegg
P18848,hsa04932,kegg
O15239,hsa04932,kegg
O43678,hsa04932,kegg
O95167,hsa04932,kegg
O00483,hsa04932,kegg
Q16718,hsa04932,kegg
P56556,hsa04932,kegg
O95182,hsa04932,kegg
P51970,hsa04932,kegg
Q16795,hsa04932,kegg
O95299,hsa04932,kegg
O14561,hsa04932,kegg
O75438,hsa04932,kegg
O95178,hsa04932,kegg
O43676,hsa04932,kegg
O95168,hsa04932,kegg
O43674,hsa04932,kegg
O95139,hsa04932,kegg
P17568,hsa04932,kegg
O95169,hsa04932,kegg
Q9Y6M9,hsa04932,kegg
O96000,hsa04932,kegg
O43677,hsa04932,kegg
O95298,hsa04932,kegg
P28331,hsa04932,kegg
O75306,hsa04932,kegg
O75489,hsa04932,kegg
P49821,hsa04932,kegg
O43181,hsa04932,kegg
O43920,hsa04932,kegg
O75380,hsa04932,kegg
O00217,hsa04932,kegg
P19404,hsa04932,kegg
P56181,hsa04932,kegg
P19838,hsa04932,kegg
Q9P0J0,hsa04932,kegg
Q9UGJ0,hsa04932,kegg
P42336,hsa04932,kegg
P42338,hsa04932,kegg
O00329,hsa04932,kegg
P27986,hsa04932,kegg
O00459,hsa04932,kegg
P30613,hsa04932,kegg
Q9UGI9,hsa04932,kegg
P99999,hsa04932,kegg
Q07869,hsa04932,kegg
P37231,hsa04932,kegg
Q13131,hsa04932,kegg
P54646,hsa04932,kegg
Q9Y478,hsa04932,kegg
O43741,hsa04932,kegg
P54619,hsa04932,kegg
Q9UI09,hsa04932,kegg
P45983,hsa04932,kegg
Q15759,hsa04932,kegg
P45984,hsa04932,kegg
P53779,hsa04932,kegg
O15264,hsa04932,kegg
P63000,hsa04932,kegg
Q04206,hsa04932,kegg
P19793,hsa04932,kegg
P53778,hsa04932,kegg
P31040,hsa04932,kegg
O14521,hsa04932,kegg
P36956,hsa04932,kegg
P01137,hsa04932,kegg
P01375,hsa04932,kegg
P42574,hsa04932,kegg
Q92569,hsa04932,kegg
P20674,hsa04932,kegg
P39748,hsa03450,kegg
P78527,hsa03450,kegg
P11802,hsa05223,kegg
Q00534,hsa05223,kegg
P38936,hsa05223,kegg
P01133,hsa05223,kegg
P00533,hsa05223,kegg
P04626,hsa05223,kegg
P31749,hsa05223,kegg
Q9UM73,hsa05223,kegg
P52333,hsa05223,kegg
P08581,hsa05223,kegg
O15530,hsa05223,kegg
P42336,hsa05223,kegg
P42338,hsa05223,kegg
O00329,hsa05223,kegg
P27986,hsa05223,kegg
O00459,hsa05223,kegg
P17252,hsa05223,kegg
P05771,hsa05223,kegg
P05129,hsa05223,kegg
P28482,hsa05223,kegg
P27361,hsa05223,kegg
Q02750,hsa05223,kegg
P36507,hsa05223,kegg
P04049,hsa05223,kegg
P10826,hsa05223,kegg
P24385,hsa05223,kegg
P07949,hsa05223,kegg
P19793,hsa05223,kegg
P28702,hsa05223,kegg
P48443,hsa05223,kegg
P15056,hsa05223,kegg
P51692,hsa05223,kegg
P04637,hsa05223,kegg
P55211,hsa05223,kegg
Q92569,hsa05223,kegg
Q13547,hsa04330,kegg
Q92769,hsa04330,kegg
P68104,hsa03013,kegg
O14980,hsa03013,kegg
P18858,hsa03420,kegg
P12004,hsa03420,kegg
Q9NRF9,hsa03420,kegg
Q07864,hsa03420,kegg
P56282,hsa03420,kegg
Q9NR33,hsa03420,kegg
P00813,hsa01232,kegg
P17812,hsa01232,kegg
P27707,hsa01232,kegg
P19971,hsa01232,kegg
P00492,hsa01232,kegg
P07741,hsa01232,kegg
P20839,hsa01232,kegg
P12268,hsa01232,kegg
Q9BY32,hsa01232,kegg
P15531,hsa01232,kegg
P00491,hsa01232,kegg
P21589,hsa01232,kegg
Q7LG56,hsa01232,kegg
P30085,hsa01232,kegg
P23921,hsa01232,kegg
P31350,hsa01232,kegg
O00142,hsa01232,kegg
P04818,hsa01232,kegg
P47989,hsa01232,kegg
P49915,hsa01232,kegg
P54750,hsa04740,kegg
Q14123,hsa04740,kegg
O00408,hsa04740,kegg
Q01064,hsa04740,kegg
P17612,hsa04740,kegg
P22694,hsa04740,kegg
Q13237,hsa04740,kegg
P32418,hsa04740,kegg
P0DP23,hsa04740,kegg
Q9UQM7,hsa04740,kegg
Q13554,hsa04740,kegg
Q13557,hsa04740,kegg
Q13555,hsa04740,kegg
P13995,hsa00670,kegg
O95954,hsa00670,kegg
P00374,hsa00670,kegg
P22102,hsa00670,kegg
P48728,hsa00670,kegg
P11586,hsa00670,kegg
P42898,hsa00670,kegg
Q99707,hsa00670,kegg
P31939,hsa00670,kegg
P34896,hsa00670,kegg
P34897,hsa00670,kegg
P04818,hsa00670,kegg
P24941,hsa04114,kegg
Q08828,hsa04114,kegg
Q08462,hsa04114,kegg
O95622,hsa04114,kegg
Q16539,hsa04114,kegg
Q9UK32,hsa04114,kegg
P08069,hsa04114,kegg
P01308,hsa04114,kegg
P10275,hsa04114,kegg
Q14643,hsa04114,kegg
Q14571,hsa04114,kegg
Q14573,hsa04114,kegg
P06401,hsa04114,kegg
P53350,hsa04114,kegg
P67775,hsa04114,kegg
P62714,hsa04114,kegg
Q96LZ3,hsa04114,kegg
P17612,hsa04114,kegg
P22694,hsa04114,kegg
P28482,hsa04114,kegg
P27361,hsa04114,kegg
Q15759,hsa04114,kegg
O15264,hsa04114,kegg
Q02750,hsa04114,kegg
Q15418,hsa04114,kegg
P51812,hsa04114,kegg
P53778,hsa04114,kegg
O14965,hsa04114,kegg
P31946,hsa04114,kegg
P0DP23,hsa04114,kegg
Q9UQM7,hsa04114,kegg
Q13554,hsa04114,kegg
Q13557,hsa04114,kegg
Q13555,hsa04114,kegg
Q99640,hsa04114,kegg
Q9H2G2,hsa04114,kegg
P06493,hsa04114,kegg
Q15750,hsa04380,kegg
O15111,hsa04380,kegg
P16220,hsa04380,kegg
Q16539,hsa04380,kegg
P07333,hsa04380,kegg
P13498,hsa04380,kegg
P31749,hsa04380,kegg
P01100,hsa04380,kegg
P06241,hsa04380,kegg
Q9Y5S8,hsa04380,kegg
P48551,hsa04380,kegg
P01579,hsa04380,kegg
O14920,hsa04380,kegg
P01584,hsa04380,kegg
P05106,hsa04380,kegg
P23458,hsa04380,kegg
P05412,hsa04380,kegg
P06239,hsa04380,kegg
P19878,hsa04380,kegg
Q15080,hsa04380,kegg
O95644,hsa04380,kegg
P19838,hsa04380,kegg
Q00653,hsa04380,kegg
P25963,hsa04380,kegg
P42336,hsa04380,kegg
P42338,hsa04380,kegg
O00329,hsa04380,kegg
P27986,hsa04380,kegg
O00459,hsa04380,kegg
P37231,hsa04380,kegg
Q96LZ3,hsa04380,kegg
P28482,hsa04380,kegg
P27361,hsa04380,kegg
P45983,hsa04380,kegg
Q15759,hsa04380,kegg
P45984,hsa04380,kegg
P53779,hsa04380,kegg
O15264,hsa04380,kegg
Q02750,hsa04380,kegg
P52564,hsa04380,kegg
P63000,hsa04380,kegg
Q04206,hsa04380,kegg
P53778,hsa04380,kegg
P14598,hsa04380,kegg
P43405,hsa04380,kegg
Q06187,hsa04380,kegg
P42680,hsa04380,kegg
P01137,hsa04380,kegg
P36897,hsa04380,kegg
P37173,hsa04380,kegg
P01375,hsa04380,kegg
P29597,hsa04380,kegg
P30988,hsa04380,kegg
Q92569,hsa04380,kegg
O14788,hsa04380,kegg
P07686,hsa00511,kegg
Q99519,hsa00511,kegg
Q9Y3R4,hsa00511,kegg
O60568,hsa00514,kegg
Q08828,hsa04913,kegg
Q08462,hsa04913,kegg
O95622,hsa04913,kegg
Q16678,hsa04913,kegg
P05108,hsa04913,kegg
P05093,hsa04913,kegg
P11511,hsa04913,kegg
P09917,hsa04913,kegg
P14060,hsa04913,kegg
P26439,hsa04913,kegg
P14061,hsa04913,kegg
P37059,hsa04913,kegg
P08069,hsa04913,kegg
P01308,hsa04913,kegg
P06213,hsa04913,kegg
P22888,hsa04913,kegg
P56937,hsa04913,kegg
P47712,hsa04913,kegg
P17612,hsa04913,kegg
P22694,hsa04913,kegg
P35354,hsa04913,kegg
P42330,hsa04913,kegg
Q13488,hsa00190,kegg
Q86Y39,hsa00190,kegg
P13073,hsa00190,kegg
P10606,hsa00190,kegg
Q02221,hsa00190,kegg
P14854,hsa00190,kegg
P09669,hsa00190,kegg
P24310,hsa00190,kegg
P24311,hsa00190,kegg
P15954,hsa00190,kegg
P10176,hsa00190,kegg
Q9Y487,hsa00190,kegg
Q8N8Y2,hsa00190,kegg
Q8NEY4,hsa00190,kegg
O75251,hsa00190,kegg
P00846,hsa00190,kegg
P00395,hsa00190,kegg
P00403,hsa00190,kegg
P00414,hsa00190,kegg
P03886,hsa00190,kegg
P03891,hsa00190,kegg
P03897,hsa00190,kegg
P03905,hsa00190,kegg
P03901,hsa00190,kegg
P03915,hsa00190,kegg
P03923,hsa00190,kegg
O15239,hsa00190,kegg
O43678,hsa00190,kegg
O95167,hsa00190,kegg
O00483,hsa00190,kegg
Q16718,hsa00190,kegg
P56556,hsa00190,kegg
O95182,hsa00190,kegg
P51970,hsa00190,kegg
Q16795,hsa00190,kegg
O95299,hsa00190,kegg
O14561,hsa00190,kegg
O75438,hsa00190,kegg
O95178,hsa00190,kegg
O43676,hsa00190,kegg
O95168,hsa00190,kegg
O43674,hsa00190,kegg
O95139,hsa00190,kegg
P17568,hsa00190,kegg
O95169,hsa00190,kegg
Q9Y6M9,hsa00190,kegg
O96000,hsa00190,kegg
O43677,hsa00190,kegg
O95298,hsa00190,kegg
P28331,hsa00190,kegg
O75306,hsa00190,kegg
O75489,hsa00190,kegg
P49821,hsa00190,kegg
O43181,hsa00190,kegg
O43920,hsa00190,kegg
O75380,hsa00190,kegg
O00217,hsa00190,kegg
P19404,hsa00190,kegg
P56181,hsa00190,kegg
P20648,hsa00190,kegg
P51164,hsa00190,kegg
Q9HBG4,hsa00190,kegg
Q9P0J0,hsa00190,kegg
P30049,hsa00190,kegg
Q9Y5K8,hsa00190,kegg
Q9UI12,hsa00190,kegg
P38606,hsa00190,kegg
P15313,hsa00190,kegg
P21281,hsa00190,kegg
P27449,hsa00190,kegg
P21283,hsa00190,kegg
P36543,hsa00190,kegg
Q99437,hsa00190,kegg
O95670,hsa00190,kegg
Q93050,hsa00190,kegg
Q15904,hsa00190,kegg
P99999,hsa00190,kegg
Q9UI09,hsa00190,kegg
P31040,hsa00190,kegg
O14521,hsa00190,kegg
O15342,hsa00190,kegg
Q96A05,hsa00190,kegg
P61421,hsa00190,kegg
P20674,hsa00190,kegg
O75348,hsa00190,kegg
P38936,hsa04921,kegg
O60359,hsa04921,kegg
Q9Y698,hsa04921,kegg
Q96RR4,hsa04921,kegg
Q08828,hsa04921,kegg
Q08462,hsa04921,kegg
O95622,hsa04921,kegg
P53805,hsa04921,kegg
P13639,hsa04921,kegg
P00533,hsa04921,kegg
P01100,hsa04921,kegg
Q9UF02,hsa04921,kegg
Q9UBN1,hsa04921,kegg
Q14643,hsa04921,kegg
Q14571,hsa04921,kegg
Q14573,hsa04921,kegg
P05412,hsa04921,kegg
P63252,hsa04921,kegg
P48549,hsa04921,kegg
P48050,hsa04921,kegg
P48544,hsa04921,kegg
P48051,hsa04921,kegg
Q92806,hsa04921,kegg
Q14500,hsa04921,kegg
Q9UNX9,hsa04921,kegg
Q15746,hsa04921,kegg
O95644,hsa04921,kegg
P29474,hsa04921,kegg
P16066,hsa04921,kegg
P20594,hsa04921,kegg
P30559,hsa04921,kegg
Q9UGJ0,hsa04921,kegg
P48736,hsa04921,kegg
P47712,hsa04921,kegg
Q9UGI9,hsa04921,kegg
Q96LZ3,hsa04921,kegg
Q13131,hsa04921,kegg
P54646,hsa04921,kegg
Q9Y478,hsa04921,kegg
O43741,hsa04921,kegg
P17612,hsa04921,kegg
P22694,hsa04921,kegg
P54619,hsa04921,kegg
P17252,hsa04921,kegg
P05771,hsa04921,kegg
P05129,hsa04921,kegg
P28482,hsa04921,kegg
P27361,hsa04921,kegg
Q13164,hsa04921,kegg
Q02750,hsa04921,kegg
P36507,hsa04921,kegg
Q8IU85,hsa04921,kegg
P35354,hsa04921,kegg
P04049,hsa04921,kegg
Q8WXS5,hsa04921,kegg
P62955,hsa04921,kegg
Q9BXT2,hsa04921,kegg
P24385,hsa04921,kegg
P21817,hsa04921,kegg
Q92736,hsa04921,kegg
P12931,hsa04921,kegg
P63261,hsa04921,kegg
Q13936,hsa04921,kegg
Q01668,hsa04921,kegg
O60840,hsa04921,kegg
Q13698,hsa04921,kegg
P54289,hsa04921,kegg
Q02641,hsa04921,kegg
Q08289,hsa04921,kegg
P54284,hsa04921,kegg
O00305,hsa04921,kegg
Q06432,hsa04921,kegg
P0DP23,hsa04921,kegg
Q9UQM7,hsa04921,kegg
Q13554,hsa04921,kegg
Q13557,hsa04921,kegg
Q13555,hsa04921,kegg
Q14012,hsa04921,kegg
Q9H1R3,hsa04921,kegg
Q32MK0,hsa04921,kegg
Q7Z3S7,hsa04921,kegg
O75116,hsa04921,kegg
P24941,hsa04115,kegg
P11802,hsa04115,kegg
Q00534,hsa04115,kegg
P38936,hsa04115,kegg
O15304,hsa04115,kegg
O14757,hsa04115,kegg
O96017,hsa04115,kegg
P17936,hsa04115,kegg
Q00987,hsa04115,kegg
Q13315,hsa04115,kegg
Q7LG56,hsa04115,kegg
P05121,hsa04115,kegg
P99999,hsa04115,kegg
P24385,hsa04115,kegg
P10415,hsa04115,kegg
Q07817,hsa04115,kegg
P31350,hsa04115,kegg
P04637,hsa04115,kegg
O15350,hsa04115,kegg
P42574,hsa04115,kegg
P55211,hsa04115,kegg
P06493,hsa04115,kegg
P11802,hsa05212,kegg
Q00534,hsa05212,kegg
P38936,hsa05212,kegg
O15111,hsa05212,kegg
P01133,hsa05212,kegg
P00533,hsa05212,kegg
P04626,hsa05212,kegg
P31749,hsa05212,kegg
P42345,hsa05212,kegg
O14920,hsa05212,kegg
P23458,hsa05212,kegg
P19838,hsa05212,kegg
P42336,hsa05212,kegg
P42338,hsa05212,kegg
O00329,hsa05212,kegg
P27986,hsa05212,kegg
O00459,hsa05212,kegg
Q13393,hsa05212,kegg
O14939,hsa05212,kegg
P28482,hsa05212,kegg
P27361,hsa05212,kegg
P45983,hsa05212,kegg
P45984,hsa05212,kegg
P53779,hsa05212,kegg
Q02750,hsa05212,kegg
P63000,hsa05212,kegg
P15153,hsa05212,kegg
P04049,hsa05212,kegg
P24385,hsa05212,kegg
Q04206,hsa05212,kegg
Q07817,hsa05212,kegg
P15056,hsa05212,kegg
P01137,hsa05212,kegg
P36897,hsa05212,kegg
P37173,hsa05212,kegg
P04637,hsa05212,kegg
P15692,hsa05212,kegg
P55211,hsa05212,kegg
Q92569,hsa05212,kegg
Q08828,hsa04972,kegg
Q08462,hsa04972,kegg
P13569,hsa04972,kegg
O95622,hsa04972,kegg
P20309,hsa04972,kegg
P15086,hsa04972,kegg
Q9UNK4,hsa04972,kegg
P04746,hsa04972,kegg
Q9NZK7,hsa04972,kegg
Q14643,hsa04972,kegg
Q14571,hsa04972,kegg
Q14573,hsa04972,kegg
Q12791,hsa04972,kegg
P51787,hsa04972,kegg
P05023,hsa04972,kegg
P50993,hsa04972,kegg
P13637,hsa04972,kegg
P54710,hsa04972,kegg
O14983,hsa04972,kegg
P16615,hsa04972,kegg
P20020,hsa04972,kegg
Q01814,hsa04972,kegg
Q16720,hsa04972,kegg
P23634,hsa04972,kegg
P04054,hsa04972,kegg
P14555,hsa04972,kegg
P16233,hsa04972,kegg
P17252,hsa04972,kegg
P05771,hsa04972,kegg
P05129,hsa04972,kegg
P63000,hsa04972,kegg
Q92736,hsa04972,kegg
P19634,hsa04972,kegg
P55011,hsa04972,kegg
Q10588,hsa04972,kegg
P00918,hsa04972,kegg
P32238,hsa04972,kegg
Q12882,hsa00770,kegg
P05091,hsa00770,kegg
P30837,hsa00770,kegg
P51648,hsa00770,kegg
Q9Y600,hsa00770,kegg
P54687,hsa00770,kegg
O15382,hsa00770,kegg
P38936,hsa04928,kegg
Q08828,hsa04928,kegg
Q08462,hsa04928,kegg
O95622,hsa04928,kegg
P16220,hsa04928,kegg
P15336,hsa04928,kegg
O15528,hsa04928,kegg
P00533,hsa04928,kegg
P11362,hsa04928,kegg
P01100,hsa04928,kegg
Q14643,hsa04928,kegg
Q14571,hsa04928,kegg
Q14573,hsa04928,kegg
P18848,hsa04928,kegg
P27815,hsa04928,kegg
Q07343,hsa04928,kegg
Q08493,hsa04928,kegg
Q08499,hsa04928,kegg
Q13393,hsa04928,kegg
O14939,hsa04928,kegg
P17612,hsa04928,kegg
P22694,hsa04928,kegg
P17252,hsa04928,kegg
P05771,hsa04928,kegg
P05129,hsa04928,kegg
P28482,hsa04928,kegg
P27361,hsa04928,kegg
Q02750,hsa04928,kegg
P04049,hsa04928,kegg
P10415,hsa04928,kegg
P19793,hsa04928,kegg
P28702,hsa04928,kegg
P48443,hsa04928,kegg
P02818,hsa04928,kegg
Q9NPA2,hsa04928,kegg
P15056,hsa04928,kegg
P11473,hsa04928,kegg
P41180,hsa04928,kegg
O14788,hsa04928,kegg
P30405,hsa05012,kegg
Q13509,hsa05012,kegg
P68371,hsa05012,kegg
O95622,hsa05012,kegg
Q99497,hsa05012,kegg
Q5S007,hsa05012,kegg
Q86Y39,hsa05012,kegg
P13073,hsa05012,kegg
P10606,hsa05012,kegg
Q02221,hsa05012,kegg
P14854,hsa05012,kegg
P09669,hsa05012,kegg
P24310,hsa05012,kegg
P24311,hsa05012,kegg
P29274,hsa05012,kegg
P15954,hsa05012,kegg
P10176,hsa05012,kegg
P21728,hsa05012,kegg
P14416,hsa05012,kegg
P07437,hsa05012,kegg
O75460,hsa05012,kegg
P18850,hsa05012,kegg
P12235,hsa05012,kegg
P05141,hsa05012,kegg
P11021,hsa05012,kegg
Q14643,hsa05012,kegg
Q14571,hsa05012,kegg
Q14573,hsa05012,kegg
O75251,hsa05012,kegg
P21397,hsa05012,kegg
P27338,hsa05012,kegg
P10636,hsa05012,kegg
P00846,hsa05012,kegg
P00395,hsa05012,kegg
P00403,hsa05012,kegg
P00414,hsa05012,kegg
P03886,hsa05012,kegg
P03891,hsa05012,kegg
P03897,hsa05012,kegg
P03905,hsa05012,kegg
P03901,hsa05012,kegg
P03915,hsa05012,kegg
P03923,hsa05012,kegg
P18848,hsa05012,kegg
O15239,hsa05012,kegg
O43678,hsa05012,kegg
O95167,hsa05012,kegg
O00483,hsa05012,kegg
Q16718,hsa05012,kegg
P56556,hsa05012,kegg
O95182,hsa05012,kegg
P51970,hsa05012,kegg
Q16795,hsa05012,kegg
O95299,hsa05012,kegg
O14561,hsa05012,kegg
O75438,hsa05012,kegg
O95178,hsa05012,kegg
O43676,hsa05012,kegg
O95168,hsa05012,kegg
O43674,hsa05012,kegg
O95139,hsa05012,kegg
P17568,hsa05012,kegg
O95169,hsa05012,kegg
Q9Y6M9,hsa05012,kegg
O96000,hsa05012,kegg
O43677,hsa05012,kegg
O95298,hsa05012,kegg
P28331,hsa05012,kegg
O75306,hsa05012,kegg
O75489,hsa05012,kegg
P49821,hsa05012,kegg
O43181,hsa05012,kegg
O43920,hsa05012,kegg
O75380,hsa05012,kegg
O00217,hsa05012,kegg
P19404,hsa05012,kegg
P56181,hsa05012,kegg
P49281,hsa05012,kegg
Q9P0J0,hsa05012,kegg
P30049,hsa05012,kegg
P99999,hsa05012,kegg
P17612,hsa05012,kegg
P22694,hsa05012,kegg
Q9UI09,hsa05012,kegg
P45983,hsa05012,kegg
P45984,hsa05012,kegg
P53779,hsa05012,kegg
P20618,hsa05012,kegg
P49721,hsa05012,kegg
P28074,hsa05012,kegg
Q07817,hsa05012,kegg
P31040,hsa05012,kegg
O14521,hsa05012,kegg
Q01959,hsa05012,kegg
P54219,hsa05012,kegg
Q05940,hsa05012,kegg
P37840,hsa05012,kegg
P00441,hsa05012,kegg
P07101,hsa05012,kegg
P04637,hsa05012,kegg
P68366,hsa05012,kegg
P21796,hsa05012,kegg
Q71U36,hsa05012,kegg
P0DP23,hsa05012,kegg
Q9H4B7,hsa05012,kegg
Q9UQM7,hsa05012,kegg
Q13554,hsa05012,kegg
Q13557,hsa05012,kegg
Q13555,hsa05012,kegg
P42574,hsa05012,kegg
P55211,hsa05012,kegg
P20674,hsa05012,kegg
Q14145,hsa05012,kegg
Q13509,hsa05130,kegg
P68371,hsa05130,kegg
Q15750,hsa05130,kegg
O15111,hsa05130,kegg
Q16539,hsa05130,kegg
P07437,hsa05130,kegg
P00734,hsa05130,kegg
P25116,hsa05130,kegg
P01100,hsa05130,kegg
P00519,hsa05130,kegg
P06241,hsa05130,kegg
P04406,hsa05130,kegg
Q99677,hsa05130,kegg
O14920,hsa05130,kegg
P01584,hsa05130,kegg
P05231,hsa05130,kegg
P51617,hsa05130,kegg
P05412,hsa05130,kegg
P84077,hsa05130,kegg
P19838,hsa05130,kegg
P25963,hsa05130,kegg
Q13153,hsa05130,kegg
Q13177,hsa05130,kegg
O75914,hsa05130,kegg
Q9NWZ3,hsa05130,kegg
P99999,hsa05130,kegg
P28482,hsa05130,kegg
P27361,hsa05130,kegg
P45983,hsa05130,kegg
Q15759,hsa05130,kegg
P45984,hsa05130,kegg
P53779,hsa05130,kegg
O15264,hsa05130,kegg
P29350,hsa05130,kegg
P63000,hsa05130,kegg
Q04206,hsa05130,kegg
P53778,hsa05130,kegg
P12931,hsa05130,kegg
O00206,hsa05130,kegg
P63261,hsa05130,kegg
P01375,hsa05130,kegg
P68366,hsa05130,kegg
Q71U36,hsa05130,kegg
Q9H4B7,hsa05130,kegg
P29466,hsa05130,kegg
P42574,hsa05130,kegg
P55211,hsa05130,kegg
Q13546,hsa05130,kegg
O75116,hsa05130,kegg
P43657,hsa05200,kegg
P24941,hsa05200,kegg
P11802,hsa05200,kegg
Q00534,hsa05200,kegg
P38936,hsa05200,kegg
Q08828,hsa05200,kegg
Q08462,hsa05200,kegg
O95622,hsa05200,kegg
Q96KS0,hsa05200,kegg
Q9H6Z9,hsa05200,kegg
O15111,hsa05200,kegg
P61024,hsa05200,kegg
Q9H4Y5,hsa05200,kegg
P07333,hsa05200,kegg
P35222,hsa05200,kegg
P53355,hsa05200,kegg
O43293,hsa05200,kegg
P15559,hsa05200,kegg
P30556,hsa05200,kegg
P25101,hsa05200,kegg
P24530,hsa05200,kegg
P01133,hsa05200,kegg
P00533,hsa05200,kegg
P04626,hsa05200,kegg
P31749,hsa05200,kegg
P03372,hsa05200,kegg
Q92731,hsa05200,kegg
P00734,hsa05200,kegg
P25116,hsa05200,kegg
Q7RTV2,hsa05200,kegg
P05230,hsa05200,kegg
P09038,hsa05200,kegg
P08620,hsa05200,kegg
P11362,hsa05200,kegg
P22607,hsa05200,kegg
P21802,hsa05200,kegg
P22455,hsa05200,kegg
P36888,hsa05200,kegg
P35916,hsa05200,kegg
P02751,hsa05200,kegg
P01100,hsa05200,kegg
Q9UIK4,hsa05200,kegg
Q9UM73,hsa05200,kegg
P42345,hsa05200,kegg
P00519,hsa05200,kegg
Q99677,hsa05200,kegg
P49841,hsa05200,kegg
P08263,hsa05200,kegg
P09210,hsa05200,kegg
Q16772,hsa05200,kegg
O15217,hsa05200,kegg
P09488,hsa05200,kegg
P28161,hsa05200,kegg
P21266,hsa05200,kegg
Q03013,hsa05200,kegg
P46439,hsa05200,kegg
P09211,hsa05200,kegg
P30711,hsa05200,kegg
P0CG29,hsa05200,kegg
Q13547,hsa05200,kegg
Q92769,hsa05200,kegg
Q16665,hsa05200,kegg
P09601,hsa05200,kegg
O15392,hsa05200,kegg
P07900,hsa05200,kegg
P48551,hsa05200,kegg
P01579,hsa05200,kegg
P08069,hsa05200,kegg
P07288,hsa05200,kegg
O14920,hsa05200,kegg
P60568,hsa05200,kegg
P08700,hsa05200,kegg
P05231,hsa05200,kegg
P40933,hsa05200,kegg
P10275,hsa05200,kegg
P08514,hsa05200,kegg
P06756,hsa05200,kegg
P23458,hsa05200,kegg
O60674,hsa05200,kegg
P52333,hsa05200,kegg
P05412,hsa05200,kegg
P14923,hsa05200,kegg
P10721,hsa05200,kegg
P01042,hsa05200,kegg
Q00987,hsa05200,kegg
P08581,hsa05200,kegg
P10620,hsa05200,kegg
Q99735,hsa05200,kegg
O14880,hsa05200,kegg
P08253,hsa05200,kegg
P14780,hsa05200,kegg
P01106,hsa05200,kegg
P19838,hsa05200,kegg
Q00653,hsa05200,kegg
P25963,hsa05200,kegg
P35228,hsa05200,kegg
P04629,hsa05200,kegg
Q9UJU2,hsa05200,kegg
P16234,hsa05200,kegg
P09619,hsa05200,kegg
