"drugbank_id","accession"
"DB11694","P06241"
"DB11694","P12931"
"DB11694","Q9H3Y6"
"DB11694","P09769"
"DB11694","P51451"
"DB11694","Q96GD4"
"DB11694","O14965"
"DB11694","Q9UQB9"
"DB11697","O60674"
"DB11697","P36888"
"DB11698","P31639"
"DB11699","O95264"
"DB11699","P46098"
"DB11699","Q8WXA8"
"DB11699","Q70Z44"
"DB11699","A5X5Y0"
"DB11700","P32245"
"DB11701","Q4JQW9"
"DB11701","Q9J3N5"
"DB11701","Q9J3N6"
"DB11703","Q06187"
"DB11704","P47871"
"DB11706","Q15858"
"DB11712","P13569"
"DB11717","P14902"
"DB11718","P15056"
"DB11720","P04201"
"DB11723","P27487"
"DB11726","P36544"
"DB11729","Q12908"
"DB11730","Q00534"
"DB11730","P11802"
"DB11732","P30939"
"DB11736","O76074"
"DB11737","P00533"
"DB11738","Q9Y2I1"
"DB11740","P30291"
"DB11742","P35367"
"DB11743","P31749"
"DB11743","P31751"
"DB11743","Q9Y243"
"DB11745","P21554"
"DB11747","Q96GD4"
"DB11751","Q7ZJM1"
"DB11757","P29274"
"DB11758","P51681"
"DB11758","P41597"
"DB11759","Q13564"
"DB11759","Q8TBC4"
"DB11760","Q9UGN5"
"DB11760","P09874"
"DB11762","P28074"
"DB11762","P40306"
"DB11762","P25787"
"DB11762","P60900"
"DB11762","Q8TAA3"
"DB11762","P28062"
"DB11762","P49721"
"DB11762","P20618"
"DB11762","P25786"
"DB11762","P49720"
"DB11762","P25788"
"DB11762","Q99436"
"DB11762","P28065"
"DB11762","P28070"
"DB11762","A5LHX3"
"DB11762","O14818"
"DB11762","P25789"
"DB11762","P28072"
"DB11762","P28066"
"DB11763","P23458"
"DB11763","O60674"
"DB11772","O00459"
"DB11772","Q92569"
"DB11772","P27986"
"DB11772","Q8WYR1"
"DB11772","P42336"
"DB11772","P42338"
"DB11772","O00329"
"DB11772","P48736"
"DB11774","P11388"
"DB11774","Q02880"
"DB11774","P0AES4"
"DB11774","P0AES6"
"DB11775","O96013"
"DB11778","Q96GD4"
"DB11778","O14965"
"DB11778","Q9UQB9"
"DB11779","D2K2A8"
"DB11779","A3EZI9"
"DB11781","Q9NQH7"
"DB11781","Q9H4A4"
"DB11781","Q8N6M6"
"DB11781","P50579"
"DB11781","P15144"
"DB11781","Q9ULA0"
"DB11781","P55786"
"DB11781","Q6UB28"
"DB11781","Q6P179"
"DB11781","Q6Q4G3"
"DB11781","P28838"
"DB11781","Q8NDH3"
"DB11781","Q9UIQ6"
"DB11781","P53582"
"DB11781","Q9NQW7"
"DB11781","Q07075"
"DB11781","Q9NZ08"
"DB11781","Q9HAU8"
"DB11781","O43895"
"DB11782","Q13490"
"DB11782","Q13489"
"DB11783","P12821"
"DB11784","O60391"
"DB11784","Q14957"
"DB11784","Q12879"
"DB11784","Q13224"
"DB11784","Q8TCU5"
"DB11784","O15399"
"DB11784","Q05586"
"DB11786","P11473"
"DB11787","Q16539"
"DB11789","Q13133"
"DB11789","P55055"
"DB11791","P08581"
"DB11793","Q9UGN5"
"DB11793","P09874"
"DB11794","Q13535"
"DB11795","P42338"
"DB11796","P04578"
"DB11798","P45984"
"DB11798","P53779"
"DB11798","P45983"
"DB11799","Q7ZJM1"
"DB11800","P35916"
"DB11800","P17948"
"DB11800","P35968"
"DB11801","O60391"
"DB11801","Q14957"
"DB11801","Q12879"
"DB11801","Q13224"
"DB11801","Q8TCU5"
"DB11801","O15399"
"DB11801","Q05586"
"DB11805","P12931"
"DB11805","P00519"
"DB11806","P28702"
"DB11806","P19793"
"DB11806","P48443"
"DB11807","P17787"
"DB11807","P43681"
"DB11808","D2K2A8"
"DB11808","A3EZI9"
"DB11811","Q96S37"
"DB11811","P37231"
"DB11813","Q93084"
"DB11813","O14983"
"DB11813","P16615"
"DB11815","P29475"
"DB11815","P35228"
"DB11815","P29474"
"DB11816","A7E2Y1"
"DB11816","Q01449"
"DB11816","P13533"
"DB11816","P12883"
"DB11816","P10916"
"DB11816","P08590"
"DB11816","P12829"
"DB11817","P23458"
"DB11817","O60674"
"DB11818","P30559"
"DB11823","O60391"
"DB11823","Q14957"
"DB11823","Q12879"
"DB11823","Q13224"
"DB11823","Q8TCU5"
"DB11823","O15399"
"DB11823","Q05586"
"DB11827","P31639"
"DB11828","Q15303"
"DB11828","P04626"
"DB11828","P00533"
"DB11829","P05771"
"DB11830","Q9BY41"
"DB11830","Q92769"
"DB11830","O15379"
"DB11830","Q96DB2"
"DB11830","Q13547"
"DB11832","P16234"
"DB11832","P09619"
"DB11832","P36888"
"DB11833","P41594"
"DB11836","P42345"
"DB11839","P25116"
"DB11841","Q9UBN7"
"DB11841","Q9BY41"
"DB11841","Q8WUI4"
"DB11841","P56524"
"DB11841","Q969S8"
"DB11841","Q9UQL6"
"DB11841","Q96DB2"
"DB11841","Q13547"
"DB11841","Q9UKV0"
"DB11841","Q92769"
"DB11841","O15379"
"DB11844","P10192"
"DB11844","P10236"
"DB11844","P10189"
"DB11844","P28277"
"DB11844","P89431"
"DB11844","P89471"
"DB11845","P21802"
"DB11845","P11362"
"DB11845","P35916"
"DB11845","P17948"
"DB11845","P35968"
"DB11847","P0A7R9"
"DB11847","P0C018"
"DB11847","P0A7N4"
"DB11847","P0A7T3"
"DB11847","P0A7V0"
"DB11847","P0AG44"
"DB11847","P0A7L0"
"DB11847","P60422"
"DB11847","P0AG51"
"DB11847","P0ADZ4"
"DB11847","P0A7N9"
"DB11847","P0AG63"
"DB11847","P0AG59"
"DB11847","P60723"
"DB11847","P0A7S3"
"DB11847","P0AG67"
"DB11847","P0ADY3"
"DB11847","P0A7J3"
"DB11847","P0A7J7"
"DB11847","P0AG48"
"DB11847","P68919"
"DB11847","P0AA10"
"DB11847","P0A7S9"
"DB11847","P0A7R5"
"DB11847","P68679"
"DB11847","P60624"
"DB11847","P0A7T7"
"DB11847","P0A7N1"
"DB11847","P0A7M6"
"DB11847","P0A7M9"
"DB11847","P0A7X3"
"DB11847","P0A7Q1"
"DB11847","Q2EEQ2"
"DB11847","P0A7Q6"
"DB11847","P62399"
"DB11847","P0A7K6"
"DB11847","P0A7U7"
"DB11847","P0A7P5"
"DB11847","P0AG55"
"DB11847","P0A7W1"
"DB11847","P0A7V3"
"DB11847","P0ADZ0"
"DB11847","P0A7U3"
"DB11847","P0A7K2"
"DB11847","P02358"
"DB11847","P0A7V8"
"DB11847","P0A7W7"
"DB11847","P0A7M2"
"DB11847","P60438"
"DB11847","P02359"
"DB11847","P0ADY7"
"DB11847","P0A7L8"
"DB11847","P0A7L3"
"DB11847","P02413"
"DB11847","P61175"
"DB11851","P07948"
"DB11851","P00519"
"DB11853","P30968"
"DB11855","P20309"
"DB11859","P34903"
"DB11859","O14764"
"DB11859","Q8N1C3"
"DB11859","P47869"
"DB11859","P18507"
"DB11859","Q16445"
"DB11859","P48169"
"DB11859","P14867"
"DB11859","P31644"
"DB11859","Q99928"
"DB11859","P47870"
"DB11859","P78334"
"DB11859","O00591"
"DB11859","P28472"
"DB11859","Q9UN88"
"DB11859","P18505"
"DB11861","P52732"
"DB11864","P29274"
"DB11865","P11362"
"DB11865","P21802"
"DB11865","P22607"
"DB11865","P22455"
"DB11865","P35916"
"DB11865","P17948"
"DB11865","P35968"
"DB11867","P36544"
"DB11870","Q96BI3"
"DB11870","Q9NZ42"
"DB11870","P49810"
"DB11870","Q8WW43"
"DB11870","P49768"
"DB11870","Q92542"
"DB11871","P07550"
"DB11873","Q96S37"
"DB11878","Q8JXU8"
"DB11883","Q8NER1"
"DB11886","P11362"
"DB11886","P21802"
"DB11886","P22607"
"DB11886","P22455"
"DB11888","B4URF0"
"DB11888","P03474"
"DB11889","O60391"
"DB11889","Q14957"
"DB11889","Q12879"
"DB11889","Q13224"
"DB11889","Q8TCU5"
"DB11889","O15399"
"DB11889","Q05586"
"DB11890","P05106"
"DB11890","P06756"
"DB11890","P18084"
"DB11891","Q9UBN7"
"DB11891","Q9BY41"
"DB11891","Q8WUI4"
"DB11891","P56524"
"DB11891","Q969S8"
"DB11891","Q9UQL6"
"DB11891","Q96DB2"
"DB11891","Q13547"
"DB11891","Q9UKV0"
"DB11891","Q92769"
"DB11891","O15379"
"DB11891","O00329"
"DB11891","P42336"
"DB11891","P42338"
"DB11892","P0AES4"
"DB11892","P0AES6"
"DB11892","P0AFI2"
"DB11892","P20083"
"DB11893","Q96BI3"
"DB11893","Q9NZ42"
"DB11893","P49810"
"DB11893","Q8WW43"
"DB11893","P49768"
"DB11893","Q92542"
"DB11896","O00459"
"DB11896","Q92569"
"DB11896","P27986"
"DB11896","Q8WYR1"
"DB11896","P42336"
"DB11896","P42338"
"DB11896","O00329"
"DB11896","P48736"
"DB11896","P42345"
"DB11899","O14757"
"DB11900","Q9Y5Y4"
"DB11901","P10275"
"DB11902","O76074"
"DB11903","P34972"
"DB11904","P00519"
"DB11905","P9WHD1"
"DB11905","P9WHC5"
"DB11905","P9WHB1"
"DB11905","P9WHE1"
"DB11905","P9WHC1"
"DB11905","P9WH33"
"DB11905","P9WH35"
"DB11905","P9WHE3"
"DB11905","P9WHC9"
"DB11905","P9WH41"
"DB11905","P9WHC7"
"DB11905","P9WH59"
"DB11905","P9WHA5"
"DB11905","P9WH97"
"DB11905","P9WHB9"
"DB11905","P9WH29"
"DB11905","P9WH31"
"DB11905","P9WH39"
"DB11905","P9WHE7"
"DB11905","P9WH63"
"DB11905","P9WH79"
"DB11905","P9WH45"
"DB11905","P9WHA1"
"DB11905","P9WH91"
"DB11905","P9WH87"
"DB11905","P9WH89"
"DB11905","P9WHD5"
"DB11905","P9WHD9"
"DB11905","P9WH83"
"DB11905","P9WHD3"
"DB11905","P9WHC3"
"DB11905","P9WH49"
"DB11905","P9WH61"
"DB11905","P9WH37"
"DB11905","P9WH53"
"DB11905","P9WHE5"
"DB11905","P9WHB7"
"DB11905","P9WHA3"
"DB11905","P9WHB3"
"DB11905","P9WH99"
"DB11905","P9WH85"
"DB11905","P9WH43"
"DB11905","P9WHA7"
"DB11905","P9WH47"
"DB11905","P9WHB5"
"DB11905","P9WH65"
"DB11905","P9WH51"
"DB11905","P9WH93"
"DB11905","P9WH67"
"DB11905","P9WH81"
"DB11905","P9WHD7"
"DB11905","P9WH27"
"DB11905","P9WH25"
"DB11905","P9WH95"
"DB11905","P9WH55"
"DB11905","P9WHA9"
"DB11905","P9WH57"
"DB11906","P30968"
"DB11907","P00533"
"DB11909","P14555"
"DB11910","Q9Y5N1"
"DB11911","P36897"
"DB11913","P49841"
"DB11913","P49840"
"DB11915","Q05940"
"DB11917","P15559"
"DB11920","O75899"
"DB11920","Q9UBS5"
"DB11921","P04150"
"DB11922","P25025"
"DB11923","Q14832"
"DB11923","Q14416"
"DB11925","P42345"
"DB11934","P30559"
"DB11936","P53396"
"DB11938","P41145"
"DB11939","P31639"
"DB11940","Q7LG56"
"DB11940","P23921"
"DB11942","O14980"
"DB11946","Q9Y5Y4"
"DB11947","P14416"
"DB11950","P27487"
"DB11951","O43613"
"DB11951","O43614"
"DB11952","O00329"
"DB11952","P48736"
"DB11953","O76083"
"DB11954","Q8JXU8"
"DB11957","P50406"
"DB11958","P11362"
"DB11958","P21802"
"DB11958","P22607"
"DB11958","P22455"
"DB11958","P35916"
"DB11958","P17948"
"DB11958","P35968"
"DB11961","P39900"
"DB11961","P14780"
"DB11962","O00459"
"DB11962","Q92569"
"DB11962","P27986"
"DB11962","Q8WYR1"
"DB11962","P42336"
"DB11962","P42338"
"DB11962","O00329"
"DB11962","P48736"
"DB11963","Q15303"
"DB11963","P04626"
"DB11963","P00533"
"DB11966","Q8JXU8"
"DB11967","P36507"
"DB11967","Q02750"
"DB11969","P31749"
"DB11969","P31751"
"DB11969","Q9Y243"
"DB11973","P54760"
"DB11973","P04626"
"DB11973","P00533"
"DB11974","O00459"
"DB11974","Q92569"
"DB11974","P27986"
"DB11974","Q8WYR1"
"DB11974","P42336"
"DB11974","P42338"
"DB11974","O00329"
"DB11974","P48736"
"DB11974","P42345"
"DB11977","P35968"
"DB11977","P08581"
"DB11978","Q99835"
"DB11979","P30968"
"DB11984","P00742"
"DB11986","Q9UM73"
"DB11986","P08922"
"DB11986","Q16620"
"DB11986","Q16288"
"DB11986","P04629"
"DB11991","P28070"
"DB11991","O00487"
"DB11991","P28062"
"DB11991","Q99460"
"DB11991","P60900"
"DB11991","Q13200"
"DB11991","P40306"
"DB11991","Q99436"
"DB11991","P49721"
"DB11991","P43686"
"DB11991","P49720"
"DB11991","P48556"
"DB11991","P62333"
"DB11991","Q8TAA3"
"DB11991","P51665"
"DB11991","O00231"
"DB11991","P28066"
"DB11991","P62195"
"DB11991","O00232"
"DB11991","P62191"
"DB11991","O14818"
"DB11991","P25789"
"DB11991","P20618"
"DB11991","P55036"
"DB11991","P28072"
"DB11991","P60896"
"DB11991","O43242"
"DB11991","P28065"
"DB11991","Q15008"
"DB11991","P28074"
"DB11991","P25788"
"DB11991","P25786"
"DB11991","Q9UNM6"
"DB11991","P17980"
"DB11991","P25787"
"DB11991","Q16186"
"DB11991","A5LHX3"
"DB11991","P35998"
"DB11992","P27487"
"DB11993","P48067"
"DB11995","P40238"
"DB11998","P09252"
"DB11998","P04292"
"DB11999","P11388"
"DB11999","Q02880"
"DB12000","O60885"
"DB12000","P25440"
"DB12000","Q58F21"
"DB12000","Q15059"
"DB12001","Q00534"
"DB12001","P11802"
"DB12004","P24385"
"DB12008","O96017"
"DB12008","O14757"
"DB12010","P43405"
"DB12011","Q9Y5Y4"
"DB12012","O00519"
"DB12013","P35372"
"DB12015","P42336"
"DB12016","P21453"
"DB12017","P24557"
"DB12020","P04021"
"DB12021","P50750"
"DB12021","P24941"
"DB12021","P06493"
"DB12021","Q00535"
"DB12032","Q01668"
"DB12032","Q00975"
"DB12032","O00305"
"DB12032","Q8IZS8"
"DB12032","Q8WXS5"
"DB12032","Q9NY47"
"DB12032","Q13936"
"DB12032","Q9P0X4"
"DB12032","O00555"
"DB12032","Q9UF02"
"DB12032","P62955"
"DB12032","Q13698"
"DB12032","Q02641"
"DB12032","Q7Z3S7"
"DB12032","Q15878"
"DB12032","P54289"
"DB12032","Q9UBN1"
"DB12032","P54284"
"DB12032","O95180"
"DB12032","O60840"
"DB12032","Q9BXT2"
"DB12032","O60359"
"DB12032","Q9Y698"
"DB12032","O43497"
"DB12032","Q06432"
"DB12032","Q08289"
"DB12036","P00533"
"DB12037","D2K2A8"
"DB12037","A3EZI9"
"DB12041","P04150"
"DB12042","P21452"
"DB12044","P47871"
"DB12045","Q8JXU8"
"DB12046","P25116"
"DB12047","P07900"
"DB12047","P08238"
"DB12048","P08581"
"DB12051","Q8JXU8"
"DB12055","P37231"
"DB12055","Q07869"
"DB12059","Q14416"
"DB12061","P14416"
"DB12061","P35462"
"DB12061","P08908"
"DB12062","P53350"
"DB12063","Q13224"
"DB12063","Q05586"
"DB12064","P08581"
"DB12065","Q8JXU8"
"DB12066","P05093"
"DB12069","D2K2A8"
"DB12069","A3EZI9"
"DB12070","P16724"
"DB12070","P16732"
"DB12070","P16792"
"DB12072","P16234"
"DB12072","P09619"
"DB12072","P11362"
"DB12072","P21802"
"DB12072","P22607"
"DB12072","P22455"
"DB12072","P35968"
"DB12078","P10275"
"DB12080","P13945"
"DB12092","P25100"
"DB12094","Q16539"
"DB12095","P17752"
"DB12095","Q8IWU9"
"DB12096","O00763"
"DB12096","Q13085"
"DB12100","P07550"
"DB12101","Q16531"
"DB12101","P62877"
"DB12101","Q96SW2"
"DB12101","Q13619"
"DB12105","Q01668"
"DB12105","Q00975"
"DB12105","O00305"
"DB12105","Q8IZS8"
"DB12105","Q8WXS5"
"DB12105","Q9NY47"
"DB12105","Q13936"
"DB12105","Q9P0X4"
"DB12105","O00555"
"DB12105","Q9UF02"
"DB12105","P62955"
"DB12105","Q13698"
"DB12105","Q02641"
"DB12105","Q7Z3S7"
"DB12105","Q15878"
"DB12105","P54289"
"DB12105","Q9UBN1"
"DB12105","P54284"
"DB12105","O95180"
"DB12105","O60840"
"DB12105","Q9BXT2"
"DB12105","O60359"
"DB12105","Q9Y698"
"DB12105","O43497"
"DB12105","Q06432"
"DB12105","Q08289"
"DB12107","Q9F663"
"DB12108","O00459"
"DB12108","Q92569"
"DB12108","P27986"
"DB12108","Q8WYR1"
"DB12108","P42336"
"DB12108","P42338"
"DB12108","O00329"
"DB12108","P48736"
"DB12113","Q99572"
"DB12114","P00533"
"DB12114","P21860"
"DB12114","Q15303"
"DB12114","P04626"
"DB12120","P03952"
"DB12121","P43405"
"DB12122","P25103"
"DB12129","P49841"
"DB12130","Q9UM73"
"DB12130","Q9HC35"
"DB12134","P0AES4"
"DB12134","P0AES6"
"DB12134","P0AFI2"
"DB12134","P20083"
"DB12135","P25025"
"DB12137","Q08499"
"DB12137","Q08493"
"DB12137","Q07343"
"DB12137","P27815"
"DB12138","Q16539"
"DB12139","P62937"
"DB12140","Q16539"
"DB12141","P30530"
"DB12141","P36888"
"DB12144","Q9BQE3"
"DB12144","P68371"
"DB12144","Q9H4B7"
"DB12144","Q71U36"
"DB12144","P0DPH7"
"DB12144","Q6PEY2"
"DB12144","P04350"
"DB12144","Q9BUF5"
"DB12144","Q13509"
"DB12144","Q3ZCM7"
"DB12144","P68363"
"DB12144","Q9BVA1"
"DB12144","P07437"
"DB12144","Q13885"
"DB12144","P68366"
"DB12145","P36544"
"DB12147","P11362"
"DB12147","P21802"
"DB12147","P22607"
"DB12147","P22455"
"DB12154","P23458"
"DB12158","O43613"
"DB12158","O43614"
"DB12165","P03420"
"DB12167","O00459"
"DB12167","Q92569"
"DB12167","P27986"
"DB12167","Q8WYR1"
"DB12167","P42336"
"DB12167","P42338"
"DB12167","O00329"
"DB12167","P48736"
"DB12167","P42345"
"DB12168","Q15761"
"DB12174","Q9UBN7"
"DB12174","Q9BY41"
"DB12174","Q8WUI4"
"DB12174","P56524"
"DB12174","Q969S8"
"DB12174","Q9UQL6"
"DB12174","Q96DB2"
"DB12174","Q13547"
"DB12174","Q9UKV0"
"DB12174","Q92769"
"DB12174","O15379"
"DB12174","P04626"
"DB12174","P00533"
"DB12177","P28223"
"DB12178","Q72874"
"DB12180","O00459"
"DB12180","Q92569"
"DB12180","P27986"
"DB12180","Q8WYR1"
"DB12180","P42336"
"DB12180","P42338"
"DB12180","O00329"
"DB12180","P48736"
"DB12180","P42345"
"DB12181","P11597"
"DB12183","P21860"
"DB12183","P04626"
"DB12183","P00533"
"DB12185","P11387"
"DB12186","Q96EB6"
"DB12190","P0AD65"
"DB12190","P08506"
"DB12190","P0AEB2"
"DB12190","P0AD68"
"DB12190","P02918"
"DB12190","P24228"
"DB12190","P02919"
"DB12196","P35372"
"DB12198","P04150"
"DB12200","P08581"
"DB12201","Q9Y5N1"
"DB12203","P29274"
"DB12204","P21731"
"DB12204","P24557"
"DB12209","P48788"
"DB12209","P02585"
"DB12209","P45378"
"DB12210","P34903"
"DB12210","P47869"
"DB12212","P08588"
"DB12218","P31749"
"DB12218","P31751"
"DB12218","Q9Y243"
"DB12220","P48067"
"DB12221","P08235"
"DB12228","Q16602"
"DB12229","P50406"
"DB12230","P35348"
"DB12230","P25100"
"DB12230","P35368"
"DB12233","P14174"
"DB12233","O43734"
"DB12233","P35354"
"DB12235","Q92731"
"DB12235","P03372"
"DB12236","P31639"
"DB12237","P35228"
"DB12239","P43235"
"DB12241","P36507"
"DB12241","Q02750"
"DB12242","O14757"
"DB12248","P07550"
"DB12253","P03372"
"DB12254","Q13885"
"DB12254","Q3ZCM7"
"DB12254","Q9BUF5"
"DB12254","P07437"
"DB12254","P04350"
"DB12254","A6NNZ2"
"DB12254","Q13509"
"DB12254","P68371"
"DB12254","Q9BVA1"
"DB12254","Q9H4B7"
"DB12255","Q9GZT9"
"DB12255","Q9H6Z9"
"DB12255","Q96KS0"
"DB12260","Q13224"
"DB12260","Q05586"
"DB12263","Q96BI3"
"DB12263","Q9NZ42"
"DB12263","P49810"
"DB12263","Q8WW43"
"DB12263","P49768"
"DB12263","Q92542"
"DB12264","Q72547"
"DB12267","Q9UM73"
"DB12267","P00533"
"DB12268","P27487"
"DB12270","Q15759"
"DB12270","Q16539"
"DB12272","Q13258"
"DB12272","Q9Y5Y4"
"DB12273","P21728"
"DB12280","P04150"
"DB12282","Q14289"
"DB12282","Q05397"
"DB12283","Q8JXU8"
"DB12285","P56817"
"DB12291","Q9UBN7"
"DB12291","Q9BY41"
"DB12291","Q8WUI4"
"DB12291","P56524"
"DB12291","Q969S8"
"DB12291","Q9UQL6"
"DB12291","Q96DB2"
"DB12291","Q13547"
"DB12291","Q9UKV0"
"DB12291","Q92769"
"DB12291","O15379"
"DB12292","P30559"
"DB12295","P29274"
"DB12299","Q9Y5N1"
"DB12301","Q72547"
"DB12302","P04626"
"DB12303","Q9NR97"
"DB12305","P31645"
"DB12305","Q01959"
"DB12305","P23975"
"DB12306","Q27724"
"DB12307","P16234"
"DB12307","P09619"
"DB12307","P35916"
"DB12307","P17948"
"DB12307","P35968"
"DB12307","P08581"
"DB12307","P36888"
"DB12307","Q02763"
"DB12307","P10721"
"DB12318","Q15303"
"DB12318","P04626"
"DB12318","P00533"
"DB12319","Q96S37"
"DB12320","P13631"
"DB12323","P11274"
"DB12323","P00519"
"DB12332","Q9UGN5"
"DB12332","P09874"
"DB12332","Q9Y6F1"
"DB12339","P0A7R9"
"DB12339","P0C018"
"DB12339","P0A7N4"
"DB12339","P0A7T3"
"DB12339","P0A7V0"
"DB12339","P0AG44"
"DB12339","P0A7L0"
"DB12339","P60422"
"DB12339","P0AG51"
"DB12339","P0ADZ4"
"DB12339","P0A7N9"
"DB12339","P0AG63"
"DB12339","P0AG59"
"DB12339","P60723"
"DB12339","P0A7S3"
"DB12339","P0AG67"
"DB12339","P0ADY3"
"DB12339","P0A7J3"
"DB12339","P0A7J7"
"DB12339","P0AG48"
"DB12339","P68919"
"DB12339","P0AA10"
"DB12339","P0A7S9"
"DB12339","P0A7R5"
"DB12339","P68679"
"DB12339","P60624"
"DB12339","P0A7T7"
"DB12339","P0A7N1"
"DB12339","P0A7M6"
"DB12339","P0A7M9"
"DB12339","P0A7X3"
"DB12339","P0A7Q1"
"DB12339","Q2EEQ2"
"DB12339","P0A7Q6"
"DB12339","P62399"
"DB12339","P0A7K6"
"DB12339","P0A7U7"
"DB12339","P0A7P5"
"DB12339","P0AG55"
"DB12339","P0A7W1"
"DB12339","P0A7V3"
"DB12339","P0ADZ0"
"DB12339","P0A7U3"
"DB12339","P0A7K2"
"DB12339","P02358"
"DB12339","P0A7V8"
"DB12339","P0A7W7"
"DB12339","P0A7M2"
"DB12339","P60438"
"DB12339","P02359"
"DB12339","P0ADY7"
"DB12339","P0A7L8"
"DB12339","P0A7L3"
"DB12339","P02413"
"DB12339","P61175"
"DB12340","Q07817"
"DB12340","P10415"
"DB12340","Q92843"
"DB12341","P41145"
"DB12343","P0AD65"
"DB12343","P08506"
"DB12343","P0AEB2"
"DB12343","P0AD68"
"DB12343","P02918"
"DB12343","P24228"
"DB12343","P02919"
"DB12345","Q8TDV5"
"DB12355","P32239"
"DB12359","P07900"
"DB12359","P08238"
"DB12360","Q9Y5N1"
"DB12361","P08908"
"DB12364","P00742"
"DB12365","O60391"
"DB12365","Q14957"
"DB12365","Q12879"
"DB12365","Q13224"
"DB12365","Q8TCU5"
"DB12365","O15399"
"DB12365","Q05586"
"DB12367","P42261"
"DB12367","P48058"
"DB12367","P42262"
"DB12367","P42263"
"DB12367","P39086"
"DB12367","Q16099"
"DB12367","Q13002"
"DB12367","Q13003"
"DB12367","Q16478"
"DB12369","P05129"
"DB12369","P41743"
"DB12369","Q04759"
"DB12369","P24723"
"DB12369","O94806"
"DB12369","Q02156"
"DB12369","Q05655"
"DB12369","P05771"
"DB12369","Q05513"
"DB12369","Q15139"
"DB12369","P17252"
"DB12371","P21453"
"DB12375","Q08499"
"DB12375","Q08493"
"DB12375","Q07343"
"DB12375","P27815"
"DB12376","Q9UBN7"
"DB12378","P35354"
"DB12381","P08581"
"DB12387","P42345"
"DB12388","P41180"
"DB12390","Q03181"
"DB12391","Q9BQE3"
"DB12391","P68371"
"DB12391","Q9H4B7"
"DB12391","Q71U36"
"DB12391","P0DPH7"
"DB12391","Q6PEY2"
"DB12391","P04350"
"DB12391","Q9BUF5"
"DB12391","Q13509"
"DB12391","Q3ZCM7"
"DB12391","P68363"
"DB12391","Q9BVA1"
"DB12391","P07437"
"DB12391","Q13885"
"DB12391","P68366"
"DB12395","P23975"
"DB12398","P23219"
"DB12398","P35354"
"DB12399","P00915"
"DB12399","P35354"
"DB12399","P00918"
"DB12400","O00459"
"DB12400","Q92569"
"DB12400","P27986"
"DB12400","Q8WYR1"
"DB12400","P42336"
"DB12400","P42338"
"DB12400","O00329"
"DB12400","P48736"
"DB12400","P42345"
"DB12401","P14416"
"DB12411","P30530"
"DB12412","P27487"
"DB12415","P05093"
"DB12415","P10275"
"DB12417","P27487"
"DB12424","Q16602"
"DB12426","P48067"
"DB12427","P25103"
"DB12429","P36507"
"DB12429","Q02750"
"DB12432","P45984"
"DB12432","P53779"
"DB12432","P45983"
"DB12433","Q8TDS4"
"DB12436","P25103"
"DB12442","P07900"
"DB12442","P08238"
"DB12443","P29274"
"DB12447","P0AES4"
"DB12447","P0AES6"
"DB12447","P0AFI2"
"DB12447","P20083"
"DB12451","P62937"
"DB12457","Q16602"
"DB12459","P11387"
"DB12462","P43119"
"DB12463","Q96BI3"
"DB12463","Q9NZ42"
"DB12463","P49810"
"DB12463","Q8WW43"
"DB12463","P49768"
"DB12463","Q92542"
"DB12464","P35372"
"DB12466","P03433"
"DB12466","P03431"
"DB12466","P03428"
"DB12471","O13428"
"DB12471","Q4WLT4"
"DB12476","Q9NYK1"
"DB12483","O00329"
"DB12483","P42336"
"DB12486","Q12908"
"DB12491","O14842"
"DB12494","Q9P1W9"
"DB12494","Q86V86"
"DB12494","P11309"
"DB12495","P37288"
"DB12499","P10275"
"DB12500","O60674"
"DB12500","P36888"
"DB12504","P07333"
"DB12511","P37231"
"DB12511","Q07869"
"DB12512","P34998"
"DB12517","P32245"
"DB12522","Q9H3N8"
"DB12523","P35367"
"DB12524","Q9Y5Y4"
"DB12526","P20309"
"DB12526","P07550"
"DB12526","P08172"
"DB12527","P17787"
"DB12527","P43681"
"DB12535","O60674"
"DB12543","P35372"
"DB12548","P30556"
"DB12548","P25101"
"DB12550","Q99835"
"DB12555","P28223"
"DB12557","P37231"
"DB12558","P17948"
"DB12558","P35968"
"DB12558","P04626"
"DB12558","P00533"
"DB12561","Q9H237"
"DB12562","Q9Y5Y4"
"DB12563","P46663"
"DB12565","Q9UBN7"
"DB12565","Q9BY41"
"DB12565","Q8WUI4"
"DB12565","P56524"
"DB12565","Q969S8"
"DB12565","Q9UQL6"
"DB12565","Q96DB2"
"DB12565","Q13547"
"DB12565","Q9UKV0"
"DB12565","Q92769"
"DB12565","O15379"
"DB12566","P52333"
"DB12567","O43193"
"DB12569","P30542"
"DB12570","P42345"
"DB12572","P34998"
"DB12573","P10275"
"DB12579","P14416"
"DB12580","P25103"
"DB12585","P35372"
"DB12585","P41145"
"DB12585","P41143"
"DB12587","P0AD65"
"DB12587","P08506"
"DB12587","P0AEB2"
"DB12587","P0AD68"
"DB12587","P02918"
"DB12587","P24228"
"DB12587","P02919"
"DB12588","O60674"
"DB12590","P14867"
"DB12591","O60674"
"DB12594","Q99572"
"DB12597","P00519"
"DB12601","O00459"
"DB12601","Q92569"
"DB12601","P27986"
"DB12601","Q8WYR1"
"DB12601","P42336"
"DB12601","P42338"
"DB12601","O00329"
"DB12601","P48736"
"DB12608","Q16518"
"DB12613","Q9BQE3"
"DB12613","P68371"
